gestion,codigo_municipio,area,edad,sexo,tenencia_vivienda,numerador,denominador,valor
2024,20403,rural,20,hombre,prestada,1,20,5.0
2024,20403,rural,20,hombre,propia_pagada,19,20,95.0
2024,20403,rural,20,mujer,alquilada,1,16,6.25
2024,20403,rural,20,mujer,otra,1,16,6.25
2024,20403,rural,20,mujer,propia_pagada,14,16,87.5
2024,20403,rural,21,hombre,propia_pagada,19,19,100.0
2024,20403,rural,21,mujer,prestada,2,13,15.384615384615385
2024,20403,rural,21,mujer,propia_pagada,11,13,84.61538461538461
2024,20403,rural,22,hombre,alquilada,1,28,3.5714285714285716
2024,20403,rural,22,hombre,otra,3,28,10.714285714285714
2024,20403,rural,22,hombre,prestada,2,28,7.142857142857143
2024,20403,rural,22,hombre,propia_en_pago,1,28,3.5714285714285716
2024,20403,rural,22,hombre,propia_pagada,21,28,75.0
2024,20403,rural,22,mujer,alquilada,1,13,7.6923076923076925
2024,20403,rural,22,mujer,otra,1,13,7.6923076923076925
2024,20403,rural,22,mujer,prestada,1,13,7.6923076923076925
2024,20403,rural,22,mujer,propia_pagada,10,13,76.92307692307692
2024,20403,rural,23,hombre,alquilada,4,33,12.121212121212121
2024,20403,rural,23,hombre,otra,1,33,3.0303030303030303
2024,20403,rural,23,hombre,prestada,4,33,12.121212121212121
2024,20403,rural,23,hombre,propia_pagada,24,33,72.72727272727273
2024,20403,rural,23,mujer,prestada,1,18,5.555555555555555
2024,20403,rural,23,mujer,propia_pagada,17,18,94.44444444444444
2024,20403,rural,24,hombre,alquilada,2,31,6.451612903225806
2024,20403,rural,24,hombre,otra,1,31,3.225806451612903
2024,20403,rural,24,hombre,prestada,1,31,3.225806451612903
2024,20403,rural,24,hombre,propia_en_pago,2,31,6.451612903225806
2024,20403,rural,24,hombre,propia_pagada,25,31,80.64516129032258
2024,20403,rural,24,mujer,cedida_por_servicios,1,27,3.7037037037037037
2024,20403,rural,24,mujer,propia_pagada,26,27,96.29629629629629
2024,20403,rural,25,hombre,anticretica,1,40,2.5
2024,20403,rural,25,hombre,cedida_por_servicios,1,40,2.5
2024,20403,rural,25,hombre,prestada,3,40,7.5
2024,20403,rural,25,hombre,propia_en_pago,1,40,2.5
2024,20403,rural,25,hombre,propia_pagada,34,40,85.0
2024,20403,rural,25,mujer,alquilada,2,32,6.25
2024,20403,rural,25,mujer,otra,1,32,3.125
2024,20403,rural,25,mujer,prestada,2,32,6.25
2024,20403,rural,25,mujer,propia_pagada,27,32,84.375
2024,20403,rural,26,hombre,alquilada,2,40,5.0
2024,20403,rural,26,hombre,mixta,1,40,2.5
2024,20403,rural,26,hombre,otra,1,40,2.5
2024,20403,rural,26,hombre,prestada,5,40,12.5
2024,20403,rural,26,hombre,propia_pagada,31,40,77.5
2024,20403,rural,26,mujer,prestada,4,26,15.384615384615385
2024,20403,rural,26,mujer,propia_en_pago,1,26,3.8461538461538463
2024,20403,rural,26,mujer,propia_pagada,21,26,80.76923076923077
2024,20403,rural,27,hombre,alquilada,2,50,4.0
2024,20403,rural,27,hombre,otra,4,50,8.0
2024,20403,rural,27,hombre,prestada,2,50,4.0
2024,20403,rural,27,hombre,propia_pagada,42,50,84.0
2024,20403,rural,27,mujer,alquilada,1,22,4.545454545454546
2024,20403,rural,27,mujer,otra,1,22,4.545454545454546
2024,20403,rural,27,mujer,propia_pagada,20,22,90.9090909090909
2024,20403,rural,28,hombre,alquilada,1,54,1.8518518518518519
2024,20403,rural,28,hombre,otra,1,54,1.8518518518518519
2024,20403,rural,28,hombre,prestada,3,54,5.555555555555555
2024,20403,rural,28,hombre,propia_pagada,49,54,90.74074074074075
2024,20403,rural,28,mujer,prestada,2,17,11.764705882352942
2024,20403,rural,28,mujer,propia_en_pago,1,17,5.882352941176471
2024,20403,rural,28,mujer,propia_pagada,14,17,82.3529411764706
2024,20404,rural,16,hombre,alquilada,1,11,9.090909090909092
2024,20404,rural,16,hombre,propia_pagada,10,11,90.9090909090909
2024,20404,rural,16,mujer,propia_pagada,6,6,100.0
2024,20404,rural,17,hombre,propia_pagada,8,8,100.0
2024,20404,rural,17,mujer,propia_pagada,4,4,100.0
2024,20404,rural,18,hombre,propia_pagada,10,10,100.0
2024,20404,rural,18,mujer,prestada,1,13,7.6923076923076925
2024,20404,rural,18,mujer,propia_pagada,12,13,92.3076923076923
2024,20404,rural,19,hombre,prestada,1,15,6.666666666666667
2024,20404,rural,19,hombre,propia_pagada,14,15,93.33333333333333
2024,20404,rural,19,mujer,propia_pagada,10,10,100.0
2024,20404,rural,20,hombre,propia_pagada,9,9,100.0
2024,20404,rural,20,mujer,prestada,1,4,25.0
2024,20404,rural,20,mujer,propia_pagada,3,4,75.0
2024,20404,rural,21,hombre,propia_pagada,8,8,100.0
2024,20404,rural,21,mujer,propia_pagada,6,6,100.0
2024,20404,rural,22,hombre,propia_pagada,11,11,100.0
2024,20404,rural,22,mujer,propia_pagada,10,10,100.0
2024,20404,rural,23,hombre,propia_en_pago,1,15,6.666666666666667
2024,20404,rural,23,hombre,propia_pagada,14,15,93.33333333333333
2024,20404,rural,23,mujer,propia_pagada,4,4,100.0
2024,20404,rural,24,hombre,propia_pagada,19,19,100.0
2024,20404,rural,24,mujer,alquilada,1,9,11.11111111111111
2024,20404,rural,24,mujer,propia_pagada,8,9,88.88888888888889
2024,20404,rural,25,hombre,alquilada,1,21,4.761904761904762
2024,20404,rural,25,hombre,prestada,1,21,4.761904761904762
2024,20404,rural,25,hombre,propia_pagada,19,21,90.47619047619048
2024,20404,rural,25,mujer,propia_pagada,10,10,100.0
2024,20404,rural,26,hombre,prestada,1,20,5.0
2024,20404,rural,26,hombre,propia_pagada,19,20,95.0
2024,20404,rural,26,mujer,otra,1,8,12.5
2024,20404,rural,26,mujer,propia_pagada,7,8,87.5
2024,20404,rural,27,hombre,otra,1,16,6.25
2024,20404,rural,27,hombre,propia_pagada,15,16,93.75
2024,20404,rural,27,mujer,otra,1,11,9.090909090909092
2024,20404,rural,27,mujer,prestada,1,11,9.090909090909092
2024,20404,rural,27,mujer,propia_pagada,9,11,81.81818181818181
2024,20404,rural,28,hombre,otra,1,24,4.166666666666667
2024,20404,rural,28,hombre,prestada,1,24,4.166666666666667
2024,20404,rural,28,hombre,propia_pagada,22,24,91.66666666666667
2024,20404,rural,28,mujer,otra,2,9,22.22222222222222
2024,20404,rural,28,mujer,propia_pagada,7,9,77.77777777777777
2024,20405,rural,16,hombre,propia_pagada,12,12,100.0
2024,20405,rural,16,mujer,alquilada,1,7,14.285714285714286
2024,20405,rural,16,mujer,propia_pagada,6,7,85.71428571428571
2024,20405,rural,17,hombre,propia_pagada,5,5,100.0
2024,20405,rural,17,mujer,otra,1,13,7.6923076923076925
2024,20405,rural,17,mujer,propia_pagada,12,13,92.3076923076923
2024,20405,rural,18,hombre,prestada,1,10,10.0
2024,20405,rural,18,hombre,propia_pagada,9,10,90.0
2024,20405,rural,18,mujer,cedida_por_servicios,1,6,16.666666666666668
2024,20405,rural,18,mujer,prestada,1,6,16.666666666666668
2024,20405,rural,18,mujer,propia_en_pago,1,6,16.666666666666668
2024,20405,rural,18,mujer,propia_pagada,3,6,50.0
2024,20405,rural,19,hombre,prestada,1,11,9.090909090909092
2024,20405,rural,19,hombre,propia_en_pago,1,11,9.090909090909092
2024,20405,rural,19,hombre,propia_pagada,9,11,81.81818181818181
2024,20405,rural,19,mujer,alquilada,2,8,25.0
2024,20405,rural,19,mujer,propia_pagada,6,8,75.0
2024,20405,rural,20,hombre,alquilada,1,10,10.0
2024,20405,rural,20,hombre,prestada,1,10,10.0
2024,20405,rural,20,hombre,propia_pagada,8,10,80.0
2024,20405,rural,20,mujer,alquilada,1,9,11.11111111111111
2024,20405,rural,20,mujer,propia_pagada,8,9,88.88888888888889
2024,20405,rural,21,hombre,propia_pagada,13,13,100.0
2024,20405,rural,21,mujer,prestada,1,10,10.0
2024,20405,rural,21,mujer,propia_pagada,9,10,90.0
2024,20405,rural,22,hombre,prestada,2,20,10.0
2024,20405,rural,22,hombre,propia_pagada,18,20,90.0
2024,20405,rural,22,mujer,alquilada,1,13,7.6923076923076925
2024,20405,rural,22,mujer,propia_pagada,12,13,92.3076923076923
2024,20405,rural,23,hombre,propia_pagada,23,23,100.0
2024,20405,rural,23,mujer,propia_pagada,9,9,100.0
2024,20405,rural,24,hombre,prestada,2,22,9.090909090909092
2024,20405,rural,24,hombre,propia_pagada,20,22,90.9090909090909
2024,20405,rural,24,mujer,anticretica,1,14,7.142857142857143
2024,20405,rural,24,mujer,prestada,1,14,7.142857142857143
2024,20405,rural,24,mujer,propia_pagada,12,14,85.71428571428571
2024,20405,rural,25,hombre,alquilada,2,28,7.142857142857143
2024,20405,rural,25,hombre,propia_en_pago,2,28,7.142857142857143
2024,20405,rural,25,hombre,propia_pagada,24,28,85.71428571428571
2024,20405,rural,25,mujer,otra,1,17,5.882352941176471
2024,20405,rural,25,mujer,propia_pagada,16,17,94.11764705882354
2024,20405,rural,26,hombre,otra,1,16,6.25
2024,20405,rural,26,hombre,propia_pagada,15,16,93.75
2024,20405,rural,26,mujer,propia_pagada,10,10,100.0
2024,20405,rural,27,hombre,alquilada,1,21,4.761904761904762
2024,20405,rural,27,hombre,prestada,1,21,4.761904761904762
2024,20405,rural,27,hombre,propia_pagada,19,21,90.47619047619048
2024,20405,rural,27,mujer,prestada,2,19,10.526315789473685
2024,20405,rural,27,mujer,propia_pagada,17,19,89.47368421052632
2024,20405,rural,28,hombre,prestada,1,19,5.2631578947368425
2024,20405,rural,28,hombre,propia_pagada,18,19,94.73684210526316
2024,20405,rural,28,mujer,prestada,2,18,11.11111111111111
2024,20405,rural,28,mujer,propia_pagada,16,18,88.88888888888889
2024,20501,rural,16,hombre,propia_pagada,12,12,100.0
2024,20501,rural,16,mujer,propia_pagada,14,14,100.0
2024,20501,rural,17,hombre,propia_en_pago,1,20,5.0
2024,20501,rural,17,hombre,propia_pagada,19,20,95.0
2024,20501,rural,17,mujer,propia_pagada,13,13,100.0
2024,20501,rural,18,hombre,prestada,1,24,4.166666666666667
2024,20501,rural,18,hombre,propia_en_pago,1,24,4.166666666666667
2024,20501,rural,18,hombre,propia_pagada,22,24,91.66666666666667
2024,20501,rural,18,mujer,otra,3,26,11.538461538461538
2024,20501,rural,18,mujer,propia_pagada,23,26,88.46153846153847
2024,20501,rural,19,hombre,otra,1,30,3.3333333333333335
2024,20501,rural,19,hombre,propia_pagada,29,30,96.66666666666667
2024,20501,rural,19,mujer,propia_pagada,28,28,100.0
2024,20501,rural,20,hombre,otra,1,25,4.0
2024,20501,rural,20,hombre,propia_pagada,24,25,96.0
2024,20501,rural,20,mujer,propia_pagada,20,20,100.0
2024,20501,rural,21,hombre,alquilada,1,42,2.380952380952381
2024,20501,rural,21,hombre,prestada,1,42,2.380952380952381
2024,20501,rural,21,hombre,propia_pagada,40,42,95.23809523809524
2024,20501,rural,21,mujer,otra,1,33,3.0303030303030303
2024,20501,rural,21,mujer,propia_pagada,32,33,96.96969696969697
2024,20501,rural,22,hombre,alquilada,1,48,2.0833333333333335
2024,20501,rural,22,hombre,otra,1,48,2.0833333333333335
2024,20501,rural,22,hombre,propia_pagada,46,48,95.83333333333333
2024,20501,rural,22,mujer,alquilada,1,33,3.0303030303030303
2024,20501,rural,22,mujer,otra,1,33,3.0303030303030303
2024,20501,rural,22,mujer,propia_pagada,31,33,93.93939393939394
2024,20501,rural,23,hombre,otra,1,48,2.0833333333333335
2024,20501,rural,23,hombre,prestada,1,48,2.0833333333333335
2024,20501,rural,23,hombre,propia_pagada,46,48,95.83333333333333
2024,20501,rural,23,mujer,otra,1,37,2.7027027027027026
2024,20501,rural,23,mujer,prestada,1,37,2.7027027027027026
2024,20501,rural,23,mujer,propia_pagada,35,37,94.5945945945946
2024,20501,rural,24,hombre,cedida_por_servicios,1,67,1.492537313432836
2024,20501,rural,24,hombre,prestada,3,67,4.477611940298507
2024,20501,rural,24,hombre,propia_pagada,63,67,94.02985074626865
2024,20501,rural,24,mujer,propia_pagada,39,39,100.0
2024,20501,rural,25,hombre,cedida_por_servicios,1,57,1.7543859649122806
2024,20501,rural,25,hombre,prestada,1,57,1.7543859649122806
2024,20501,rural,25,hombre,propia_pagada,55,57,96.49122807017544
2024,20501,rural,25,mujer,prestada,1,43,2.3255813953488373
2024,20501,rural,25,mujer,propia_pagada,42,43,97.67441860465117
2024,20501,rural,26,hombre,alquilada,1,60,1.6666666666666667
2024,20501,rural,26,hombre,prestada,2,60,3.3333333333333335
2024,20501,rural,26,hombre,propia_pagada,57,60,95.0
2024,20501,rural,26,mujer,otra,1,38,2.6315789473684212
2024,20501,rural,26,mujer,prestada,2,38,5.2631578947368425
2024,20501,rural,26,mujer,propia_en_pago,2,38,5.2631578947368425
2024,20501,rural,26,mujer,propia_pagada,33,38,86.84210526315789
2024,20501,rural,27,hombre,alquilada,1,73,1.36986301369863
2024,20501,rural,27,hombre,otra,1,73,1.36986301369863
2024,20501,rural,27,hombre,prestada,1,73,1.36986301369863
2024,20501,rural,27,hombre,propia_pagada,70,73,95.89041095890411
2024,20501,rural,27,mujer,cedida_por_servicios,1,28,3.5714285714285716
2024,20501,rural,27,mujer,propia_en_pago,1,28,3.5714285714285716
2024,20501,rural,27,mujer,propia_pagada,26,28,92.85714285714286
2024,20501,rural,28,hombre,cedida_por_servicios,1,71,1.408450704225352
2024,20501,rural,28,hombre,prestada,2,71,2.816901408450704
2024,20501,rural,28,hombre,propia_en_pago,1,71,1.408450704225352
2024,20501,rural,28,hombre,propia_pagada,67,71,94.36619718309859
2024,20501,rural,28,mujer,cedida_por_servicios,1,45,2.2222222222222223
2024,20501,rural,28,mujer,prestada,1,45,2.2222222222222223
2024,20501,rural,28,mujer,propia_pagada,43,45,95.55555555555556
2024,20502,rural,16,hombre,cedida_por_servicios,1,14,7.142857142857143
2024,20502,rural,16,hombre,propia_pagada,13,14,92.85714285714286
2024,20502,rural,16,mujer,alquilada,1,18,5.555555555555555
2024,20502,rural,16,mujer,otra,1,18,5.555555555555555
2024,20502,rural,16,mujer,prestada,1,18,5.555555555555555
2024,20502,rural,16,mujer,propia_pagada,15,18,83.33333333333333
2024,20502,rural,17,hombre,cedida_por_servicios,1,9,11.11111111111111
2024,20502,rural,17,hombre,propia_pagada,8,9,88.88888888888889
2024,20502,rural,17,mujer,propia_pagada,4,4,100.0
2024,20502,rural,18,hombre,propia_pagada,10,10,100.0
2024,20502,rural,18,mujer,propia_pagada,14,14,100.0
2024,20502,rural,19,hombre,otra,1,15,6.666666666666667
2024,20502,rural,19,hombre,propia_pagada,14,15,93.33333333333333
2024,20502,rural,19,mujer,otra,1,10,10.0
2024,20502,rural,19,mujer,prestada,1,10,10.0
2024,20502,rural,19,mujer,propia_pagada,8,10,80.0
2024,20502,rural,20,hombre,alquilada,1,17,5.882352941176471
2024,20502,rural,20,hombre,propia_pagada,16,17,94.11764705882354
2024,20502,rural,20,mujer,propia_en_pago,1,8,12.5
2024,20502,rural,20,mujer,propia_pagada,7,8,87.5
2024,20502,rural,21,hombre,prestada,1,30,3.3333333333333335
2024,20502,rural,21,hombre,propia_pagada,29,30,96.66666666666667
2024,20502,rural,21,mujer,alquilada,1,18,5.555555555555555
2024,20502,rural,21,mujer,otra,1,18,5.555555555555555
2024,20502,rural,21,mujer,propia_pagada,16,18,88.88888888888889
2024,20502,rural,22,hombre,propia_pagada,28,28,100.0
2024,20502,rural,22,mujer,otra,1,20,5.0
2024,20502,rural,22,mujer,propia_pagada,19,20,95.0
2024,20502,rural,23,hombre,alquilada,1,32,3.125
2024,20502,rural,23,hombre,propia_pagada,31,32,96.875
2024,20502,rural,23,mujer,alquilada,2,20,10.0
2024,20502,rural,23,mujer,propia_pagada,18,20,90.0
2024,20502,rural,24,hombre,alquilada,1,48,2.0833333333333335
2024,20502,rural,24,hombre,otra,1,48,2.0833333333333335
2024,20502,rural,24,hombre,prestada,1,48,2.0833333333333335
2024,20502,rural,24,hombre,propia_pagada,45,48,93.75
2024,20502,rural,24,mujer,cedida_por_servicios,1,19,5.2631578947368425
2024,20502,rural,24,mujer,otra,1,19,5.2631578947368425
2024,20502,rural,24,mujer,propia_pagada,17,19,89.47368421052632
2024,20502,rural,25,hombre,alquilada,1,49,2.0408163265306123
2024,20502,rural,25,hombre,otra,4,49,8.16326530612245
2024,20502,rural,25,hombre,prestada,2,49,4.081632653061225
2024,20502,rural,25,hombre,propia_pagada,42,49,85.71428571428571
2024,20502,rural,25,mujer,prestada,1,18,5.555555555555555
2024,20502,rural,25,mujer,propia_pagada,17,18,94.44444444444444
2024,20502,rural,26,hombre,cedida_por_servicios,2,30,6.666666666666667
2024,20502,rural,26,hombre,propia_pagada,28,30,93.33333333333333
2024,20502,rural,26,mujer,otra,1,31,3.225806451612903
2024,20502,rural,26,mujer,prestada,1,31,3.225806451612903
2024,20502,rural,26,mujer,propia_pagada,29,31,93.54838709677419
2024,20502,rural,27,hombre,alquilada,1,41,2.4390243902439024
2024,20502,rural,27,hombre,cedida_por_servicios,1,41,2.4390243902439024
2024,20502,rural,27,hombre,otra,1,41,2.4390243902439024
2024,20502,rural,27,hombre,propia_pagada,38,41,92.6829268292683
2024,20502,rural,27,mujer,propia_pagada,20,20,100.0
2024,20502,rural,28,hombre,alquilada,1,40,2.5
2024,20502,rural,28,hombre,otra,2,40,5.0
2024,20502,rural,28,hombre,propia_pagada,37,40,92.5
2024,20502,rural,28,mujer,otra,1,19,5.2631578947368425
2024,20502,rural,28,mujer,propia_pagada,18,19,94.73684210526316
2024,20503,rural,16,hombre,propia_pagada,8,8,100.0
2024,20503,rural,16,mujer,otra,1,4,25.0
2024,20503,rural,16,mujer,propia_pagada,3,4,75.0
2024,20503,rural,17,hombre,alquilada,1,15,6.666666666666667
2024,20503,rural,17,hombre,cedida_por_servicios,1,15,6.666666666666667
2024,20503,rural,17,hombre,propia_pagada,13,15,86.66666666666667
2024,20503,rural,17,mujer,propia_pagada,6,6,100.0
2024,20503,rural,18,hombre,otra,1,10,10.0
2024,20503,rural,18,hombre,prestada,1,10,10.0
2024,20503,rural,18,hombre,propia_pagada,8,10,80.0
2024,20503,rural,18,mujer,alquilada,1,7,14.285714285714286
2024,20503,rural,18,mujer,propia_pagada,6,7,85.71428571428571
2024,20503,rural,19,hombre,otra,2,20,10.0
2024,20503,rural,19,hombre,prestada,1,20,5.0
2024,20503,rural,19,hombre,propia_en_pago,2,20,10.0
2024,20503,rural,19,hombre,propia_pagada,15,20,75.0
2024,20503,rural,19,mujer,propia_pagada,10,10,100.0
2024,20503,rural,20,hombre,cedida_por_servicios,1,20,5.0
2024,20503,rural,20,hombre,prestada,3,20,15.0
2024,20503,rural,20,hombre,propia_pagada,16,20,80.0
2024,20503,rural,20,mujer,propia_en_pago,1,14,7.142857142857143
2024,20503,rural,20,mujer,propia_pagada,13,14,92.85714285714286
2024,20503,rural,21,hombre,alquilada,1,23,4.3478260869565215
2024,20503,rural,21,hombre,cedida_por_servicios,2,23,8.695652173913043
2024,20503,rural,21,hombre,otra,1,23,4.3478260869565215
2024,20503,rural,21,hombre,propia_pagada,19,23,82.6086956521739
2024,20503,rural,21,mujer,prestada,1,14,7.142857142857143
2024,20503,rural,21,mujer,propia_pagada,13,14,92.85714285714286
2024,20503,rural,22,hombre,cedida_por_servicios,1,21,4.761904761904762
2024,20503,rural,22,hombre,prestada,1,21,4.761904761904762
2024,20503,rural,22,hombre,propia_en_pago,1,21,4.761904761904762
2024,20503,rural,22,hombre,propia_pagada,18,21,85.71428571428571
2024,20503,rural,22,mujer,alquilada,1,16,6.25
2024,20503,rural,22,mujer,prestada,2,16,12.5
2024,20503,rural,22,mujer,propia_pagada,13,16,81.25
2024,20503,rural,23,hombre,cedida_por_servicios,3,29,10.344827586206897
2024,20503,rural,23,hombre,otra,1,29,3.4482758620689653
2024,20503,rural,23,hombre,prestada,2,29,6.896551724137931
2024,20503,rural,23,hombre,propia_pagada,23,29,79.3103448275862
2024,20503,rural,23,mujer,alquilada,1,17,5.882352941176471
2024,20503,rural,23,mujer,cedida_por_servicios,1,17,5.882352941176471
2024,20503,rural,23,mujer,prestada,2,17,11.764705882352942
2024,20503,rural,23,mujer,propia_pagada,13,17,76.47058823529412
2024,20503,rural,24,hombre,alquilada,3,36,8.333333333333334
2024,20503,rural,24,hombre,cedida_por_servicios,1,36,2.7777777777777777
2024,20503,rural,24,hombre,prestada,4,36,11.11111111111111
2024,20503,rural,24,hombre,propia_pagada,28,36,77.77777777777777
2024,20503,rural,24,mujer,alquilada,1,17,5.882352941176471
2024,20503,rural,24,mujer,prestada,1,17,5.882352941176471
2024,20503,rural,24,mujer,propia_pagada,15,17,88.23529411764706
2024,20503,rural,25,hombre,cedida_por_servicios,2,30,6.666666666666667
2024,20503,rural,25,hombre,prestada,2,30,6.666666666666667
2024,20503,rural,25,hombre,propia_pagada,26,30,86.66666666666667
2024,20503,rural,25,mujer,propia_pagada,14,14,100.0
2024,20503,rural,26,hombre,alquilada,1,41,2.4390243902439024
2024,20503,rural,26,hombre,otra,1,41,2.4390243902439024
2024,20503,rural,26,hombre,prestada,4,41,9.75609756097561
2024,20503,rural,26,hombre,propia_pagada,35,41,85.36585365853658
2024,20503,rural,26,mujer,alquilada,3,20,15.0
2024,20503,rural,26,mujer,prestada,1,20,5.0
2024,20503,rural,26,mujer,propia_en_pago,1,20,5.0
2024,20503,rural,26,mujer,propia_pagada,15,20,75.0
2024,20503,rural,27,hombre,alquilada,1,36,2.7777777777777777
2024,20503,rural,27,hombre,cedida_por_servicios,1,36,2.7777777777777777
2024,20503,rural,27,hombre,otra,1,36,2.7777777777777777
2024,20503,rural,27,hombre,prestada,2,36,5.555555555555555
2024,20503,rural,27,hombre,propia_pagada,31,36,86.11111111111111
2024,20503,rural,27,mujer,otra,2,16,12.5
2024,20503,rural,27,mujer,propia_en_pago,1,16,6.25
2024,20503,rural,27,mujer,propia_pagada,13,16,81.25
2024,20503,rural,28,hombre,alquilada,2,45,4.444444444444445
2024,20503,rural,28,hombre,propia_en_pago,2,45,4.444444444444445
2024,20503,rural,28,hombre,propia_pagada,41,45,91.11111111111111
2024,20503,rural,28,mujer,otra,1,27,3.7037037037037037
2024,20503,rural,28,mujer,propia_pagada,26,27,96.29629629629629
2024,20601,rural,16,hombre,propia_pagada,14,14,100.0
2024,20601,rural,16,mujer,propia_pagada,19,19,100.0
2024,20601,rural,17,hombre,alquilada,3,23,13.043478260869565
2024,20601,rural,17,hombre,cedida_por_servicios,1,23,4.3478260869565215
2024,20601,rural,17,hombre,prestada,3,23,13.043478260869565
2024,20601,rural,17,hombre,propia_pagada,16,23,69.56521739130434
2024,20601,rural,17,mujer,alquilada,2,21,9.523809523809524
2024,20601,rural,17,mujer,prestada,1,21,4.761904761904762
2024,20601,rural,17,mujer,propia_en_pago,2,21,9.523809523809524
2024,20601,rural,17,mujer,propia_pagada,16,21,76.19047619047619
2024,20601,rural,18,hombre,prestada,2,27,7.407407407407407
2024,20601,rural,18,hombre,propia_pagada,25,27,92.5925925925926
2024,20601,rural,18,mujer,alquilada,5,41,12.195121951219512
2024,20601,rural,18,mujer,otra,2,41,4.878048780487805
2024,20601,rural,18,mujer,prestada,1,41,2.4390243902439024
2024,20601,rural,18,mujer,propia_pagada,33,41,80.48780487804878
2024,20601,rural,19,hombre,alquilada,3,47,6.382978723404255
2024,20601,rural,19,hombre,cedida_por_servicios,1,47,2.127659574468085
2024,20601,rural,19,hombre,otra,1,47,2.127659574468085
2024,20601,rural,19,hombre,prestada,5,47,10.638297872340425
2024,20601,rural,19,hombre,propia_en_pago,1,47,2.127659574468085
2024,20601,rural,19,hombre,propia_pagada,36,47,76.59574468085107
2024,20601,rural,19,mujer,alquilada,1,40,2.5
2024,20601,rural,19,mujer,cedida_por_servicios,1,40,2.5
2024,20601,rural,19,mujer,otra,1,40,2.5
2024,20601,rural,19,mujer,prestada,1,40,2.5
2024,20601,rural,19,mujer,propia_en_pago,1,40,2.5
2024,20601,rural,19,mujer,propia_pagada,35,40,87.5
2024,20601,rural,20,hombre,alquilada,2,52,3.8461538461538463
2024,20601,rural,20,hombre,cedida_por_servicios,4,52,7.6923076923076925
2024,20601,rural,20,hombre,otra,2,52,3.8461538461538463
2024,20601,rural,20,hombre,prestada,3,52,5.769230769230769
2024,20601,rural,20,hombre,propia_en_pago,1,52,1.9230769230769231
2024,20601,rural,20,hombre,propia_pagada,40,52,76.92307692307692
2024,20601,rural,20,mujer,cedida_por_servicios,2,39,5.128205128205129
2024,20601,rural,20,mujer,otra,1,39,2.5641025641025643
2024,20601,rural,20,mujer,prestada,6,39,15.384615384615385
2024,20601,rural,20,mujer,propia_pagada,30,39,76.92307692307692
2024,20601,rural,21,hombre,cedida_por_servicios,2,56,3.5714285714285716
2024,20601,rural,21,hombre,otra,2,56,3.5714285714285716
2024,20601,rural,21,hombre,prestada,11,56,19.642857142857142
2024,20601,rural,21,hombre,propia_en_pago,1,56,1.7857142857142858
2024,20601,rural,21,hombre,propia_pagada,40,56,71.42857142857143
2024,20601,rural,21,mujer,alquilada,1,43,2.3255813953488373
2024,20601,rural,21,mujer,cedida_por_servicios,2,43,4.651162790697675
2024,20601,rural,21,mujer,otra,1,43,2.3255813953488373
2024,20601,rural,21,mujer,prestada,4,43,9.30232558139535
2024,20601,rural,21,mujer,propia_pagada,35,43,81.3953488372093
2024,20601,rural,22,hombre,alquilada,2,73,2.73972602739726
2024,20601,rural,22,hombre,cedida_por_servicios,1,73,1.36986301369863
2024,20601,rural,22,hombre,prestada,7,73,9.58904109589041
2024,20601,rural,22,hombre,propia_en_pago,1,73,1.36986301369863
2024,20601,rural,22,hombre,propia_pagada,62,73,84.93150684931507
2024,20601,rural,22,mujer,cedida_por_servicios,1,34,2.9411764705882355
2024,20601,rural,22,mujer,propia_en_pago,2,34,5.882352941176471
2024,20601,rural,22,mujer,propia_pagada,31,34,91.17647058823529
2024,20601,rural,23,hombre,alquilada,1,68,1.4705882352941178
2024,20601,rural,23,hombre,cedida_por_servicios,3,68,4.411764705882353
2024,20601,rural,23,hombre,otra,1,68,1.4705882352941178
2024,20601,rural,23,hombre,prestada,3,68,4.411764705882353
2024,20601,rural,23,hombre,propia_en_pago,2,68,2.9411764705882355
2024,20601,rural,23,hombre,propia_pagada,58,68,85.29411764705883
2024,20601,rural,23,mujer,alquilada,6,50,12.0
2024,20601,rural,23,mujer,cedida_por_servicios,5,50,10.0
2024,20601,rural,23,mujer,prestada,6,50,12.0
2024,20601,rural,23,mujer,propia_en_pago,1,50,2.0
2024,20601,rural,23,mujer,propia_pagada,32,50,64.0
2024,20601,rural,24,hombre,alquilada,2,92,2.1739130434782608
2024,20601,rural,24,hombre,anticretica,2,92,2.1739130434782608
2024,20601,rural,24,hombre,cedida_por_servicios,4,92,4.3478260869565215
2024,20601,rural,24,hombre,otra,3,92,3.260869565217391
2024,20601,rural,24,hombre,prestada,6,92,6.521739130434782
2024,20601,rural,24,hombre,propia_pagada,75,92,81.52173913043478
2024,20601,rural,24,mujer,alquilada,3,75,4.0
2024,20601,rural,24,mujer,cedida_por_servicios,2,75,2.6666666666666665
2024,20601,rural,24,mujer,prestada,7,75,9.333333333333334
2024,20601,rural,24,mujer,propia_en_pago,1,75,1.3333333333333333
2024,20601,rural,24,mujer,propia_pagada,62,75,82.66666666666667
2024,20601,rural,25,hombre,alquilada,4,91,4.395604395604396
2024,20601,rural,25,hombre,cedida_por_servicios,1,91,1.098901098901099
2024,20601,rural,25,hombre,mixta,1,91,1.098901098901099
2024,20601,rural,25,hombre,otra,2,91,2.197802197802198
2024,20601,rural,25,hombre,prestada,9,91,9.89010989010989
2024,20601,rural,25,hombre,propia_en_pago,2,91,2.197802197802198
