gestion,codigo_departamento,area,edad,sexo,edad_primer_embarazo,observaciones,numerador,denominador,valor,cv
2023,2,urbana,23,mujer,16.0,1,1.0705426776530818,1.0705426776530818,100.0,0.0
2023,2,urbana,23,mujer,17.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,18.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,19.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,20.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,21.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,22.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,23.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,24.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,25.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,26.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,27.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,23,mujer,28.0,1,0.0,1.0705426776530818,0.0,
2023,2,urbana,24,mujer,13.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,14.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,15.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,16.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,17.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,18.0,3,1.0117125459863876,3.167660388925692,31.938794623419486,0.8354125335264986
2023,2,urbana,24,mujer,19.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,20.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,21.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,22.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,23.0,3,0.9539700389402239,3.167660388925692,30.11591906365195,0.8569548485004993
2023,2,urbana,24,mujer,24.0,3,1.2019778039990803,3.167660388925692,37.945286312928566,0.7601212188743197
2023,2,urbana,24,mujer,25.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,26.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,27.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,24,mujer,28.0,3,0.0,3.167660388925692,0.0,
2023,2,urbana,25,mujer,13.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,14.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,15.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,16.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,17.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,18.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,19.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,20.0,2,1.4332594401473824,2.788209672504448,51.40429194695349,0.687247094017418
2023,2,urbana,25,mujer,21.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,22.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,23.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,24.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,25.0,2,1.3549502323570655,2.788209672504448,48.59570805304651,0.726966468355677
2023,2,urbana,25,mujer,26.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,27.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,25,mujer,28.0,2,0.0,2.788209672504448,0.0,
2023,2,urbana,27,mujer,13.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,14.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,15.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,16.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,17.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,18.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,19.0,7,1.1944955995779394,7.12847765181338,16.756671731643532,0.9350695176081767
2023,2,urbana,27,mujer,20.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,21.0,7,2.9207483659900575,7.12847765181338,40.97296096940224,0.4648888897996343
2023,2,urbana,27,mujer,22.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,23.0,7,1.9844930226314663,7.12847765181338,27.838945698688423,0.38247664303543055
2023,2,urbana,27,mujer,24.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,25.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,26.0,7,1.0287406636139174,7.12847765181338,14.431421600265812,0.9626386293495534
2023,2,urbana,27,mujer,27.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,27,mujer,28.0,7,0.0,7.12847765181338,0.0,
2023,2,urbana,28,mujer,13.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,14.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,15.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,16.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,17.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,18.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,19.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,20.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,21.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,22.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,23.0,1,1.1035188715152648,1.1035188715152648,100.0,0.0
2023,2,urbana,28,mujer,24.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,25.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,26.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,27.0,1,0.0,1.1035188715152648,0.0,
2023,2,urbana,28,mujer,28.0,1,0.0,1.1035188715152648,0.0,
2023,3,rural,16,mujer,13.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,14.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,15.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,16.0,1,1.1335823435002188,1.1335823435002188,100.0,0.0
2023,3,rural,16,mujer,17.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,18.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,19.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,20.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,21.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,22.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,23.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,24.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,25.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,26.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,27.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,16,mujer,28.0,1,0.0,1.1335823435002188,0.0,
2023,3,rural,17,mujer,13.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,14.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,15.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,16.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,17.0,1,0.8952393892258141,0.8952393892258141,100.0,0.0
2023,3,rural,17,mujer,18.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,19.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,20.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,21.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,22.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,23.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,24.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,25.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,26.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,27.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,17,mujer,28.0,1,0.0,0.8952393892258141,0.0,
2023,3,rural,19,mujer,13.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,14.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,15.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,16.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,17.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,18.0,2,2.0051482731416863,2.6982368325423165,74.31327928513997,0.3632650880784497
2023,3,rural,19,mujer,19.0,2,0.6930885594006303,2.6982368325423165,25.68672071486003,1.0509484742946453
2023,3,rural,19,mujer,20.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,21.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,22.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,23.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,24.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,25.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,26.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,27.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,19,mujer,28.0,2,0.0,2.6982368325423165,0.0,
2023,3,rural,23,mujer,13.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,14.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,15.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,16.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,17.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,18.0,1,1.4063597454807453,1.4063597454807453,100.0,0.0
2023,3,rural,23,mujer,19.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,20.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,21.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,22.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,23.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,24.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,25.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,26.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,27.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,23,mujer,28.0,1,0.0,1.4063597454807453,0.0,
2023,3,rural,24,mujer,13.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,14.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,15.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,16.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,17.0,1,1.2853514571421063,1.2853514571421063,100.0,0.0
2023,3,rural,24,mujer,18.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,19.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,20.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,21.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,22.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,23.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,24.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,25.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,26.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,27.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,24,mujer,28.0,1,0.0,1.2853514571421063,0.0,
2023,3,rural,25,mujer,13.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,14.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,15.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,16.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,17.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,18.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,19.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,20.0,2,1.4063597454807453,2.1193013537089005,66.35959265630316,0.33640407343696815
2023,3,rural,25,mujer,21.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,22.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,23.0,2,0.712941608228155,2.1193013537089005,33.640407343696815,0.6635959265630318
2023,3,rural,25,mujer,24.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,25.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,26.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,27.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,25,mujer,28.0,2,0.0,2.1193013537089005,0.0,
2023,3,rural,27,mujer,13.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,14.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,15.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,16.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,17.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,18.0,2,1.6528102932450015,2.306464081533985,71.65991902834008,0.5668016194331983
2023,3,rural,27,mujer,19.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,20.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,21.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,22.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,23.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,24.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,25.0,2,0.6536537882889836,2.306464081533985,28.34008097165992,1.4331983805668016
2023,3,rural,27,mujer,26.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,27.0,2,0.0,2.306464081533985,0.0,
2023,3,rural,27,mujer,28.0,2,0.0,2.306464081533985,0.0,
2023,3,urbana,19,mujer,13.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,14.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,15.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,16.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,17.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,18.0,1,0.4198823906454622,0.4198823906454622,100.0,0.0
2023,3,urbana,19,mujer,19.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,20.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,21.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,22.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,23.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,24.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,25.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,26.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,27.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,19,mujer,28.0,1,0.0,0.4198823906454622,0.0,
2023,3,urbana,21,mujer,13.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,14.0,2,2.1259365833526807,2.5822613550319176,82.32848232848234,0.27941122776955535
2023,3,urbana,21,mujer,15.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,16.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,17.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,18.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,19.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,20.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,21.0,2,0.4563247716792371,2.5822613550319176,17.671517671517677,1.3017276023146342
2023,3,urbana,21,mujer,22.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,23.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,24.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,25.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,26.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,27.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,21,mujer,28.0,2,0.0,2.5822613550319176,0.0,
2023,3,urbana,23,mujer,13.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,14.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,15.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,16.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,17.0,1,1.0895898979558492,1.0895898979558492,100.0,0.0
2023,3,urbana,23,mujer,18.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,19.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,20.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,21.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,22.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,23.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,24.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,25.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,26.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,27.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,23,mujer,28.0,1,0.0,1.0895898979558492,0.0,
2023,3,urbana,25,mujer,13.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,14.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,15.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,16.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,17.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,18.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,19.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,20.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,21.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,22.0,2,0.3346777085036474,1.5272833786298678,21.913268564730153,1.1043131463714413
2023,3,urbana,25,mujer,23.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,24.0,2,1.1926056701262204,1.5272833786298678,78.08673143526985,0.3099004160016539
2023,3,urbana,25,mujer,25.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,26.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,27.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,25,mujer,28.0,2,0.0,1.5272833786298678,0.0,
2023,3,urbana,26,mujer,13.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,14.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,15.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,16.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,17.0,4,0.8445382800521727,4.94794559674971,17.068463335711435,0.9864223343103995
2023,3,urbana,26,mujer,18.0,4,2.073609482832244,4.94794559674971,41.90849398575425,0.6900930434553888
2023,3,urbana,26,mujer,19.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,20.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,21.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,22.0,4,0.4563247716792371,4.94794559674971,9.222509883273482,1.062990164900474
2023,3,urbana,26,mujer,23.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,24.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,25.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,26.0,4,1.5734730621860553,4.94794559674971,31.80053279526082,0.8236429034693311
2023,3,urbana,26,mujer,27.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,26,mujer,28.0,4,0.0,4.94794559674971,0.0,
2023,3,urbana,27,mujer,13.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,14.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,15.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,16.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,17.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,18.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,19.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,20.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,21.0,2,2.1259365833526807,3.227210038693033,65.8753709198813,0.5395577610079579
2023,3,urbana,27,mujer,22.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,23.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,24.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,25.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,26.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,27,mujer,27.0,2,1.1012734553403527,3.227210038693033,34.1246290801187,1.0415810690762315
2023,3,urbana,27,mujer,28.0,2,0.0,3.227210038693033,0.0,
2023,3,urbana,28,mujer,13.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,14.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,15.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,16.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,17.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,18.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,19.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,20.0,4,0.7972262187572555,5.21041402561302,15.300630906455837,1.026292834078787
2023,3,urbana,28,mujer,21.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,22.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,23.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,24.0,4,1.6461298269623235,5.21041402561302,31.59307146937621,0.8201512869247914
2023,3,urbana,28,mujer,25.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,26.0,4,2.1962046380672584,5.21041402561302,42.150290308434144,0.6793406779100107
2023,3,urbana,28,mujer,27.0,4,0.0,5.21041402561302,0.0,
2023,3,urbana,28,mujer,28.0,4,0.570853341826183,5.21041402561302,10.95600731573381,1.0779112074050994
2023,4,rural,18,mujer,13.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,14.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,15.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,16.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,17.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,18.0,1,0.3388790250736781,0.3388790250736781,100.0,0.0
2023,4,rural,18,mujer,19.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,20.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,21.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,22.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,23.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,24.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,25.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,26.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,27.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,18,mujer,28.0,1,0.0,0.3388790250736781,0.0,
2023,4,rural,19,mujer,13.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,14.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,15.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,16.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,17.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,18.0,1,0.4776898854842594,0.4776898854842594,100.0,0.0
2023,4,rural,19,mujer,19.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,20.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,21.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,22.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,23.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,24.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,25.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,26.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,27.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,19,mujer,28.0,1,0.0,0.4776898854842594,0.0,
2023,4,rural,23,mujer,13.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,14.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,15.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,16.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,17.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,18.0,2,0.5366271768638805,1.01431706234814,52.90526964237304,0.6660200638805995
2023,4,rural,23,mujer,19.0,2,0.4776898854842594,1.01431706234814,47.09473035762696,0.7481934984924953
2023,4,rural,23,mujer,20.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,21.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,22.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,23.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,24.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,25.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,26.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,27.0,2,0.0,1.01431706234814,0.0,
2023,4,rural,23,mujer,28.0,2,0.0,1.01431706234814,0.0,
