gestion,codigo_municipio,area,edad,sexo,grupo_ocupacional,numerador,denominador,valor
2024,30202,urbana,24,mujer,tecnicos,2,12,16.666666666666668
2024,30202,urbana,25,hombre,agricultura_y_pesca,5,11,45.45454545454545
2024,30202,urbana,25,hombre,construccion_y_manufactura,5,11,45.45454545454545
2024,30202,urbana,25,hombre,tecnicos,1,11,9.090909090909092
2024,30202,urbana,25,mujer,agricultura_y_pesca,2,5,40.0
2024,30202,urbana,25,mujer,servicios_y_ventas,2,5,40.0
2024,30202,urbana,25,mujer,tecnicos,1,5,20.0
2024,30202,urbana,26,hombre,agricultura_y_pesca,6,17,35.294117647058826
2024,30202,urbana,26,hombre,construccion_y_manufactura,8,17,47.05882352941177
2024,30202,urbana,26,hombre,operadores_de_maquinaria,1,17,5.882352941176471
2024,30202,urbana,26,hombre,profesionales,1,17,5.882352941176471
2024,30202,urbana,26,hombre,tecnicos,1,17,5.882352941176471
2024,30202,urbana,26,mujer,agricultura_y_pesca,4,15,26.666666666666668
2024,30202,urbana,26,mujer,ocupaciones_elementales,2,15,13.333333333333334
2024,30202,urbana,26,mujer,profesionales,3,15,20.0
2024,30202,urbana,26,mujer,servicios_y_ventas,5,15,33.333333333333336
2024,30202,urbana,26,mujer,tecnicos,1,15,6.666666666666667
2024,30202,urbana,27,hombre,agricultura_y_pesca,12,23,52.17391304347826
2024,30202,urbana,27,hombre,construccion_y_manufactura,8,23,34.78260869565217
2024,30202,urbana,27,hombre,operadores_de_maquinaria,1,23,4.3478260869565215
2024,30202,urbana,27,hombre,profesionales,1,23,4.3478260869565215
2024,30202,urbana,27,hombre,tecnicos,1,23,4.3478260869565215
2024,30202,urbana,27,mujer,agricultura_y_pesca,2,8,25.0
2024,30202,urbana,27,mujer,construccion_y_manufactura,1,8,12.5
2024,30202,urbana,27,mujer,directores_y_gerentes,1,8,12.5
2024,30202,urbana,27,mujer,ocupaciones_elementales,1,8,12.5
2024,30202,urbana,27,mujer,profesionales,1,8,12.5
2024,30202,urbana,27,mujer,servicios_y_ventas,1,8,12.5
2024,30202,urbana,27,mujer,tecnicos,1,8,12.5
2024,30202,urbana,28,hombre,agricultura_y_pesca,4,10,40.0
2024,30202,urbana,28,hombre,construccion_y_manufactura,4,10,40.0
2024,30202,urbana,28,hombre,ocupaciones_elementales,1,10,10.0
2024,30202,urbana,28,hombre,servicios_y_ventas,1,10,10.0
2024,30202,urbana,28,mujer,agricultura_y_pesca,1,15,6.666666666666667
2024,30202,urbana,28,mujer,construccion_y_manufactura,4,15,26.666666666666668
2024,30202,urbana,28,mujer,directores_y_gerentes,1,15,6.666666666666667
2024,30202,urbana,28,mujer,ocupaciones_elementales,1,15,6.666666666666667
2024,30202,urbana,28,mujer,personal_administrativo,2,15,13.333333333333334
2024,30202,urbana,28,mujer,profesionales,3,15,20.0
2024,30202,urbana,28,mujer,servicios_y_ventas,1,15,6.666666666666667
2024,30202,urbana,28,mujer,tecnicos,2,15,13.333333333333334
2024,30203,rural,16,hombre,agricultura_y_pesca,21,26,80.76923076923077
2024,30203,rural,16,hombre,construccion_y_manufactura,2,26,7.6923076923076925
2024,30203,rural,16,hombre,operadores_de_maquinaria,1,26,3.8461538461538463
2024,30203,rural,16,hombre,personal_administrativo,1,26,3.8461538461538463
2024,30203,rural,16,hombre,servicios_y_ventas,1,26,3.8461538461538463
2024,30203,rural,16,mujer,agricultura_y_pesca,14,18,77.77777777777777
2024,30203,rural,16,mujer,ocupaciones_elementales,1,18,5.555555555555555
2024,30203,rural,16,mujer,servicios_y_ventas,3,18,16.666666666666668
2024,30203,rural,17,hombre,agricultura_y_pesca,22,27,81.48148148148148
2024,30203,rural,17,hombre,construccion_y_manufactura,3,27,11.11111111111111
2024,30203,rural,17,hombre,operadores_de_maquinaria,1,27,3.7037037037037037
2024,30203,rural,17,hombre,servicios_y_ventas,1,27,3.7037037037037037
2024,30203,rural,17,mujer,agricultura_y_pesca,16,22,72.72727272727273
2024,30203,rural,17,mujer,construccion_y_manufactura,1,22,4.545454545454546
2024,30203,rural,17,mujer,ocupaciones_elementales,1,22,4.545454545454546
2024,30203,rural,17,mujer,servicios_y_ventas,4,22,18.181818181818183
2024,30203,rural,18,hombre,agricultura_y_pesca,18,29,62.06896551724138
2024,30203,rural,18,hombre,construccion_y_manufactura,5,29,17.24137931034483
2024,30203,rural,18,hombre,operadores_de_maquinaria,1,29,3.4482758620689653
2024,30203,rural,18,hombre,servicios_y_ventas,5,29,17.24137931034483
2024,30203,rural,18,mujer,agricultura_y_pesca,11,23,47.82608695652174
2024,30203,rural,18,mujer,construccion_y_manufactura,2,23,8.695652173913043
2024,30203,rural,18,mujer,ocupaciones_elementales,2,23,8.695652173913043
2024,30203,rural,18,mujer,servicios_y_ventas,8,23,34.78260869565217
2024,30203,rural,19,hombre,agricultura_y_pesca,23,40,57.5
2024,30203,rural,19,hombre,construccion_y_manufactura,10,40,25.0
2024,30203,rural,19,hombre,ocupaciones_elementales,1,40,2.5
2024,30203,rural,19,hombre,operadores_de_maquinaria,1,40,2.5
2024,30203,rural,19,hombre,personal_administrativo,1,40,2.5
2024,30203,rural,19,hombre,servicios_y_ventas,4,40,10.0
2024,30203,rural,19,mujer,agricultura_y_pesca,16,28,57.142857142857146
2024,30203,rural,19,mujer,construccion_y_manufactura,2,28,7.142857142857143
2024,30203,rural,19,mujer,ocupaciones_elementales,3,28,10.714285714285714
2024,30203,rural,19,mujer,personal_administrativo,1,28,3.5714285714285716
2024,30203,rural,19,mujer,servicios_y_ventas,6,28,21.428571428571427
2024,30203,rural,20,hombre,agricultura_y_pesca,21,40,52.5
2024,30203,rural,20,hombre,construccion_y_manufactura,14,40,35.0
2024,30203,rural,20,hombre,operadores_de_maquinaria,2,40,5.0
2024,30203,rural,20,hombre,servicios_y_ventas,3,40,7.5
2024,30203,rural,20,mujer,agricultura_y_pesca,20,30,66.66666666666667
2024,30203,rural,20,mujer,construccion_y_manufactura,1,30,3.3333333333333335
2024,30203,rural,20,mujer,ocupaciones_elementales,1,30,3.3333333333333335
2024,30203,rural,20,mujer,servicios_y_ventas,6,30,20.0
2024,30203,rural,20,mujer,tecnicos,2,30,6.666666666666667
2024,30203,rural,21,hombre,agricultura_y_pesca,21,38,55.26315789473684
2024,30203,rural,21,hombre,construccion_y_manufactura,9,38,23.68421052631579
2024,30203,rural,21,hombre,ocupaciones_elementales,1,38,2.6315789473684212
2024,30203,rural,21,hombre,operadores_de_maquinaria,1,38,2.6315789473684212
2024,30203,rural,21,hombre,servicios_y_ventas,5,38,13.157894736842104
2024,30203,rural,21,hombre,tecnicos,1,38,2.6315789473684212
2024,30203,rural,21,mujer,agricultura_y_pesca,16,32,50.0
2024,30203,rural,21,mujer,ocupaciones_elementales,3,32,9.375
2024,30203,rural,21,mujer,servicios_y_ventas,12,32,37.5
2024,30203,rural,21,mujer,tecnicos,1,32,3.125
2024,30203,rural,22,hombre,agricultura_y_pesca,33,47,70.2127659574468
2024,30203,rural,22,hombre,construccion_y_manufactura,4,47,8.51063829787234
2024,30203,rural,22,hombre,operadores_de_maquinaria,3,47,6.382978723404255
2024,30203,rural,22,hombre,personal_administrativo,1,47,2.127659574468085
2024,30203,rural,22,hombre,servicios_y_ventas,4,47,8.51063829787234
2024,30203,rural,22,hombre,tecnicos,2,47,4.25531914893617
2024,30203,rural,22,mujer,agricultura_y_pesca,10,27,37.03703703703704
2024,30203,rural,22,mujer,construccion_y_manufactura,1,27,3.7037037037037037
2024,30203,rural,22,mujer,ocupaciones_elementales,1,27,3.7037037037037037
2024,30203,rural,22,mujer,profesionales,2,27,7.407407407407407
2024,30203,rural,22,mujer,servicios_y_ventas,13,27,48.148148148148145
2024,30203,rural,23,hombre,agricultura_y_pesca,33,53,62.264150943396224
2024,30203,rural,23,hombre,construccion_y_manufactura,10,53,18.867924528301888
2024,30203,rural,23,hombre,ocupaciones_elementales,1,53,1.8867924528301887
2024,30203,rural,23,hombre,operadores_de_maquinaria,4,53,7.547169811320755
2024,30203,rural,23,hombre,servicios_y_ventas,3,53,5.660377358490566
2024,30203,rural,23,hombre,tecnicos,2,53,3.7735849056603774
2024,30203,rural,23,mujer,agricultura_y_pesca,24,43,55.81395348837209
2024,30203,rural,23,mujer,construccion_y_manufactura,4,43,9.30232558139535
2024,30203,rural,23,mujer,ocupaciones_elementales,1,43,2.3255813953488373
2024,30203,rural,23,mujer,operadores_de_maquinaria,1,43,2.3255813953488373
2024,30203,rural,23,mujer,personal_administrativo,1,43,2.3255813953488373
2024,30203,rural,23,mujer,servicios_y_ventas,12,43,27.906976744186046
2024,30203,rural,24,hombre,agricultura_y_pesca,38,67,56.71641791044776
2024,30203,rural,24,hombre,construccion_y_manufactura,16,67,23.880597014925375
2024,30203,rural,24,hombre,directores_y_gerentes,1,67,1.492537313432836
2024,30203,rural,24,hombre,ocupaciones_elementales,1,67,1.492537313432836
2024,30203,rural,24,hombre,operadores_de_maquinaria,5,67,7.462686567164179
2024,30203,rural,24,hombre,profesionales,1,67,1.492537313432836
2024,30203,rural,24,hombre,servicios_y_ventas,5,67,7.462686567164179
2024,30203,rural,24,mujer,agricultura_y_pesca,21,43,48.83720930232558
2024,30203,rural,24,mujer,construccion_y_manufactura,2,43,4.651162790697675
2024,30203,rural,24,mujer,ocupaciones_elementales,4,43,9.30232558139535
2024,30203,rural,24,mujer,personal_administrativo,1,43,2.3255813953488373
2024,30203,rural,24,mujer,profesionales,2,43,4.651162790697675
2024,30203,rural,24,mujer,servicios_y_ventas,12,43,27.906976744186046
2024,30203,rural,24,mujer,tecnicos,1,43,2.3255813953488373
2024,30203,rural,25,hombre,agricultura_y_pesca,30,47,63.829787234042556
2024,30203,rural,25,hombre,construccion_y_manufactura,2,47,4.25531914893617
2024,30203,rural,25,hombre,operadores_de_maquinaria,6,47,12.76595744680851
2024,30203,rural,25,hombre,profesionales,6,47,12.76595744680851
2024,30203,rural,25,hombre,tecnicos,3,47,6.382978723404255
2024,30203,rural,25,mujer,agricultura_y_pesca,24,52,46.15384615384615
2024,30203,rural,25,mujer,construccion_y_manufactura,1,52,1.9230769230769231
2024,30203,rural,25,mujer,ocupaciones_elementales,4,52,7.6923076923076925
2024,30203,rural,25,mujer,personal_administrativo,2,52,3.8461538461538463
2024,30203,rural,25,mujer,profesionales,5,52,9.615384615384615
2024,30203,rural,25,mujer,servicios_y_ventas,13,52,25.0
2024,30203,rural,25,mujer,tecnicos,3,52,5.769230769230769
2024,30203,rural,26,hombre,agricultura_y_pesca,40,61,65.57377049180327
2024,30203,rural,26,hombre,construccion_y_manufactura,12,61,19.672131147540984
2024,30203,rural,26,hombre,operadores_de_maquinaria,3,61,4.918032786885246
2024,30203,rural,26,hombre,personal_administrativo,1,61,1.639344262295082
2024,30203,rural,26,hombre,profesionales,3,61,4.918032786885246
2024,30203,rural,26,hombre,servicios_y_ventas,1,61,1.639344262295082
2024,30203,rural,26,hombre,tecnicos,1,61,1.639344262295082
2024,30203,rural,26,mujer,agricultura_y_pesca,24,39,61.53846153846154
2024,30203,rural,26,mujer,construccion_y_manufactura,1,39,2.5641025641025643
2024,30203,rural,26,mujer,directores_y_gerentes,2,39,5.128205128205129
2024,30203,rural,26,mujer,ocupaciones_elementales,1,39,2.5641025641025643
2024,30203,rural,26,mujer,personal_administrativo,1,39,2.5641025641025643
2024,30203,rural,26,mujer,profesionales,3,39,7.6923076923076925
2024,30203,rural,26,mujer,servicios_y_ventas,5,39,12.820512820512821
2024,30203,rural,26,mujer,tecnicos,2,39,5.128205128205129
2024,30203,rural,27,hombre,agricultura_y_pesca,36,51,70.58823529411765
2024,30203,rural,27,hombre,construccion_y_manufactura,9,51,17.647058823529413
2024,30203,rural,27,hombre,ocupaciones_elementales,1,51,1.9607843137254901
2024,30203,rural,27,hombre,operadores_de_maquinaria,1,51,1.9607843137254901
2024,30203,rural,27,hombre,personal_administrativo,2,51,3.9215686274509802
2024,30203,rural,27,hombre,profesionales,1,51,1.9607843137254901
2024,30203,rural,27,hombre,servicios_y_ventas,1,51,1.9607843137254901
2024,30203,rural,27,mujer,agricultura_y_pesca,17,30,56.666666666666664
2024,30203,rural,27,mujer,construccion_y_manufactura,1,30,3.3333333333333335
2024,30203,rural,27,mujer,ocupaciones_elementales,2,30,6.666666666666667
2024,30203,rural,27,mujer,profesionales,4,30,13.333333333333334
2024,30203,rural,27,mujer,servicios_y_ventas,5,30,16.666666666666668
2024,30203,rural,27,mujer,tecnicos,1,30,3.3333333333333335
2024,30203,rural,28,hombre,agricultura_y_pesca,30,47,63.829787234042556
2024,30203,rural,28,hombre,construccion_y_manufactura,10,47,21.27659574468085
2024,30203,rural,28,hombre,operadores_de_maquinaria,2,47,4.25531914893617
2024,30203,rural,28,hombre,profesionales,3,47,6.382978723404255
2024,30203,rural,28,hombre,tecnicos,2,47,4.25531914893617
2024,30203,rural,28,mujer,agricultura_y_pesca,14,33,42.42424242424242
2024,30203,rural,28,mujer,construccion_y_manufactura,4,33,12.121212121212121
2024,30203,rural,28,mujer,ocupaciones_elementales,4,33,12.121212121212121
2024,30203,rural,28,mujer,profesionales,5,33,15.151515151515152
2024,30203,rural,28,mujer,servicios_y_ventas,5,33,15.151515151515152
2024,30203,rural,28,mujer,tecnicos,1,33,3.0303030303030303
2024,30301,rural,16,hombre,agricultura_y_pesca,59,84,70.23809523809524
2024,30301,rural,16,hombre,construccion_y_manufactura,8,84,9.523809523809524
2024,30301,rural,16,hombre,ocupaciones_elementales,1,84,1.1904761904761905
2024,30301,rural,16,hombre,operadores_de_maquinaria,14,84,16.666666666666668
2024,30301,rural,16,hombre,servicios_y_ventas,2,84,2.380952380952381
2024,30301,rural,16,mujer,agricultura_y_pesca,34,49,69.38775510204081
2024,30301,rural,16,mujer,ocupaciones_elementales,3,49,6.122448979591836
2024,30301,rural,16,mujer,servicios_y_ventas,12,49,24.489795918367346
2024,30301,rural,17,hombre,agricultura_y_pesca,51,83,61.44578313253012
2024,30301,rural,17,hombre,construccion_y_manufactura,13,83,15.662650602409638
2024,30301,rural,17,hombre,operadores_de_maquinaria,16,83,19.27710843373494
2024,30301,rural,17,hombre,servicios_y_ventas,3,83,3.6144578313253013
2024,30301,rural,17,mujer,agricultura_y_pesca,36,54,66.66666666666667
2024,30301,rural,17,mujer,construccion_y_manufactura,3,54,5.555555555555555
2024,30301,rural,17,mujer,ocupaciones_elementales,5,54,9.25925925925926
2024,30301,rural,17,mujer,servicios_y_ventas,10,54,18.51851851851852
2024,30301,rural,18,hombre,agricultura_y_pesca,64,95,67.36842105263158
2024,30301,rural,18,hombre,construccion_y_manufactura,11,95,11.578947368421053
2024,30301,rural,18,hombre,ocupaciones_elementales,3,95,3.1578947368421053
2024,30301,rural,18,hombre,operadores_de_maquinaria,12,95,12.631578947368421
2024,30301,rural,18,hombre,servicios_y_ventas,4,95,4.2105263157894735
2024,30301,rural,18,hombre,tecnicos,1,95,1.0526315789473684
2024,30301,rural,18,mujer,agricultura_y_pesca,42,61,68.85245901639344
2024,30301,rural,18,mujer,construccion_y_manufactura,9,61,14.754098360655737
2024,30301,rural,18,mujer,ocupaciones_elementales,4,61,6.557377049180328
2024,30301,rural,18,mujer,personal_administrativo,1,61,1.639344262295082
2024,30301,rural,18,mujer,servicios_y_ventas,5,61,8.19672131147541
2024,30301,rural,19,hombre,agricultura_y_pesca,72,104,69.23076923076923
2024,30301,rural,19,hombre,construccion_y_manufactura,5,104,4.8076923076923075
2024,30301,rural,19,hombre,ocupaciones_elementales,2,104,1.9230769230769231
2024,30301,rural,19,hombre,operadores_de_maquinaria,21,104,20.192307692307693
2024,30301,rural,19,hombre,servicios_y_ventas,4,104,3.8461538461538463
2024,30301,rural,19,mujer,agricultura_y_pesca,49,65,75.38461538461539
2024,30301,rural,19,mujer,construccion_y_manufactura,4,65,6.153846153846154
2024,30301,rural,19,mujer,ocupaciones_elementales,1,65,1.5384615384615385
2024,30301,rural,19,mujer,servicios_y_ventas,9,65,13.846153846153847
2024,30301,rural,19,mujer,tecnicos,2,65,3.076923076923077
2024,30301,rural,20,hombre,agricultura_y_pesca,77,130,59.23076923076923
2024,30301,rural,20,hombre,construccion_y_manufactura,14,130,10.76923076923077
2024,30301,rural,20,hombre,ocupaciones_elementales,1,130,0.7692307692307693
2024,30301,rural,20,hombre,operadores_de_maquinaria,32,130,24.615384615384617
2024,30301,rural,20,hombre,servicios_y_ventas,6,130,4.615384615384615
2024,30301,rural,20,mujer,agricultura_y_pesca,36,56,64.28571428571429
2024,30301,rural,20,mujer,construccion_y_manufactura,2,56,3.5714285714285716
2024,30301,rural,20,mujer,ocupaciones_elementales,2,56,3.5714285714285716
2024,30301,rural,20,mujer,operadores_de_maquinaria,1,56,1.7857142857142858
2024,30301,rural,20,mujer,personal_administrativo,2,56,3.5714285714285716
2024,30301,rural,20,mujer,servicios_y_ventas,11,56,19.642857142857142
2024,30301,rural,20,mujer,tecnicos,2,56,3.5714285714285716
2024,30301,rural,21,hombre,agricultura_y_pesca,75,139,53.9568345323741
2024,30301,rural,21,hombre,construccion_y_manufactura,16,139,11.510791366906474
2024,30301,rural,21,hombre,ocupaciones_elementales,1,139,0.7194244604316546
2024,30301,rural,21,hombre,operadores_de_maquinaria,40,139,28.776978417266186
2024,30301,rural,21,hombre,servicios_y_ventas,2,139,1.4388489208633093
2024,30301,rural,21,hombre,tecnicos,5,139,3.597122302158273
2024,30301,rural,21,mujer,agricultura_y_pesca,24,54,44.44444444444444
2024,30301,rural,21,mujer,construccion_y_manufactura,6,54,11.11111111111111
2024,30301,rural,21,mujer,ocupaciones_elementales,2,54,3.7037037037037037
2024,30301,rural,21,mujer,operadores_de_maquinaria,1,54,1.8518518518518519
2024,30301,rural,21,mujer,personal_administrativo,1,54,1.8518518518518519
2024,30301,rural,21,mujer,profesionales,1,54,1.8518518518518519
2024,30301,rural,21,mujer,servicios_y_ventas,14,54,25.925925925925927
2024,30301,rural,21,mujer,tecnicos,5,54,9.25925925925926
2024,30301,rural,22,hombre,agricultura_y_pesca,79,139,56.83453237410072
2024,30301,rural,22,hombre,construccion_y_manufactura,14,139,10.071942446043165
2024,30301,rural,22,hombre,ocupaciones_elementales,2,139,1.4388489208633093
2024,30301,rural,22,hombre,operadores_de_maquinaria,39,139,28.057553956834532
2024,30301,rural,22,hombre,profesionales,1,139,0.7194244604316546
2024,30301,rural,22,hombre,servicios_y_ventas,2,139,1.4388489208633093
2024,30301,rural,22,hombre,tecnicos,2,139,1.4388489208633093
2024,30301,rural,22,mujer,agricultura_y_pesca,32,51,62.745098039215684
2024,30301,rural,22,mujer,construccion_y_manufactura,5,51,9.803921568627452
2024,30301,rural,22,mujer,ocupaciones_elementales,1,51,1.9607843137254901
2024,30301,rural,22,mujer,operadores_de_maquinaria,1,51,1.9607843137254901
2024,30301,rural,22,mujer,servicios_y_ventas,9,51,17.647058823529413
2024,30301,rural,22,mujer,tecnicos,3,51,5.882352941176471
2024,30301,rural,23,hombre,agricultura_y_pesca,73,138,52.89855072463768
2024,30301,rural,23,hombre,construccion_y_manufactura,8,138,5.797101449275362
2024,30301,rural,23,hombre,ocupaciones_elementales,2,138,1.4492753623188406
2024,30301,rural,23,hombre,operadores_de_maquinaria,50,138,36.231884057971016
2024,30301,rural,23,hombre,servicios_y_ventas,5,138,3.6231884057971016
2024,30301,rural,23,mujer,agricultura_y_pesca,39,66,59.09090909090909
2024,30301,rural,23,mujer,construccion_y_manufactura,4,66,6.0606060606060606
2024,30301,rural,23,mujer,ocupaciones_elementales,1,66,1.5151515151515151
2024,30301,rural,23,mujer,operadores_de_maquinaria,1,66,1.5151515151515151
2024,30301,rural,23,mujer,personal_administrativo,2,66,3.0303030303030303
2024,30301,rural,23,mujer,profesionales,3,66,4.545454545454546
2024,30301,rural,23,mujer,servicios_y_ventas,13,66,19.696969696969695
2024,30301,rural,23,mujer,tecnicos,3,66,4.545454545454546
2024,30301,rural,24,hombre,agricultura_y_pesca,72,146,49.31506849315068
2024,30301,rural,24,hombre,construccion_y_manufactura,14,146,9.58904109589041
2024,30301,rural,24,hombre,directores_y_gerentes,1,146,0.684931506849315
2024,30301,rural,24,hombre,ocupaciones_elementales,2,146,1.36986301369863
2024,30301,rural,24,hombre,operadores_de_maquinaria,51,146,34.93150684931507
2024,30301,rural,24,hombre,profesionales,1,146,0.684931506849315
2024,30301,rural,24,hombre,servicios_y_ventas,4,146,2.73972602739726
2024,30301,rural,24,hombre,tecnicos,1,146,0.684931506849315
2024,30301,rural,24,mujer,agricultura_y_pesca,39,67,58.208955223880594
2024,30301,rural,24,mujer,construccion_y_manufactura,8,67,11.940298507462687
2024,30301,rural,24,mujer,ocupaciones_elementales,4,67,5.970149253731344
2024,30301,rural,24,mujer,operadores_de_maquinaria,2,67,2.985074626865672
2024,30301,rural,24,mujer,profesionales,1,67,1.492537313432836
2024,30301,rural,24,mujer,servicios_y_ventas,11,67,16.417910447761194
2024,30301,rural,24,mujer,tecnicos,2,67,2.985074626865672
2024,30301,rural,25,hombre,agricultura_y_pesca,90,167,53.89221556886228
2024,30301,rural,25,hombre,construccion_y_manufactura,17,167,10.179640718562874
2024,30301,rural,25,hombre,operadores_de_maquinaria,52,167,31.137724550898202
2024,30301,rural,25,hombre,profesionales,1,167,0.5988023952095808
2024,30301,rural,25,hombre,servicios_y_ventas,4,167,2.395209580838323
2024,30301,rural,25,hombre,tecnicos,3,167,1.7964071856287425
2024,30301,rural,25,mujer,agricultura_y_pesca,35,52,67.3076923076923
2024,30301,rural,25,mujer,construccion_y_manufactura,1,52,1.9230769230769231
2024,30301,rural,25,mujer,ocupaciones_elementales,3,52,5.769230769230769
2024,30301,rural,25,mujer,personal_administrativo,2,52,3.8461538461538463
2024,30301,rural,25,mujer,profesionales,3,52,5.769230769230769
2024,30301,rural,25,mujer,servicios_y_ventas,7,52,13.461538461538462
2024,30301,rural,25,mujer,tecnicos,1,52,1.9230769230769231
2024,30301,rural,26,hombre,agricultura_y_pesca,75,140,53.57142857142857
2024,30301,rural,26,hombre,construccion_y_manufactura,11,140,7.857142857142857
2024,30301,rural,26,hombre,operadores_de_maquinaria,49,140,35.0
2024,30301,rural,26,hombre,personal_administrativo,1,140,0.7142857142857143
2024,30301,rural,26,hombre,servicios_y_ventas,4,140,2.857142857142857
2024,30301,rural,26,mujer,agricultura_y_pesca,53,79,67.0886075949367
2024,30301,rural,26,mujer,construccion_y_manufactura,4,79,5.063291139240507
2024,30301,rural,26,mujer,ocupaciones_elementales,3,79,3.7974683544303796
2024,30301,rural,26,mujer,personal_administrativo,1,79,1.2658227848101267
2024,30301,rural,26,mujer,profesionales,3,79,3.7974683544303796
2024,30301,rural,26,mujer,servicios_y_ventas,14,79,17.72151898734177
2024,30301,rural,26,mujer,tecnicos,1,79,1.2658227848101267
2024,30301,rural,27,hombre,agricultura_y_pesca,65,128,50.78125
2024,30301,rural,27,hombre,construccion_y_manufactura,15,128,11.71875
2024,30301,rural,27,hombre,operadores_de_maquinaria,41,128,32.03125
2024,30301,rural,27,hombre,personal_administrativo,1,128,0.78125
2024,30301,rural,27,hombre,profesionales,2,128,1.5625
2024,30301,rural,27,hombre,servicios_y_ventas,3,128,2.34375
2024,30301,rural,27,hombre,tecnicos,1,128,0.78125
2024,30301,rural,27,mujer,agricultura_y_pesca,42,68,61.76470588235294
2024,30301,rural,27,mujer,construccion_y_manufactura,3,68,4.411764705882353
2024,30301,rural,27,mujer,ocupaciones_elementales,2,68,2.9411764705882355
2024,30301,rural,27,mujer,personal_administrativo,1,68,1.4705882352941178
2024,30301,rural,27,mujer,profesionales,5,68,7.352941176470588
2024,30301,rural,27,mujer,servicios_y_ventas,13,68,19.11764705882353
2024,30301,rural,27,mujer,tecnicos,2,68,2.9411764705882355
2024,30301,rural,28,hombre,agricultura_y_pesca,73,135,54.074074074074076
2024,30301,rural,28,hombre,construccion_y_manufactura,10,135,7.407407407407407
2024,30301,rural,28,hombre,directores_y_gerentes,1,135,0.7407407407407407
2024,30301,rural,28,hombre,operadores_de_maquinaria,45,135,33.333333333333336
2024,30301,rural,28,hombre,profesionales,2,135,1.4814814814814814
2024,30301,rural,28,hombre,servicios_y_ventas,3,135,2.2222222222222223
2024,30301,rural,28,hombre,tecnicos,1,135,0.7407407407407407
2024,30301,rural,28,mujer,agricultura_y_pesca,39,67,58.208955223880594
2024,30301,rural,28,mujer,construccion_y_manufactura,5,67,7.462686567164179
2024,30301,rural,28,mujer,operadores_de_maquinaria,1,67,1.492537313432836
2024,30301,rural,28,mujer,personal_administrativo,2,67,2.985074626865672
2024,30301,rural,28,mujer,profesionales,3,67,4.477611940298507
2024,30301,rural,28,mujer,servicios_y_ventas,13,67,19.402985074626866
2024,30301,rural,28,mujer,tecnicos,4,67,5.970149253731344
2024,30302,rural,16,hombre,agricultura_y_pesca,58,66,87.87878787878788
2024,30302,rural,16,hombre,construccion_y_manufactura,5,66,7.575757575757576
2024,30302,rural,16,hombre,servicios_y_ventas,3,66,4.545454545454546
2024,30302,rural,16,mujer,agricultura_y_pesca,34,39,87.17948717948718
2024,30302,rural,16,mujer,construccion_y_manufactura,1,39,2.5641025641025643
2024,30302,rural,16,mujer,servicios_y_ventas,4,39,10.256410256410257
2024,30302,rural,17,hombre,agricultura_y_pesca,46,51,90.19607843137256
2024,30302,rural,17,hombre,construccion_y_manufactura,3,51,5.882352941176471
2024,30302,rural,17,hombre,operadores_de_maquinaria,1,51,1.9607843137254901
2024,30302,rural,17,hombre,servicios_y_ventas,1,51,1.9607843137254901
2024,30302,rural,17,mujer,agricultura_y_pesca,35,45,77.77777777777777
2024,30302,rural,17,mujer,construccion_y_manufactura,2,45,4.444444444444445
2024,30302,rural,17,mujer,ocupaciones_elementales,3,45,6.666666666666667
2024,30302,rural,17,mujer,servicios_y_ventas,5,45,11.11111111111111
2024,30302,rural,18,hombre,agricultura_y_pesca,38,52,73.07692307692308
2024,30302,rural,18,hombre,construccion_y_manufactura,8,52,15.384615384615385
2024,30302,rural,18,hombre,ocupaciones_elementales,1,52,1.9230769230769231
2024,30302,rural,18,hombre,operadores_de_maquinaria,4,52,7.6923076923076925
2024,30302,rural,18,hombre,servicios_y_ventas,1,52,1.9230769230769231
2024,30302,rural,18,mujer,agricultura_y_pesca,30,37,81.08108108108108
2024,30302,rural,18,mujer,construccion_y_manufactura,3,37,8.108108108108109
2024,30302,rural,18,mujer,servicios_y_ventas,4,37,10.81081081081081
2024,30302,rural,19,hombre,agricultura_y_pesca,52,65,80.0
2024,30302,rural,19,hombre,construccion_y_manufactura,9,65,13.846153846153847
2024,30302,rural,19,hombre,ocupaciones_elementales,1,65,1.5384615384615385
2024,30302,rural,19,hombre,operadores_de_maquinaria,2,65,3.076923076923077
2024,30302,rural,19,hombre,servicios_y_ventas,1,65,1.5384615384615385
2024,30302,rural,19,mujer,agricultura_y_pesca,40,56,71.42857142857143
2024,30302,rural,19,mujer,construccion_y_manufactura,3,56,5.357142857142857
2024,30302,rural,19,mujer,ocupaciones_elementales,1,56,1.7857142857142858
2024,30302,rural,19,mujer,servicios_y_ventas,11,56,19.642857142857142
2024,30302,rural,19,mujer,tecnicos,1,56,1.7857142857142858
2024,30302,rural,20,hombre,agricultura_y_pesca,58,80,72.5
2024,30302,rural,20,hombre,construccion_y_manufactura,12,80,15.0
2024,30302,rural,20,hombre,directores_y_gerentes,1,80,1.25
2024,30302,rural,20,hombre,operadores_de_maquinaria,5,80,6.25
2024,30302,rural,20,hombre,personal_administrativo,1,80,1.25
2024,30302,rural,20,hombre,servicios_y_ventas,1,80,1.25
2024,30302,rural,20,hombre,tecnicos,2,80,2.5
2024,30302,rural,20,mujer,agricultura_y_pesca,33,53,62.264150943396224
