gestion,codigo_departamento,area,edad,sexo,duracion_busqueda,observaciones,numerador,denominador,valor,cv
2025,3,urbana,23,hombre,mas_de_12_meses,2,0.0,489.19206068488245,0.0,
2025,3,urbana,23,mujer,hasta_1_mes,3,180.81911518795508,605.6707937725425,29.854356037491392,0.859173664281977
2025,3,urbana,23,mujer,mas_1_hasta_3_meses,3,207.77989898628468,605.6707937725425,34.30574845653126,0.8056994085978477
2025,3,urbana,23,mujer,mas_3_hasta_6_meses,3,0.0,605.6707937725425,0.0,
2025,3,urbana,23,mujer,mas_6_hasta_12_meses,3,217.07177959830278,605.6707937725425,35.839895505977346,0.7864277436777013
2025,3,urbana,23,mujer,mas_de_12_meses,3,0.0,605.6707937725425,0.0,
2025,3,urbana,24,hombre,hasta_1_mes,1,0.0,274.7725160821505,0.0,
2025,3,urbana,24,hombre,mas_1_hasta_3_meses,1,0.0,274.7725160821505,0.0,
2025,3,urbana,24,hombre,mas_3_hasta_6_meses,1,274.7725160821505,274.7725160821505,100.0,0.0
2025,3,urbana,24,hombre,mas_6_hasta_12_meses,1,0.0,274.7725160821505,0.0,
2025,3,urbana,24,hombre,mas_de_12_meses,1,0.0,274.7725160821505,0.0,
2025,3,urbana,24,mujer,hasta_1_mes,2,318.45194231190544,429.9530447206488,74.0666791925643,0.3667525400324795
2025,3,urbana,24,mujer,mas_1_hasta_3_meses,2,111.50110240874334,429.9530447206488,25.9333208074357,1.0474610223406153
2025,3,urbana,24,mujer,mas_3_hasta_6_meses,2,0.0,429.9530447206488,0.0,
2025,3,urbana,24,mujer,mas_6_hasta_12_meses,2,0.0,429.9530447206488,0.0,
2025,3,urbana,24,mujer,mas_de_12_meses,2,0.0,429.9530447206488,0.0,
2025,3,urbana,25,hombre,hasta_1_mes,3,378.2172623072641,576.9823417684993,65.55092503316418,0.4412973860668918
2025,3,urbana,25,hombre,mas_1_hasta_3_meses,3,0.0,576.9823417684993,0.0,
2025,3,urbana,25,hombre,mas_3_hasta_6_meses,3,198.76507946123525,576.9823417684993,34.44907496683583,0.8397163610126145
2025,3,urbana,25,hombre,mas_6_hasta_12_meses,3,0.0,576.9823417684993,0.0,
2025,3,urbana,25,hombre,mas_de_12_meses,3,0.0,576.9823417684993,0.0,
2025,3,urbana,25,mujer,hasta_1_mes,5,1062.0220599727968,1496.4838141096925,70.96782804862,0.2709531164175078
2025,3,urbana,25,mujer,mas_1_hasta_3_meses,5,193.27088791655936,1496.4838141096925,12.91500022214023,0.9973108345795894
2025,3,urbana,25,mujer,mas_3_hasta_6_meses,5,241.1908662203364,1496.4838141096925,16.11717172923977,0.963007424229298
2025,3,urbana,25,mujer,mas_6_hasta_12_meses,5,0.0,1496.4838141096925,0.0,
2025,3,urbana,25,mujer,mas_de_12_meses,5,0.0,1496.4838141096925,0.0,
2025,3,urbana,26,hombre,hasta_1_mes,1,0.0,110.42754597413061,0.0,
2025,3,urbana,26,hombre,mas_1_hasta_3_meses,1,110.42754597413061,110.42754597413061,100.0,0.0
2025,3,urbana,26,hombre,mas_3_hasta_6_meses,1,0.0,110.42754597413061,0.0,
2025,3,urbana,26,hombre,mas_6_hasta_12_meses,1,0.0,110.42754597413061,0.0,
2025,3,urbana,26,hombre,mas_de_12_meses,1,0.0,110.42754597413061,0.0,
2025,3,urbana,26,mujer,hasta_1_mes,3,0.0,476.9730185546335,0.0,
2025,3,urbana,26,mujer,mas_1_hasta_3_meses,3,0.0,476.9730185546335,0.0,
2025,3,urbana,26,mujer,mas_3_hasta_6_meses,3,0.0,476.9730185546335,0.0,
2025,3,urbana,26,mujer,mas_6_hasta_12_meses,3,476.9730185546335,476.9730185546335,100.0,0.0
2025,3,urbana,26,mujer,mas_de_12_meses,3,0.0,476.9730185546335,0.0,
2025,3,urbana,27,hombre,hasta_1_mes,2,143.19296219881716,376.08557158755787,38.07456946416778,0.9044788050051875
2025,3,urbana,27,hombre,mas_1_hasta_3_meses,2,232.8926093887407,376.08557158755787,61.92543053583223,0.5561146816752554
2025,3,urbana,27,hombre,mas_3_hasta_6_meses,2,0.0,376.08557158755787,0.0,
2025,3,urbana,27,hombre,mas_6_hasta_12_meses,2,0.0,376.08557158755787,0.0,
2025,3,urbana,27,hombre,mas_de_12_meses,2,0.0,376.08557158755787,0.0,
2025,3,urbana,27,mujer,hasta_1_mes,1,258.9628247839402,258.9628247839402,100.0,0.0
2025,3,urbana,27,mujer,mas_1_hasta_3_meses,1,0.0,258.9628247839402,0.0,
2025,3,urbana,27,mujer,mas_3_hasta_6_meses,1,0.0,258.9628247839402,0.0,
2025,3,urbana,27,mujer,mas_6_hasta_12_meses,1,0.0,258.9628247839402,0.0,
2025,3,urbana,27,mujer,mas_de_12_meses,1,0.0,258.9628247839402,0.0,
2025,3,urbana,28,hombre,hasta_1_mes,1,173.82113718150185,173.82113718150185,100.0,0.0
2025,3,urbana,28,hombre,mas_1_hasta_3_meses,1,0.0,173.82113718150185,0.0,
2025,3,urbana,28,hombre,mas_3_hasta_6_meses,1,0.0,173.82113718150185,0.0,
2025,3,urbana,28,hombre,mas_6_hasta_12_meses,1,0.0,173.82113718150185,0.0,
2025,3,urbana,28,hombre,mas_de_12_meses,1,0.0,173.82113718150185,0.0,
2025,4,urbana,18,hombre,hasta_1_mes,1,0.0,309.25070218789546,0.0,
2025,4,urbana,18,hombre,mas_1_hasta_3_meses,1,309.25070218789546,309.25070218789546,100.0,0.0
2025,4,urbana,18,hombre,mas_3_hasta_6_meses,1,0.0,309.25070218789546,0.0,
2025,4,urbana,18,hombre,mas_6_hasta_12_meses,1,0.0,309.25070218789546,0.0,
2025,4,urbana,18,hombre,mas_de_12_meses,1,0.0,309.25070218789546,0.0,
2025,4,urbana,20,mujer,hasta_1_mes,1,0.0,73.23365905890165,0.0,
2025,4,urbana,20,mujer,mas_1_hasta_3_meses,1,0.0,73.23365905890165,0.0,
2025,4,urbana,20,mujer,mas_3_hasta_6_meses,1,73.23365905890165,73.23365905890165,100.0,0.0
2025,4,urbana,20,mujer,mas_6_hasta_12_meses,1,0.0,73.23365905890165,0.0,
2025,4,urbana,20,mujer,mas_de_12_meses,1,0.0,73.23365905890165,0.0,
2025,4,urbana,23,mujer,hasta_1_mes,1,0.0,74.00675033876034,0.0,
2025,4,urbana,23,mujer,mas_1_hasta_3_meses,1,0.0,74.00675033876034,0.0,
2025,4,urbana,23,mujer,mas_3_hasta_6_meses,1,0.0,74.00675033876034,0.0,
2025,4,urbana,23,mujer,mas_6_hasta_12_meses,1,74.00675033876034,74.00675033876034,100.0,0.0
2025,4,urbana,23,mujer,mas_de_12_meses,1,0.0,74.00675033876034,0.0,
2025,4,urbana,24,mujer,hasta_1_mes,1,56.81769521318128,56.81769521318128,100.0,0.0
2025,4,urbana,24,mujer,mas_1_hasta_3_meses,1,0.0,56.81769521318128,0.0,
2025,4,urbana,24,mujer,mas_3_hasta_6_meses,1,0.0,56.81769521318128,0.0,
2025,4,urbana,24,mujer,mas_6_hasta_12_meses,1,0.0,56.81769521318128,0.0,
2025,4,urbana,24,mujer,mas_de_12_meses,1,0.0,56.81769521318128,0.0,
2025,4,urbana,25,hombre,hasta_1_mes,2,0.0,287.11640358813463,0.0,
2025,4,urbana,25,hombre,mas_1_hasta_3_meses,2,0.0,287.11640358813463,0.0,
2025,4,urbana,25,hombre,mas_3_hasta_6_meses,2,0.0,287.11640358813463,0.0,
2025,4,urbana,25,hombre,mas_6_hasta_12_meses,2,75.46065970369342,287.11640358813463,26.282253037670717,0.737177469623293
2025,4,urbana,25,hombre,mas_de_12_meses,2,211.6557438844412,287.11640358813463,73.71774696232927,0.2628225303767071
2025,4,urbana,25,mujer,hasta_1_mes,1,212.49537049916947,212.49537049916947,100.0,0.0
2025,4,urbana,25,mujer,mas_1_hasta_3_meses,1,0.0,212.49537049916947,0.0,
2025,4,urbana,25,mujer,mas_3_hasta_6_meses,1,0.0,212.49537049916947,0.0,
2025,4,urbana,25,mujer,mas_6_hasta_12_meses,1,0.0,212.49537049916947,0.0,
2025,4,urbana,25,mujer,mas_de_12_meses,1,0.0,212.49537049916947,0.0,
2025,4,urbana,26,mujer,hasta_1_mes,2,88.36601216382905,162.3364790851778,54.43386025236108,0.6444025281609873
2025,4,urbana,26,mujer,mas_1_hasta_3_meses,2,0.0,162.3364790851778,0.0,
2025,4,urbana,26,mujer,mas_3_hasta_6_meses,2,0.0,162.3364790851778,0.0,
2025,4,urbana,26,mujer,mas_6_hasta_12_meses,2,0.0,162.3364790851778,0.0,
2025,4,urbana,26,mujer,mas_de_12_meses,2,73.97046692134877,162.3364790851778,45.566139747638935,0.7698110342121077
2025,4,urbana,28,hombre,hasta_1_mes,2,277.1912630412521,665.3775511389654,41.659244825252635,0.5834075517474737
2025,4,urbana,28,hombre,mas_1_hasta_3_meses,2,388.1862880977132,665.3775511389654,58.34075517474736,0.41659244825252634
2025,4,urbana,28,hombre,mas_3_hasta_6_meses,2,0.0,665.3775511389654,0.0,
2025,4,urbana,28,hombre,mas_6_hasta_12_meses,2,0.0,665.3775511389654,0.0,
2025,4,urbana,28,hombre,mas_de_12_meses,2,0.0,665.3775511389654,0.0,
2025,4,urbana,28,mujer,hasta_1_mes,2,94.14499786882644,186.14366478072418,50.5765253841588,0.6989534810132502
2025,4,urbana,28,mujer,mas_1_hasta_3_meses,2,91.99866691189773,186.14366478072418,49.42347461584119,0.715260081359845
2025,4,urbana,28,mujer,mas_3_hasta_6_meses,2,0.0,186.14366478072418,0.0,
2025,4,urbana,28,mujer,mas_6_hasta_12_meses,2,0.0,186.14366478072418,0.0,
2025,4,urbana,28,mujer,mas_de_12_meses,2,0.0,186.14366478072418,0.0,
2025,5,rural,22,mujer,hasta_1_mes,1,0.0,928.787299711091,0.0,
2025,5,rural,22,mujer,mas_1_hasta_3_meses,1,928.787299711091,928.787299711091,100.0,0.0
2025,5,rural,22,mujer,mas_3_hasta_6_meses,1,0.0,928.787299711091,0.0,
2025,5,rural,22,mujer,mas_6_hasta_12_meses,1,0.0,928.787299711091,0.0,
2025,5,rural,22,mujer,mas_de_12_meses,1,0.0,928.787299711091,0.0,
2025,5,urbana,18,mujer,hasta_1_mes,1,123.1037289136087,123.1037289136087,100.0,0.0
2025,5,urbana,18,mujer,mas_1_hasta_3_meses,1,0.0,123.1037289136087,0.0,
2025,5,urbana,18,mujer,mas_3_hasta_6_meses,1,0.0,123.1037289136087,0.0,
2025,5,urbana,18,mujer,mas_6_hasta_12_meses,1,0.0,123.1037289136087,0.0,
2025,5,urbana,18,mujer,mas_de_12_meses,1,0.0,123.1037289136087,0.0,
2025,5,urbana,19,mujer,hasta_1_mes,1,149.22844634321527,149.22844634321527,100.0,0.0
2025,5,urbana,19,mujer,mas_1_hasta_3_meses,1,0.0,149.22844634321527,0.0,
2025,5,urbana,19,mujer,mas_3_hasta_6_meses,1,0.0,149.22844634321527,0.0,
2025,5,urbana,19,mujer,mas_6_hasta_12_meses,1,0.0,149.22844634321527,0.0,
2025,5,urbana,19,mujer,mas_de_12_meses,1,0.0,149.22844634321527,0.0,
2025,5,urbana,20,hombre,hasta_1_mes,2,0.0,229.13897983996645,0.0,
2025,5,urbana,20,hombre,mas_1_hasta_3_meses,2,123.57408864764928,229.13897983996645,53.9297542190137,0.7979600640985397
2025,5,urbana,20,hombre,mas_3_hasta_6_meses,2,105.56489119231716,229.13897983996645,46.07024578098628,0.9340907434703377
2025,5,urbana,20,hombre,mas_6_hasta_12_meses,2,0.0,229.13897983996645,0.0,
2025,5,urbana,20,hombre,mas_de_12_meses,2,0.0,229.13897983996645,0.0,
2025,5,urbana,21,mujer,hasta_1_mes,1,177.9301092236276,177.9301092236276,100.0,0.0
2025,5,urbana,21,mujer,mas_1_hasta_3_meses,1,0.0,177.9301092236276,0.0,
2025,5,urbana,21,mujer,mas_3_hasta_6_meses,1,0.0,177.9301092236276,0.0,
2025,5,urbana,21,mujer,mas_6_hasta_12_meses,1,0.0,177.9301092236276,0.0,
2025,5,urbana,21,mujer,mas_de_12_meses,1,0.0,177.9301092236276,0.0,
2025,5,urbana,22,mujer,hasta_1_mes,1,113.09801300159621,113.09801300159621,100.0,0.0
2025,5,urbana,22,mujer,mas_1_hasta_3_meses,1,0.0,113.09801300159621,0.0,
2025,5,urbana,22,mujer,mas_3_hasta_6_meses,1,0.0,113.09801300159621,0.0,
2025,5,urbana,22,mujer,mas_6_hasta_12_meses,1,0.0,113.09801300159621,0.0,
2025,5,urbana,22,mujer,mas_de_12_meses,1,0.0,113.09801300159621,0.0,
2025,5,urbana,23,mujer,hasta_1_mes,1,0.0,138.43196791395383,0.0,
2025,5,urbana,23,mujer,mas_1_hasta_3_meses,1,138.43196791395383,138.43196791395383,100.0,0.0
2025,5,urbana,23,mujer,mas_3_hasta_6_meses,1,0.0,138.43196791395383,0.0,
2025,5,urbana,23,mujer,mas_6_hasta_12_meses,1,0.0,138.43196791395383,0.0,
2025,5,urbana,23,mujer,mas_de_12_meses,1,0.0,138.43196791395383,0.0,
2025,5,urbana,25,mujer,hasta_1_mes,1,0.0,93.82484049734465,0.0,
2025,5,urbana,25,mujer,mas_1_hasta_3_meses,1,0.0,93.82484049734465,0.0,
2025,5,urbana,25,mujer,mas_3_hasta_6_meses,1,0.0,93.82484049734465,0.0,
2025,5,urbana,25,mujer,mas_6_hasta_12_meses,1,0.0,93.82484049734465,0.0,
2025,5,urbana,25,mujer,mas_de_12_meses,1,93.82484049734465,93.82484049734465,100.0,0.0
2025,5,urbana,27,hombre,hasta_1_mes,1,94.23498397440444,94.23498397440444,100.0,0.0
2025,5,urbana,27,hombre,mas_1_hasta_3_meses,1,0.0,94.23498397440444,0.0,
2025,5,urbana,27,hombre,mas_3_hasta_6_meses,1,0.0,94.23498397440444,0.0,
2025,5,urbana,27,hombre,mas_6_hasta_12_meses,1,0.0,94.23498397440444,0.0,
2025,5,urbana,27,hombre,mas_de_12_meses,1,0.0,94.23498397440444,0.0,
2025,5,urbana,28,mujer,hasta_1_mes,1,35.74876944083319,35.74876944083319,100.0,0.0
2025,5,urbana,28,mujer,mas_1_hasta_3_meses,1,0.0,35.74876944083319,0.0,
2025,5,urbana,28,mujer,mas_3_hasta_6_meses,1,0.0,35.74876944083319,0.0,
2025,5,urbana,28,mujer,mas_6_hasta_12_meses,1,0.0,35.74876944083319,0.0,
2025,5,urbana,28,mujer,mas_de_12_meses,1,0.0,35.74876944083319,0.0,
2025,6,rural,25,mujer,hasta_1_mes,1,0.0,640.3637703207766,0.0,
2025,6,rural,25,mujer,mas_1_hasta_3_meses,1,0.0,640.3637703207766,0.0,
2025,6,rural,25,mujer,mas_3_hasta_6_meses,1,0.0,640.3637703207766,0.0,
2025,6,rural,25,mujer,mas_6_hasta_12_meses,1,640.3637703207766,640.3637703207766,100.0,0.0
2025,6,rural,25,mujer,mas_de_12_meses,1,0.0,640.3637703207766,0.0,
2025,6,urbana,18,hombre,hasta_1_mes,1,0.0,242.0765138694924,0.0,
2025,6,urbana,18,hombre,mas_1_hasta_3_meses,1,0.0,242.0765138694924,0.0,
2025,6,urbana,18,hombre,mas_3_hasta_6_meses,1,242.0765138694924,242.0765138694924,100.0,0.0
2025,6,urbana,18,hombre,mas_6_hasta_12_meses,1,0.0,242.0765138694924,0.0,
2025,6,urbana,18,hombre,mas_de_12_meses,1,0.0,242.0765138694924,0.0,
2025,6,urbana,24,hombre,hasta_1_mes,3,465.5021518265115,790.9925684536887,58.85038246775461,0.5884346000459516
2025,6,urbana,24,hombre,mas_1_hasta_3_meses,3,0.0,790.9925684536887,0.0,
2025,6,urbana,24,hombre,mas_3_hasta_6_meses,3,0.0,790.9925684536887,0.0,
2025,6,urbana,24,hombre,mas_6_hasta_12_meses,3,325.4904166271771,790.9925684536887,41.14961753224538,0.8415534176673273
2025,6,urbana,24,hombre,mas_de_12_meses,3,0.0,790.9925684536887,0.0,
2025,6,urbana,25,hombre,hasta_1_mes,2,813.5676246844257,813.5676246844257,100.0,0.0
2025,6,urbana,25,hombre,mas_1_hasta_3_meses,2,0.0,813.5676246844257,0.0,
2025,6,urbana,25,hombre,mas_3_hasta_6_meses,2,0.0,813.5676246844257,0.0,
2025,6,urbana,25,hombre,mas_6_hasta_12_meses,2,0.0,813.5676246844257,0.0,
2025,6,urbana,25,hombre,mas_de_12_meses,2,0.0,813.5676246844257,0.0,
2025,6,urbana,25,mujer,hasta_1_mes,2,219.021137769432,409.6511848439221,53.46527628203479,0.6581003740323134
2025,6,urbana,25,mujer,mas_1_hasta_3_meses,2,0.0,409.6511848439221,0.0,
2025,6,urbana,25,mujer,mas_3_hasta_6_meses,2,0.0,409.6511848439221,0.0,
2025,6,urbana,25,mujer,mas_6_hasta_12_meses,2,0.0,409.6511848439221,0.0,
2025,6,urbana,25,mujer,mas_de_12_meses,2,190.6300470744901,409.6511848439221,46.53472371796521,0.7561131883407816
2025,6,urbana,26,hombre,hasta_1_mes,1,0.0,115.65757044259635,0.0,
2025,6,urbana,26,hombre,mas_1_hasta_3_meses,1,0.0,115.65757044259635,0.0,
2025,6,urbana,26,hombre,mas_3_hasta_6_meses,1,0.0,115.65757044259635,0.0,
2025,6,urbana,26,hombre,mas_6_hasta_12_meses,1,115.65757044259635,115.65757044259635,100.0,0.0
2025,6,urbana,26,hombre,mas_de_12_meses,1,0.0,115.65757044259635,0.0,
2025,6,urbana,27,hombre,hasta_1_mes,1,203.4855651711054,203.4855651711054,100.0,0.0
2025,6,urbana,27,hombre,mas_1_hasta_3_meses,1,0.0,203.4855651711054,0.0,
2025,6,urbana,27,hombre,mas_3_hasta_6_meses,1,0.0,203.4855651711054,0.0,
2025,6,urbana,27,hombre,mas_6_hasta_12_meses,1,0.0,203.4855651711054,0.0,
2025,6,urbana,27,hombre,mas_de_12_meses,1,0.0,203.4855651711054,0.0,
2025,6,urbana,28,mujer,hasta_1_mes,1,0.0,152.6372357694936,0.0,
2025,6,urbana,28,mujer,mas_1_hasta_3_meses,1,0.0,152.6372357694936,0.0,
2025,6,urbana,28,mujer,mas_3_hasta_6_meses,1,0.0,152.6372357694936,0.0,
2025,6,urbana,28,mujer,mas_6_hasta_12_meses,1,152.6372357694936,152.6372357694936,100.0,0.0
2025,6,urbana,28,mujer,mas_de_12_meses,1,0.0,152.6372357694936,0.0,
2025,7,rural,17,mujer,hasta_1_mes,1,124.84463506497808,124.84463506497808,100.0,0.0
2025,7,rural,17,mujer,mas_1_hasta_3_meses,1,0.0,124.84463506497808,0.0,
2025,7,rural,17,mujer,mas_3_hasta_6_meses,1,0.0,124.84463506497808,0.0,
2025,7,rural,17,mujer,mas_6_hasta_12_meses,1,0.0,124.84463506497808,0.0,
2025,7,rural,17,mujer,mas_de_12_meses,1,0.0,124.84463506497808,0.0,
2025,7,rural,18,hombre,hasta_1_mes,1,124.84463506497808,124.84463506497808,100.0,0.0
2025,7,rural,18,hombre,mas_1_hasta_3_meses,1,0.0,124.84463506497808,0.0,
2025,7,rural,18,hombre,mas_3_hasta_6_meses,1,0.0,124.84463506497808,0.0,
2025,7,rural,18,hombre,mas_6_hasta_12_meses,1,0.0,124.84463506497808,0.0,
2025,7,rural,18,hombre,mas_de_12_meses,1,0.0,124.84463506497808,0.0,
2025,7,rural,18,mujer,hasta_1_mes,1,256.26004039653384,256.26004039653384,100.0,0.0
2025,7,rural,18,mujer,mas_1_hasta_3_meses,1,0.0,256.26004039653384,0.0,
2025,7,rural,18,mujer,mas_3_hasta_6_meses,1,0.0,256.26004039653384,0.0,
2025,7,rural,18,mujer,mas_6_hasta_12_meses,1,0.0,256.26004039653384,0.0,
2025,7,rural,18,mujer,mas_de_12_meses,1,0.0,256.26004039653384,0.0,
2025,7,rural,19,mujer,hasta_1_mes,1,185.3942830714924,185.3942830714924,100.0,0.0
2025,7,rural,19,mujer,mas_1_hasta_3_meses,1,0.0,185.3942830714924,0.0,
2025,7,rural,19,mujer,mas_3_hasta_6_meses,1,0.0,185.3942830714924,0.0,
2025,7,rural,19,mujer,mas_6_hasta_12_meses,1,0.0,185.3942830714924,0.0,
2025,7,rural,19,mujer,mas_de_12_meses,1,0.0,185.3942830714924,0.0,
2025,7,rural,23,mujer,hasta_1_mes,1,0.0,398.0950660895856,0.0,
2025,7,rural,23,mujer,mas_1_hasta_3_meses,1,398.0950660895856,398.0950660895856,100.0,0.0
2025,7,rural,23,mujer,mas_3_hasta_6_meses,1,0.0,398.0950660895856,0.0,
2025,7,rural,23,mujer,mas_6_hasta_12_meses,1,0.0,398.0950660895856,0.0,
2025,7,rural,23,mujer,mas_de_12_meses,1,0.0,398.0950660895856,0.0,
2025,7,rural,27,hombre,hasta_1_mes,1,218.75459417097065,218.75459417097065,100.0,0.0
2025,7,rural,27,hombre,mas_1_hasta_3_meses,1,0.0,218.75459417097065,0.0,
2025,7,rural,27,hombre,mas_3_hasta_6_meses,1,0.0,218.75459417097065,0.0,
2025,7,rural,27,hombre,mas_6_hasta_12_meses,1,0.0,218.75459417097065,0.0,
2025,7,rural,27,hombre,mas_de_12_meses,1,0.0,218.75459417097065,0.0,
2025,7,rural,27,mujer,hasta_1_mes,1,234.9349041677314,234.9349041677314,100.0,0.0
2025,7,rural,27,mujer,mas_1_hasta_3_meses,1,0.0,234.9349041677314,0.0,
2025,7,rural,27,mujer,mas_3_hasta_6_meses,1,0.0,234.9349041677314,0.0,
2025,7,rural,27,mujer,mas_6_hasta_12_meses,1,0.0,234.9349041677314,0.0,
2025,7,rural,27,mujer,mas_de_12_meses,1,0.0,234.9349041677314,0.0,
2025,7,urbana,16,mujer,hasta_1_mes,2,890.3020311408486,890.3020311408486,100.0,0.0
2025,7,urbana,16,mujer,mas_1_hasta_3_meses,2,0.0,890.3020311408486,0.0,
2025,7,urbana,16,mujer,mas_3_hasta_6_meses,2,0.0,890.3020311408486,0.0,
2025,7,urbana,16,mujer,mas_6_hasta_12_meses,2,0.0,890.3020311408486,0.0,
2025,7,urbana,16,mujer,mas_de_12_meses,2,0.0,890.3020311408486,0.0,
2025,7,urbana,17,hombre,hasta_1_mes,3,206.87244316658357,555.1029002607028,37.26740448832575,0.7868189356243347
2025,7,urbana,17,hombre,mas_1_hasta_3_meses,3,348.2304570941192,555.1029002607028,62.73259551167424,0.46742366219375064
2025,7,urbana,17,hombre,mas_3_hasta_6_meses,3,0.0,555.1029002607028,0.0,
2025,7,urbana,17,hombre,mas_6_hasta_12_meses,3,0.0,555.1029002607028,0.0,
2025,7,urbana,17,hombre,mas_de_12_meses,3,0.0,555.1029002607028,0.0,
2025,7,urbana,17,mujer,hasta_1_mes,2,519.451514528645,519.451514528645,100.0,0.0
2025,7,urbana,17,mujer,mas_1_hasta_3_meses,2,0.0,519.451514528645,0.0,
2025,7,urbana,17,mujer,mas_3_hasta_6_meses,2,0.0,519.451514528645,0.0,
2025,7,urbana,17,mujer,mas_6_hasta_12_meses,2,0.0,519.451514528645,0.0,
2025,7,urbana,17,mujer,mas_de_12_meses,2,0.0,519.451514528645,0.0,
2025,7,urbana,18,hombre,hasta_1_mes,2,0.0,314.2490463383694,0.0,
2025,7,urbana,18,hombre,mas_1_hasta_3_meses,2,0.0,314.2490463383694,0.0,
2025,7,urbana,18,hombre,mas_3_hasta_6_meses,2,127.78983473078988,314.2490463383694,40.66514639258172,0.839121546930331
2025,7,urbana,18,hombre,mas_6_hasta_12_meses,2,186.4592116075795,314.2490463383694,59.33485360741828,0.5750920154427641
2025,7,urbana,18,hombre,mas_de_12_meses,2,0.0,314.2490463383694,0.0,
2025,7,urbana,18,mujer,hasta_1_mes,5,802.6107283342858,1684.9987149062995,47.63272050204014,0.527575169865764
2025,7,urbana,18,mujer,mas_1_hasta_3_meses,5,329.70486930757954,1684.9987149062995,19.56706948146925,0.9314910166798347
2025,7,urbana,18,mujer,mas_3_hasta_6_meses,5,271.36453228503615,1684.9987149062995,16.104732299462103,0.979899670775
2025,7,urbana,18,mujer,mas_6_hasta_12_meses,5,281.31858497939794,1684.9987149062995,16.695477717028506,0.9645353416953646
2025,7,urbana,18,mujer,mas_de_12_meses,5,0.0,1684.9987149062995,0.0,
2025,7,urbana,19,hombre,hasta_1_mes,1,184.55413664862593,184.55413664862593,100.0,0.0
2025,7,urbana,19,hombre,mas_1_hasta_3_meses,1,0.0,184.55413664862593,0.0,
2025,7,urbana,19,hombre,mas_3_hasta_6_meses,1,0.0,184.55413664862593,0.0,
2025,7,urbana,19,hombre,mas_6_hasta_12_meses,1,0.0,184.55413664862593,0.0,
2025,7,urbana,19,hombre,mas_de_12_meses,1,0.0,184.55413664862593,0.0,
2025,7,urbana,19,mujer,hasta_1_mes,1,80.39048092898777,80.39048092898777,100.0,0.0
2025,7,urbana,19,mujer,mas_1_hasta_3_meses,1,0.0,80.39048092898777,0.0,
2025,7,urbana,19,mujer,mas_3_hasta_6_meses,1,0.0,80.39048092898777,0.0,
2025,7,urbana,19,mujer,mas_6_hasta_12_meses,1,0.0,80.39048092898777,0.0,
2025,7,urbana,19,mujer,mas_de_12_meses,1,0.0,80.39048092898777,0.0,
2025,7,urbana,20,hombre,hasta_1_mes,1,208.5175436492046,208.5175436492046,100.0,0.0
2025,7,urbana,20,hombre,mas_1_hasta_3_meses,1,0.0,208.5175436492046,0.0,
2025,7,urbana,20,hombre,mas_3_hasta_6_meses,1,0.0,208.5175436492046,0.0,
2025,7,urbana,20,hombre,mas_6_hasta_12_meses,1,0.0,208.5175436492046,0.0,
2025,7,urbana,20,hombre,mas_de_12_meses,1,0.0,208.5175436492046,0.0,
2025,7,urbana,20,mujer,hasta_1_mes,3,0.0,1589.9506675359742,0.0,
2025,7,urbana,20,mujer,mas_1_hasta_3_meses,3,1365.5977327770345,1589.9506675359742,85.88931472278756,0.18369307773773003
2025,7,urbana,20,mujer,mas_3_hasta_6_meses,3,0.0,1589.9506675359742,0.0,
2025,7,urbana,20,mujer,mas_6_hasta_12_meses,3,0.0,1589.9506675359742,0.0,
2025,7,urbana,20,mujer,mas_de_12_meses,3,224.3529347589396,1589.9506675359742,14.11068527721244,1.118108175206227
2025,7,urbana,22,hombre,hasta_1_mes,1,0.0,730.057182230951,0.0,
2025,7,urbana,22,hombre,mas_1_hasta_3_meses,1,0.0,730.057182230951,0.0,
2025,7,urbana,22,hombre,mas_3_hasta_6_meses,1,0.0,730.057182230951,0.0,
2025,7,urbana,22,hombre,mas_6_hasta_12_meses,1,730.057182230951,730.057182230951,100.0,0.0
2025,7,urbana,22,hombre,mas_de_12_meses,1,0.0,730.057182230951,0.0,
2025,7,urbana,22,mujer,hasta_1_mes,1,243.20608581144162,243.20608581144162,100.0,0.0
2025,7,urbana,22,mujer,mas_1_hasta_3_meses,1,0.0,243.20608581144162,0.0,
2025,7,urbana,22,mujer,mas_3_hasta_6_meses,1,0.0,243.20608581144162,0.0,
2025,7,urbana,22,mujer,mas_6_hasta_12_meses,1,0.0,243.20608581144162,0.0,
2025,7,urbana,22,mujer,mas_de_12_meses,1,0.0,243.20608581144162,0.0,
2025,7,urbana,23,hombre,hasta_1_mes,1,333.08948289832927,333.08948289832927,100.0,0.0
2025,7,urbana,23,hombre,mas_1_hasta_3_meses,1,0.0,333.08948289832927,0.0,
2025,7,urbana,23,hombre,mas_3_hasta_6_meses,1,0.0,333.08948289832927,0.0,
2025,7,urbana,23,hombre,mas_6_hasta_12_meses,1,0.0,333.08948289832927,0.0,
2025,7,urbana,23,hombre,mas_de_12_meses,1,0.0,333.08948289832927,0.0,
2025,7,urbana,23,mujer,hasta_1_mes,2,325.3088043834784,700.6418271032688,46.43011476040961,0.7575925824059901
2025,7,urbana,23,mujer,mas_1_hasta_3_meses,2,375.33302271979045,700.6418271032688,53.569885239590384,0.6566209799671051
2025,7,urbana,23,mujer,mas_3_hasta_6_meses,2,0.0,700.6418271032688,0.0,
