gestion,codigo_departamento,area,edad,sexo,razon,observaciones,numerador,denominador,valor,cv
2023,7,urbana,25,mujer,oposicion,4,0.0,5.509672483646299,0.0,
2023,7,urbana,25,mujer,otra_razon,4,4.3084798775441255,5.509672483646299,78.19847532375962,0.2645176184664082
2023,7,urbana,25,mujer,salud_o_efectos,4,0.0,5.509672483646299,0.0,
2023,7,urbana,27,mujer,costo,1,0.0,4.114812041664886,0.0,
2023,7,urbana,27,mujer,desconocimiento,1,0.0,4.114812041664886,0.0,
2023,7,urbana,27,mujer,distancia,1,0.0,4.114812041664886,0.0,
2023,7,urbana,27,mujer,oposicion,1,0.0,4.114812041664886,0.0,
2023,7,urbana,27,mujer,otra_razon,1,4.114812041664886,4.114812041664886,100.0,0.0
2023,7,urbana,27,mujer,salud_o_efectos,1,0.0,4.114812041664886,0.0,
2023,7,urbana,28,mujer,costo,4,0.0,6.13391503706997,0.0,
2023,7,urbana,28,mujer,desconocimiento,4,0.0,6.13391503706997,0.0,
2023,7,urbana,28,mujer,distancia,4,0.0,6.13391503706997,0.0,
2023,7,urbana,28,mujer,oposicion,4,0.0,6.13391503706997,0.0,
2023,7,urbana,28,mujer,otra_razon,4,6.13391503706997,6.13391503706997,100.0,0.0
2023,7,urbana,28,mujer,salud_o_efectos,4,0.0,6.13391503706997,0.0,
2023,8,rural,28,mujer,costo,1,0.0,0.49887400630009715,0.0,
2023,8,rural,28,mujer,desconocimiento,1,0.0,0.49887400630009715,0.0,
2023,8,rural,28,mujer,distancia,1,0.0,0.49887400630009715,0.0,
2023,8,rural,28,mujer,oposicion,1,0.0,0.49887400630009715,0.0,
2023,8,rural,28,mujer,otra_razon,1,0.49887400630009715,0.49887400630009715,100.0,0.0
2023,8,rural,28,mujer,salud_o_efectos,1,0.0,0.49887400630009715,0.0,
2023,8,urbana,17,mujer,costo,2,0.0,0.8575253856457857,0.0,
2023,8,urbana,17,mujer,desconocimiento,2,0.0,0.8575253856457857,0.0,
2023,8,urbana,17,mujer,distancia,2,0.0,0.8575253856457857,0.0,
2023,8,urbana,17,mujer,oposicion,2,0.0,0.8575253856457857,0.0,
2023,8,urbana,17,mujer,otra_razon,2,0.5251987687189619,0.8575253856457857,61.2458566836998,0.38754143316300205
2023,8,urbana,17,mujer,salud_o_efectos,2,0.33232661692682386,0.8575253856457857,38.75414331630021,0.6124585668369978
2023,8,urbana,19,mujer,costo,1,0.0,0.5974251452073865,0.0,
2023,8,urbana,19,mujer,desconocimiento,1,0.0,0.5974251452073865,0.0,
2023,8,urbana,19,mujer,distancia,1,0.0,0.5974251452073865,0.0,
2023,8,urbana,19,mujer,oposicion,1,0.0,0.5974251452073865,0.0,
2023,8,urbana,19,mujer,otra_razon,1,0.0,0.5974251452073865,0.0,
2023,8,urbana,19,mujer,salud_o_efectos,1,0.5974251452073865,0.5974251452073865,100.0,0.0
2023,8,urbana,20,mujer,costo,2,0.0,1.1024039144432483,0.0,
2023,8,urbana,20,mujer,desconocimiento,2,0.0,1.1024039144432483,0.0,
2023,8,urbana,20,mujer,distancia,2,0.0,1.1024039144432483,0.0,
2023,8,urbana,20,mujer,oposicion,2,0.0,1.1024039144432483,0.0,
2023,8,urbana,20,mujer,otra_razon,2,1.1024039144432483,1.1024039144432483,100.0,0.0
2023,8,urbana,20,mujer,salud_o_efectos,2,0.0,1.1024039144432483,0.0,
2023,8,urbana,25,mujer,costo,1,0.0,0.6713669028824722,0.0,
2023,8,urbana,25,mujer,desconocimiento,1,0.0,0.6713669028824722,0.0,
2023,8,urbana,25,mujer,distancia,1,0.0,0.6713669028824722,0.0,
2023,8,urbana,25,mujer,oposicion,1,0.0,0.6713669028824722,0.0,
2023,8,urbana,25,mujer,otra_razon,1,0.6713669028824722,0.6713669028824722,100.0,0.0
2023,8,urbana,25,mujer,salud_o_efectos,1,0.0,0.6713669028824722,0.0,
2023,9,rural,20,mujer,costo,1,0.0,0.13369973208482783,0.0,
2023,9,rural,20,mujer,desconocimiento,1,0.0,0.13369973208482783,0.0,
2023,9,rural,20,mujer,distancia,1,0.0,0.13369973208482783,0.0,
2023,9,rural,20,mujer,oposicion,1,0.0,0.13369973208482783,0.0,
2023,9,rural,20,mujer,otra_razon,1,0.13369973208482783,0.13369973208482783,100.0,0.0
2023,9,rural,20,mujer,salud_o_efectos,1,0.0,0.13369973208482783,0.0,
2023,9,rural,22,mujer,costo,1,0.0,0.14103464794225934,0.0,
2023,9,rural,22,mujer,desconocimiento,1,0.0,0.14103464794225934,0.0,
2023,9,rural,22,mujer,distancia,1,0.0,0.14103464794225934,0.0,
2023,9,rural,22,mujer,oposicion,1,0.14103464794225934,0.14103464794225934,100.0,0.0
2023,9,rural,22,mujer,otra_razon,1,0.0,0.14103464794225934,0.0,
2023,9,rural,22,mujer,salud_o_efectos,1,0.0,0.14103464794225934,0.0,
2023,9,urbana,19,mujer,costo,2,0.0,0.38855773683473377,0.0,
2023,9,urbana,19,mujer,desconocimiento,2,0.0,0.38855773683473377,0.0,
2023,9,urbana,19,mujer,distancia,2,0.0,0.38855773683473377,0.0,
2023,9,urbana,19,mujer,oposicion,2,0.0,0.38855773683473377,0.0,
2023,9,urbana,19,mujer,otra_razon,2,0.38855773683473377,0.38855773683473377,100.0,0.0
2023,9,urbana,19,mujer,salud_o_efectos,2,0.0,0.38855773683473377,0.0,
2023,9,urbana,20,mujer,costo,2,0.0,0.4625518795524059,0.0,
2023,9,urbana,20,mujer,desconocimiento,2,0.0,0.4625518795524059,0.0,
2023,9,urbana,20,mujer,distancia,2,0.0,0.4625518795524059,0.0,
2023,9,urbana,20,mujer,oposicion,2,0.0,0.4625518795524059,0.0,
2023,9,urbana,20,mujer,otra_razon,2,0.10519574518248698,0.4625518795524059,22.742474916387962,1.3381395871184298
2023,9,urbana,20,mujer,salud_o_efectos,2,0.3573561343699189,0.4625518795524059,77.25752508361204,0.39391122045044713
2023,9,urbana,21,mujer,costo,1,0.0,0.12231837618138065,0.0,
2023,9,urbana,21,mujer,desconocimiento,1,0.0,0.12231837618138065,0.0,
2023,9,urbana,21,mujer,distancia,1,0.0,0.12231837618138065,0.0,
2023,9,urbana,21,mujer,oposicion,1,0.0,0.12231837618138065,0.0,
2023,9,urbana,21,mujer,otra_razon,1,0.12231837618138065,0.12231837618138065,100.0,0.0
2023,9,urbana,21,mujer,salud_o_efectos,1,0.0,0.12231837618138065,0.0,
2023,9,urbana,22,mujer,costo,1,0.0,0.3464899547832777,0.0,
2023,9,urbana,22,mujer,desconocimiento,1,0.0,0.3464899547832777,0.0,
2023,9,urbana,22,mujer,distancia,1,0.0,0.3464899547832777,0.0,
2023,9,urbana,22,mujer,oposicion,1,0.0,0.3464899547832777,0.0,
2023,9,urbana,22,mujer,otra_razon,1,0.3464899547832777,0.3464899547832777,100.0,0.0
2023,9,urbana,22,mujer,salud_o_efectos,1,0.0,0.3464899547832777,0.0,
2023,9,urbana,23,mujer,costo,2,0.0,0.4343194194517678,0.0,
2023,9,urbana,23,mujer,desconocimiento,2,0.0,0.4343194194517678,0.0,
2023,9,urbana,23,mujer,distancia,2,0.0,0.4343194194517678,0.0,
2023,9,urbana,23,mujer,oposicion,2,0.0,0.4343194194517678,0.0,
2023,9,urbana,23,mujer,otra_razon,2,0.4343194194517678,0.4343194194517678,100.0,0.0
2023,9,urbana,23,mujer,salud_o_efectos,2,0.0,0.4343194194517678,0.0,
2023,9,urbana,25,mujer,costo,1,0.0,0.05559926190062756,0.0,
2023,9,urbana,25,mujer,desconocimiento,1,0.0,0.05559926190062756,0.0,
2023,9,urbana,25,mujer,distancia,1,0.0,0.05559926190062756,0.0,
2023,9,urbana,25,mujer,oposicion,1,0.0,0.05559926190062756,0.0,
2023,9,urbana,25,mujer,otra_razon,1,0.05559926190062756,0.05559926190062756,100.0,0.0
2023,9,urbana,25,mujer,salud_o_efectos,1,0.0,0.05559926190062756,0.0,
2023,9,urbana,26,mujer,costo,1,0.0,0.1572664836617751,0.0,
2023,9,urbana,26,mujer,desconocimiento,1,0.0,0.1572664836617751,0.0,
2023,9,urbana,26,mujer,distancia,1,0.0,0.1572664836617751,0.0,
2023,9,urbana,26,mujer,oposicion,1,0.0,0.1572664836617751,0.0,
2023,9,urbana,26,mujer,otra_razon,1,0.1572664836617751,0.1572664836617751,100.0,0.0
2023,9,urbana,26,mujer,salud_o_efectos,1,0.0,0.1572664836617751,0.0,
