gestion,codigo_departamento,area,edad,sexo,estadistico,observaciones,valor,cv
2025,5,rural,16,hombre,mediana,7,20.0,1.0699336016396266
2025,5,rural,16,mujer,media,11,26.659911318920507,0.4393342015535472
2025,5,rural,16,mujer,mediana,11,8.0,1.4158229452398314
2025,5,rural,17,hombre,media,8,56.25594268011074,0.45426005293412286
2025,5,rural,17,hombre,mediana,8,10.0,5.4982563435754495
2025,5,rural,17,mujer,media,6,35.23756207980833,0.5216652886805376
2025,5,rural,17,mujer,mediana,6,20.0,1.5334825945916117
2025,5,rural,18,hombre,media,9,231.85328397602404,0.6252272290647949
2025,5,rural,18,hombre,mediana,9,50.0,1.422505908787394
2025,5,rural,18,mujer,media,12,39.334657815496605,0.26115751548180777
2025,5,rural,18,mujer,mediana,12,30.0,0.4032662493683365
2025,5,rural,19,hombre,media,5,1330.0586060355167,0.9276255882931816
2025,5,rural,19,hombre,mediana,5,250.0,0.19704788911103918
2025,5,rural,19,mujer,media,7,181.63617299257308,0.727226101443107
2025,5,rural,19,mujer,mediana,7,20.0,13.180703232554515
2025,5,rural,20,hombre,media,5,122.50965714498089,0.35322530450144557
2025,5,rural,20,hombre,mediana,5,150.0,0.5149712933077979
2025,5,rural,20,mujer,media,7,222.3759544849245,0.3616523598398023
2025,5,rural,20,mujer,mediana,7,125.0,0.43291872686863214
2025,5,rural,21,hombre,media,2,2579.0488338623204,0.12906486878771314
2025,5,rural,21,hombre,mediana,2,2200.0,0.30260418121776816
2025,5,rural,21,mujer,media,6,120.42880335997353,0.44781810256920584
2025,5,rural,21,mujer,mediana,6,10.0,3.195994180602069
2025,5,rural,22,hombre,media,3,42.88350242255574,1.0004663780645333
2025,5,rural,22,hombre,mediana,3,0.0,
2025,5,rural,22,mujer,media,4,250.9764878274971,0.36068597332622004
2025,5,rural,22,mujer,mediana,4,260.0,0.7883958312042683
2025,5,rural,23,hombre,media,3,156.5552001292231,0.499415219404014
2025,5,rural,23,hombre,mediana,3,100.0,0.0
2025,5,rural,23,mujer,media,12,85.94004278884015,0.4677425896216067
2025,5,rural,23,mujer,mediana,12,0.0,
2025,5,rural,24,hombre,media,4,32.73973737667421,0.9519264758105861
2025,5,rural,24,hombre,mediana,4,0.0,
2025,5,rural,24,mujer,media,3,21.442848699257816,0.5762655157249317
2025,5,rural,24,mujer,mediana,3,40.0,0.0
2025,5,rural,25,hombre,media,8,209.5729552756815,0.4561806755931406
2025,5,rural,25,hombre,mediana,8,60.0,3.1504593207319758
2025,5,rural,25,mujer,media,8,147.4168162106659,0.5098050739671536
2025,5,rural,25,mujer,mediana,8,30.0,4.3114202675933235
2025,5,rural,26,hombre,media,10,261.8580610409761,0.8566178722039224
2025,5,rural,26,hombre,mediana,10,50.0,0.7088907425906439
2025,5,rural,26,mujer,media,6,60.9152418981371,0.20383182221811866
2025,5,rural,26,mujer,mediana,6,95.0,0.28591214124476966
2025,5,rural,27,hombre,media,4,142.30723927386666,0.7666693778649408
2025,5,rural,27,hombre,mediana,4,50.0,0.6415065344472691
2025,5,rural,27,mujer,media,6,7.1192489533497625,1.0829729277480171
2025,5,rural,27,mujer,mediana,6,0.0,
2025,5,rural,28,hombre,media,9,19.73547243977661,0.8606952883145719
2025,5,rural,28,hombre,mediana,9,0.0,
2025,5,rural,28,mujer,media,11,1984.500148370171,0.927852610238291
2025,5,rural,28,mujer,mediana,11,100.0,0.5220386590209034
2025,5,urbana,16,hombre,media,18,460.90317481078654,0.684052390352246
2025,5,urbana,16,hombre,mediana,18,70.0,0.7619242935998787
2025,5,urbana,16,mujer,media,11,336.8044307792955,0.5199142406372554
2025,5,urbana,16,mujer,mediana,11,100.0,0.30521954246915417
2025,5,urbana,17,hombre,media,12,723.0983523547047,0.9267310394681242
2025,5,urbana,17,hombre,mediana,12,0.0,
2025,5,urbana,17,mujer,media,21,145.65321929493186,0.32304872734407114
2025,5,urbana,17,mujer,mediana,21,50.0,0.7844869832523009
2025,5,urbana,18,hombre,media,15,508.0525221541644,0.8135238043737826
2025,5,urbana,18,hombre,mediana,15,100.0,0.2523142713631705
2025,5,urbana,18,mujer,media,15,185.89415233355098,0.5111781934976686
2025,5,urbana,18,mujer,mediana,15,50.0,0.4875731170804686
2025,5,urbana,19,hombre,media,14,324.33713841176905,0.3933514518697423
2025,5,urbana,19,hombre,mediana,14,100.0,0.7964093647574033
2025,5,urbana,19,mujer,media,12,450.4466676164477,0.5879617187700985
2025,5,urbana,19,mujer,mediana,12,180.0,0.4142405168316303
2025,5,urbana,20,hombre,media,15,102.04236374317871,0.3748440109579439
2025,5,urbana,20,hombre,mediana,15,40.0,0.640566973740093
2025,5,urbana,20,mujer,media,13,360.16160459969416,0.3664030636020785
2025,5,urbana,20,mujer,mediana,13,200.0,0.7225944195081537
2025,5,urbana,21,hombre,media,13,227.7017151417179,0.466183679803387
2025,5,urbana,21,hombre,mediana,13,100.0,1.1265341056885976
2025,5,urbana,21,mujer,media,16,97.24841261253897,0.36900650637755533
2025,5,urbana,21,mujer,mediana,16,30.0,1.5876661989986627
2025,5,urbana,22,hombre,media,14,1016.03134902327,0.36559399559731126
2025,5,urbana,22,hombre,mediana,14,500.0,0.5071438837352558
2025,5,urbana,22,mujer,media,11,239.8557129045605,0.4899608231541574
2025,5,urbana,22,mujer,mediana,11,100.0,0.4733578043934288
2025,5,urbana,23,hombre,media,14,178.08736222440035,0.27415512328982095
2025,5,urbana,23,hombre,mediana,14,100.0,0.7320671032893807
2025,5,urbana,23,mujer,media,14,841.3160717384424,0.5319816941996713
2025,5,urbana,23,mujer,mediana,14,180.0,0.7519696830638212
2025,5,urbana,24,hombre,media,14,352.81131998354573,0.6053162544818877
2025,5,urbana,24,hombre,mediana,14,100.0,0.9913130590137003
2025,5,urbana,24,mujer,media,8,108.55573117512515,0.5502421327075011
2025,5,urbana,24,mujer,mediana,8,50.0,1.0991653947095819
2025,5,urbana,25,hombre,media,17,814.6861713700364,0.44240147762435217
2025,5,urbana,25,hombre,mediana,17,90.0,2.456673969427829
2025,5,urbana,25,mujer,media,17,380.09741205000734,0.48672829822108404
2025,5,urbana,25,mujer,mediana,17,50.0,2.4725055779737533
2025,5,urbana,26,hombre,media,12,338.0496559622528,0.5876100466447616
2025,5,urbana,26,hombre,mediana,12,100.0,0.5134682180496113
2025,5,urbana,26,mujer,media,13,632.4849894308757,0.5728181446920062
2025,5,urbana,26,mujer,mediana,13,300.0,0.5235561674357037
2025,5,urbana,27,hombre,media,19,745.7608508939263,0.3335759494743974
2025,5,urbana,27,hombre,mediana,19,200.0,0.776664641456184
2025,5,urbana,27,mujer,media,11,4386.056336062343,0.8804447352034712
2025,5,urbana,27,mujer,mediana,11,300.0,0.5694519932433758
2025,5,urbana,28,hombre,media,7,221.38906227123735,0.8060348535828151
2025,5,urbana,28,hombre,mediana,7,10.0,1.7864868862981755
2025,5,urbana,28,mujer,media,9,401.53281705884075,0.5416166663900585
2025,5,urbana,28,mujer,mediana,9,200.0,0.9443027785232908
2025,6,rural,16,hombre,media,5,3858.2716716035225,0.8747737795409161
2025,6,rural,16,hombre,mediana,5,100.0,1.1806185790805446
2025,6,rural,16,mujer,media,5,15.888604133019644,0.7299121992068757
2025,6,rural,16,mujer,mediana,5,0.0,
2025,6,rural,17,hombre,media,8,476.6280833328831,0.9775535539844399
2025,6,rural,17,hombre,mediana,8,0.0,
2025,6,rural,17,mujer,media,6,247.9390625262465,0.40507867687757343
2025,6,rural,17,mujer,mediana,6,150.0,1.1068571297314675
2025,6,rural,18,hombre,media,6,115.59241460705316,0.6724951784746035
2025,6,rural,18,hombre,mediana,6,20.0,2.3167660168155018
2025,6,rural,18,mujer,media,2,96.87296398682379,0.47045284961279427
2025,6,rural,18,mujer,mediana,2,50.0,1.8229664783215542
2025,6,rural,19,hombre,media,9,115.60780788614959,0.6313509575864608
2025,6,rural,19,hombre,mediana,9,10.0,4.6384905870274045
2025,6,rural,19,mujer,media,4,8.576030674982324,1.0954972830120921
2025,6,rural,19,mujer,mediana,4,0.0,
2025,6,rural,20,hombre,media,9,1004.9210455258478,0.7370365089780015
2025,6,rural,20,hombre,mediana,9,50.0,1.8135937069819947
2025,6,rural,20,mujer,media,7,94.0708781168322,0.40263314118789123
2025,6,rural,20,mujer,mediana,7,50.0,1.4472780554921079
2025,6,rural,21,hombre,media,3,0.0,
2025,6,rural,21,hombre,mediana,3,0.0,
2025,6,rural,21,mujer,media,2,134.749961811457,0.3869148240476064
2025,6,rural,21,mujer,mediana,2,200.0,0.0
2025,6,rural,22,hombre,media,6,110.55404469150085,0.5517427340833573
2025,6,rural,22,hombre,mediana,6,20.0,4.467764211365348
2025,6,rural,22,mujer,media,2,0.0,
2025,6,rural,22,mujer,mediana,2,0.0,
2025,6,rural,23,hombre,media,3,268.1357856983706,0.4662104006425913
2025,6,rural,23,hombre,mediana,3,100.0,2.187634611348434
2025,6,rural,23,mujer,media,4,234.51770717249906,0.49177910586400186
2025,6,rural,23,mujer,mediana,4,120.0,2.1279362069146797
2025,6,rural,24,hombre,media,4,3.0100586224147428,0.8134710805996559
2025,6,rural,24,hombre,mediana,4,0.0,
2025,6,rural,24,mujer,media,8,333.5393938133077,0.7445702610600954
2025,6,rural,24,mujer,mediana,8,0.0,
2025,6,rural,25,hombre,media,5,49.954867989835904,0.8274256311905336
2025,6,rural,25,hombre,mediana,5,0.0,
2025,6,rural,25,mujer,media,7,148.8114919535756,0.6234396635107184
2025,6,rural,25,mujer,mediana,7,15.0,1.2282996420602488
2025,6,rural,26,hombre,media,5,290.1362125641263,0.4541030528920895
2025,6,rural,26,hombre,mediana,5,150.0,1.9187890783704291
2025,6,rural,26,mujer,media,6,237.6010476617673,0.46925496754942225
2025,6,rural,26,mujer,mediana,6,20.0,9.94544707315082
2025,6,rural,27,hombre,media,6,76.36725972319493,0.6902638217999052
2025,6,rural,27,hombre,mediana,6,0.0,
2025,6,rural,27,mujer,media,5,229.09001411000563,0.28291616571280903
2025,6,rural,27,mujer,mediana,5,200.0,0.6423458600281114
2025,6,rural,28,hombre,media,8,20.114485039722926,0.6819566340660633
2025,6,rural,28,hombre,mediana,8,0.0,
2025,6,rural,28,mujer,media,4,42.094343320265814,0.6191094593959032
2025,6,rural,28,mujer,mediana,4,0.0,
2025,6,urbana,16,hombre,media,15,695.7057675395389,0.4566992889485403
2025,6,urbana,16,hombre,mediana,15,100.0,3.0400954688224653
2025,6,urbana,16,mujer,media,14,251.2321787786899,0.39983531620296336
2025,6,urbana,16,mujer,mediana,14,30.0,3.8267649709771514
2025,6,urbana,17,hombre,media,22,173.50198780020364,0.40973455646463663
2025,6,urbana,17,hombre,mediana,22,50.0,0.5505929754891135
2025,6,urbana,17,mujer,media,17,830.7255168126791,0.39483933623597045
2025,6,urbana,17,mujer,mediana,17,300.0,0.9690724811179736
2025,6,urbana,18,hombre,media,17,187.7448997131657,0.4277260485951528
2025,6,urbana,18,hombre,mediana,17,50.0,0.4952792437759156
2025,6,urbana,18,mujer,media,13,45.594240522331646,0.37370605700009996
2025,6,urbana,18,mujer,mediana,13,0.0,
2025,6,urbana,19,hombre,media,17,398.05217098500265,0.4875551581039403
2025,6,urbana,19,hombre,mediana,17,50.0,2.6384623242154133
2025,6,urbana,19,mujer,media,14,1874.7188104228856,0.5965220315975209
2025,6,urbana,19,mujer,mediana,14,500.0,4.513596195946366
2025,6,urbana,20,hombre,media,21,206.04600948706963,0.3019135357175252
2025,6,urbana,20,hombre,mediana,21,120.0,0.3771376674951571
2025,6,urbana,20,mujer,media,19,681.2091533022709,0.4909217692140859
2025,6,urbana,20,mujer,mediana,19,200.0,0.3124330155677694
2025,6,urbana,21,hombre,media,14,201.83773318253063,0.3654422671561198
2025,6,urbana,21,hombre,mediana,14,200.0,0.2730244294111502
2025,6,urbana,21,mujer,media,17,149.41221619833328,0.3678269052330973
2025,6,urbana,21,mujer,mediana,17,100.0,0.5967139138748084
2025,6,urbana,22,hombre,media,12,829.1579325808975,0.579206675802645
2025,6,urbana,22,hombre,mediana,12,450.0,0.14097506208939586
2025,6,urbana,22,mujer,media,13,890.0981931034551,0.4698725531951577
2025,6,urbana,22,mujer,mediana,13,200.0,2.0235608893240333
2025,6,urbana,23,hombre,media,12,1784.9037761642803,0.8430204287593315
2025,6,urbana,23,hombre,mediana,12,50.0,2.816537690593997
2025,6,urbana,23,mujer,media,20,338.7798669904739,0.2874391867786243
2025,6,urbana,23,mujer,mediana,20,150.0,0.5696495771833243
2025,6,urbana,24,hombre,media,12,663.0670512749927,0.30747736781723284
2025,6,urbana,24,hombre,mediana,12,500.0,0.5664201962258287
2025,6,urbana,24,mujer,media,16,149.98885539868692,0.3347045129527503
2025,6,urbana,24,mujer,mediana,16,60.0,1.1909370798405952
2025,6,urbana,25,hombre,media,17,1070.179937145271,0.41854620235993495
2025,6,urbana,25,hombre,mediana,17,500.0,0.8036077457956365
2025,6,urbana,25,mujer,media,7,631.7068677832073,0.7398550584785848
2025,6,urbana,25,mujer,mediana,7,150.0,0.5236533394968271
2025,6,urbana,26,hombre,media,19,98.16961391398279,0.20386570080842334
2025,6,urbana,26,hombre,mediana,19,80.0,0.45204233741783695
2025,6,urbana,26,mujer,media,15,550.1475588795747,0.5424632322106844
2025,6,urbana,26,mujer,mediana,15,100.0,0.2894611092592615
2025,6,urbana,27,hombre,media,14,202.01273594618178,0.41706578973474767
2025,6,urbana,27,hombre,mediana,14,120.0,0.19182317052373637
2025,6,urbana,27,mujer,media,16,399.0546540952565,0.6742184252495053
2025,6,urbana,27,mujer,mediana,16,100.0,0.5349466715105816
2025,6,urbana,28,hombre,media,12,202.72687249452804,0.27987403476321077
2025,6,urbana,28,hombre,mediana,12,150.0,0.4098462609398691
2025,6,urbana,28,mujer,media,12,241.3289464214056,0.4056117894680136
2025,6,urbana,28,mujer,mediana,12,150.0,0.32642059944598245
2025,7,rural,16,hombre,media,12,72.62037479453893,0.4279665962227589
2025,7,rural,16,hombre,mediana,12,12.0,5.257371105348339
2025,7,rural,16,mujer,media,7,142.38744727897793,0.39480285792242564
2025,7,rural,16,mujer,mediana,7,20.0,4.48049958096548
2025,7,rural,17,hombre,media,5,396.71305648391217,0.8133589150318747
2025,7,rural,17,hombre,mediana,5,120.0,1.1968700905251144
2025,7,rural,17,mujer,media,12,141.23663635994984,0.4721895154891556
2025,7,rural,17,mujer,mediana,12,60.0,0.7614609956220899
2025,7,rural,18,hombre,media,5,797.3326606579394,0.4164082475626625
2025,7,rural,18,hombre,mediana,5,600.0,0.9877476539942874
2025,7,rural,18,mujer,media,7,236.06510647140811,0.6342547618417294
2025,7,rural,18,mujer,mediana,7,150.0,0.6765195615494859
2025,7,rural,19,hombre,media,8,263.68648635352093,0.4576117333874941
2025,7,rural,19,hombre,mediana,8,100.0,0.5955663694574699
2025,7,rural,19,mujer,media,3,1136.6108137709632,0.39525912085118936
2025,7,rural,19,mujer,mediana,3,700.0,1.0985683037364609
2025,7,rural,20,hombre,media,6,112.94563490462673,0.7706792998711226
2025,7,rural,20,hombre,mediana,6,30.0,1.1186994935787766
2025,7,rural,20,mujer,media,8,454.91649297788945,0.8220767947541454
2025,7,rural,20,mujer,mediana,8,0.0,
2025,7,rural,21,hombre,media,4,85.56893200338234,0.5653493372018203
2025,7,rural,21,hombre,mediana,4,40.0,0.5102732807677759
2025,7,rural,21,mujer,media,2,168.98167873881553,0.10795652700922258
2025,7,rural,21,mujer,mediana,2,150.0,0.24323566886440948
2025,7,rural,22,hombre,media,6,612.2150689716591,0.3339794714401685
2025,7,rural,22,hombre,mediana,6,410.0,0.09467451516981537
2025,7,rural,22,mujer,media,10,253.93194505595173,0.27325873574927734
2025,7,rural,22,mujer,mediana,10,150.0,0.8488968031832271
2025,7,rural,23,hombre,media,7,232.84631493359143,0.36079831681231767
2025,7,rural,23,hombre,mediana,7,230.0,0.3773024400988884
2025,7,rural,23,mujer,media,1,0.0,
2025,7,rural,23,mujer,mediana,1,0.0,
2025,7,rural,24,hombre,media,4,113.40318802755257,0.9205234243674613
2025,7,rural,24,hombre,mediana,4,0.0,
2025,7,rural,24,mujer,media,2,0.0,
2025,7,rural,24,mujer,mediana,2,0.0,
2025,7,rural,25,hombre,media,2,274.1235603703132,0.7575763438956764
2025,7,rural,25,hombre,mediana,2,50.0,8.306780985640303
2025,7,rural,25,mujer,media,4,438.67950798267793,0.42775957648856683
2025,7,rural,25,mujer,mediana,4,700.0,0.49223847496977213
2025,7,rural,26,hombre,media,3,165.7836274884531,0.5197026732501167
2025,7,rural,26,hombre,mediana,3,160.0,0.371851591029595
2025,7,rural,26,mujer,media,8,1126.6272114072328,0.5367665412492075
2025,7,rural,26,mujer,mediana,8,150.0,0.7278040572333196
2025,7,rural,27,hombre,media,5,57.21657979677188,0.6301798043174963
2025,7,rural,27,hombre,mediana,5,20.0,3.218959308843624
2025,7,rural,27,mujer,media,6,75.69921028028769,0.3794259130385004
2025,7,rural,27,mujer,mediana,6,100.0,0.34387781382711
2025,7,rural,28,hombre,media,8,929.3075451069692,0.5820482764801024
2025,7,rural,28,hombre,mediana,8,300.0,0.2690414642695765
2025,7,rural,28,mujer,media,5,1519.4571259964325,0.8332152345190471
2025,7,rural,28,mujer,mediana,5,200.0,2.173816597624273
2025,7,urbana,16,hombre,media,67,428.62662401095866,0.28023865989300234
2025,7,urbana,16,hombre,mediana,67,100.0,0.43773760923792826
2025,7,urbana,16,mujer,media,50,530.9953989693901,0.43738481414026675
2025,7,urbana,16,mujer,mediana,50,95.0,0.43148609773497076
2025,7,urbana,17,hombre,media,55,299.3652084304159,0.19418876579055644
2025,7,urbana,17,hombre,mediana,55,150.0,0.2548524646723816
2025,7,urbana,17,mujer,media,63,431.24652177663074,0.4704317236635457
2025,7,urbana,17,mujer,mediana,63,100.0,0.22165713101781898
2025,7,urbana,18,hombre,media,62,816.3182320073188,0.4431557447950187
2025,7,urbana,18,hombre,mediana,62,100.0,0.47788074049527823
2025,7,urbana,18,mujer,media,61,917.8338513862288,0.35664390408159763
2025,7,urbana,18,mujer,mediana,61,200.0,0.39983803272192325
2025,7,urbana,19,hombre,media,45,746.0380858473386,0.49607849269118576
2025,7,urbana,19,hombre,mediana,45,100.0,0.5994125005090234
2025,7,urbana,19,mujer,media,46,371.56407514342106,0.33091394790059336
2025,7,urbana,19,mujer,mediana,46,90.0,0.6655400082444719
2025,7,urbana,20,hombre,media,48,490.9410993547771,0.3480481791571173
2025,7,urbana,20,hombre,mediana,48,60.0,0.5713979599849411
2025,7,urbana,20,mujer,media,55,250.03555046081865,0.2604456784381718
2025,7,urbana,20,mujer,mediana,55,100.0,0.24690500347061242
2025,7,urbana,21,hombre,media,33,352.5357675413437,0.2922700493789305
2025,7,urbana,21,hombre,mediana,33,100.0,0.689811112328469
2025,7,urbana,21,mujer,media,59,520.6771316426018,0.3546046539015008
2025,7,urbana,21,mujer,mediana,59,100.0,0.36430139891977587
2025,7,urbana,22,hombre,media,49,403.8427053038272,0.21250216556664064
2025,7,urbana,22,hombre,mediana,49,150.0,0.33855656423049285
2025,7,urbana,22,mujer,media,62,402.09287975816153,0.28961147031246043
2025,7,urbana,22,mujer,mediana,62,170.0,0.40077406269585725
2025,7,urbana,23,hombre,media,53,537.6428562698131,0.28855118480714115
2025,7,urbana,23,hombre,mediana,53,150.0,0.39350228231712026
2025,7,urbana,23,mujer,media,64,708.5136518052195,0.5300120386704832
2025,7,urbana,23,mujer,mediana,64,100.0,0.4600794938268068
2025,7,urbana,24,hombre,media,37,241.88633983844116,0.24261217514673764
2025,7,urbana,24,hombre,mediana,37,150.0,0.35983555843586745
2025,7,urbana,24,mujer,media,41,878.6147309517268,0.268006973055738
2025,7,urbana,24,mujer,mediana,41,220.0,0.7279022327491055
2025,7,urbana,25,hombre,media,63,566.6487189658598,0.36769631270203385
2025,7,urbana,25,hombre,mediana,63,100.0,0.519251970941559
2025,7,urbana,25,mujer,media,64,614.5504569416657,0.2199992681946877
2025,7,urbana,25,mujer,mediana,64,200.0,0.48586356100373945
2025,7,urbana,26,hombre,media,40,737.7450301560251,0.4180130920386037
2025,7,urbana,26,hombre,mediana,40,200.0,0.9602664456406855
2025,7,urbana,26,mujer,media,53,791.0156090066139,0.5436499007555331
2025,7,urbana,26,mujer,mediana,53,120.0,0.37839610376792016
2025,7,urbana,27,hombre,media,51,317.8841788822092,0.19323484139612726
2025,7,urbana,27,hombre,mediana,51,200.0,0.4304325134544702
2025,7,urbana,27,mujer,media,49,549.1592207184884,0.231045769403051
2025,7,urbana,27,mujer,mediana,49,150.0,0.4523715125500788
2025,7,urbana,28,hombre,media,37,836.3967435258648,0.4459202044831146
2025,7,urbana,28,hombre,mediana,37,90.0,1.0021754871784938
2025,7,urbana,28,mujer,media,58,619.514328734248,0.22788172129534795
2025,7,urbana,28,mujer,mediana,58,250.0,0.21300742755911986
2025,8,rural,16,hombre,media,4,178.01820223929937,0.39466904113584356
2025,8,rural,16,hombre,mediana,4,0.0,
2025,8,rural,16,mujer,media,2,526.8652738077619,0.687286717726899
2025,8,rural,16,mujer,mediana,2,1025.0,0.0
2025,8,rural,17,hombre,media,8,22.173900026682325,0.8810664708740609
2025,8,rural,17,hombre,mediana,8,0.0,
2025,8,rural,17,mujer,media,7,75.04259273583422,0.551536343606817
2025,8,rural,17,mujer,mediana,7,0.0,
2025,8,rural,18,hombre,media,4,14.772396147969156,0.20714175553756053
2025,8,rural,18,hombre,mediana,4,20.0,0.3198636616891879
2025,8,rural,18,mujer,media,6,108.93409057786998,0.4942709317472078
2025,8,rural,18,mujer,mediana,6,0.0,
2025,8,rural,19,hombre,media,6,102.88779791910487,0.7085962356778842
2025,8,rural,19,hombre,mediana,6,20.0,1.9687972850825388
2025,8,rural,19,mujer,media,5,72.53672763358016,0.41348283629962923
2025,8,rural,19,mujer,mediana,5,0.0,
2025,8,rural,20,hombre,media,1,0.0,
2025,8,rural,20,hombre,mediana,1,0.0,
2025,8,rural,21,hombre,media,1,0.0,
2025,8,rural,21,hombre,mediana,1,0.0,
2025,8,rural,21,mujer,media,6,478.6330784293194,0.5379223605614252
2025,8,rural,21,mujer,mediana,6,100.0,0.49933743044464324
2025,8,rural,22,hombre,media,4,61.43283054575322,0.620385096484501
2025,8,rural,22,hombre,mediana,4,0.0,
2025,8,rural,22,mujer,media,6,41.8024774340531,0.5046177979491893
2025,8,rural,22,mujer,mediana,6,0.0,
2025,8,rural,23,hombre,media,5,22.291662832431676,1.0134585510761376
2025,8,rural,23,hombre,mediana,5,0.0,
2025,8,rural,23,mujer,media,5,63.956484065464046,0.7507867246098618
2025,8,rural,23,mujer,mediana,5,0.0,
2025,8,rural,24,hombre,media,3,49.06527914246301,0.7048525128053595
2025,8,rural,24,hombre,mediana,3,0.0,
2025,8,rural,24,mujer,media,6,1299.2715673681942,0.5886067024044501
2025,8,rural,24,mujer,mediana,6,200.0,2.1582510123370913
2025,8,rural,25,hombre,media,7,18.483239976260542,0.5152115902468909
2025,8,rural,25,hombre,mediana,7,0.0,
2025,8,rural,25,mujer,media,3,15.327532142349815,1.0317309323516477
2025,8,rural,25,mujer,mediana,3,0.0,
2025,8,rural,26,hombre,media,5,113.31174343591145,0.4943404031609459
2025,8,rural,26,hombre,mediana,5,200.0,0.14027495863307074
2025,8,rural,26,mujer,media,5,137.10003578950895,0.3337809503364368
2025,8,rural,26,mujer,mediana,5,80.0,1.7834835919615208
2025,8,rural,27,hombre,media,2,1362.4612202688731,0.6825232678386761
2025,8,rural,27,hombre,mediana,2,2500.0,0.0
2025,8,rural,27,mujer,media,5,96.11895211363182,0.629352819382578
2025,8,rural,27,mujer,mediana,5,0.0,
2025,8,rural,28,hombre,media,7,50.532512626157526,0.5004470167711713
2025,8,rural,28,hombre,mediana,7,0.0,
2025,8,rural,28,mujer,media,5,18.772112865406797,0.39081624924444275
2025,8,rural,28,mujer,mediana,5,0.0,
2025,8,urbana,16,hombre,media,18,58.215381152204905,0.5382588087613152
2025,8,urbana,16,hombre,mediana,18,0.0,
2025,8,urbana,16,mujer,media,21,116.57547905296325,0.41477813923898277
2025,8,urbana,16,mujer,mediana,21,20.0,1.5907396257475648
2025,8,urbana,17,hombre,media,14,812.422757761516,0.7781339569831699
2025,8,urbana,17,hombre,mediana,14,0.0,
2025,8,urbana,17,mujer,media,20,119.93328207634693,0.4479656112829849
2025,8,urbana,17,mujer,mediana,20,20.0,4.944031986623229
2025,8,urbana,18,hombre,media,19,606.0202354932452,0.7604423287079877
2025,8,urbana,18,hombre,mediana,19,50.0,0.4543975375457222
2025,8,urbana,18,mujer,media,18,104.29940012915458,0.6202335402875111
2025,8,urbana,18,mujer,mediana,18,30.0,1.1744864708036906
2025,8,urbana,19,hombre,media,13,102.20433534028395,0.5606888527219894
2025,8,urbana,19,hombre,mediana,13,15.0,1.2172755513075277
2025,8,urbana,19,mujer,media,13,41.45186811446254,0.49488699960110916
2025,8,urbana,19,mujer,mediana,13,0.0,
2025,8,urbana,20,hombre,media,12,79.00290367109719,0.38996183592827594
2025,8,urbana,20,hombre,mediana,12,70.0,0.9261231324657843
2025,8,urbana,20,mujer,media,10,81.96203610559489,0.29190553372564154
2025,8,urbana,20,mujer,mediana,10,30.0,1.513158273407149
2025,8,urbana,21,hombre,media,9,59.56786074841137,0.8330839222059433
2025,8,urbana,21,hombre,mediana,9,0.0,
2025,8,urbana,21,mujer,media,13,190.744295379106,0.4747695137619943
2025,8,urbana,21,mujer,mediana,13,50.0,1.1728928695439427
2025,8,urbana,22,hombre,media,14,664.8675864656939,0.6623108605972441
2025,8,urbana,22,hombre,mediana,14,0.0,
2025,8,urbana,22,mujer,media,9,267.4405615080942,0.5367876838162426
2025,8,urbana,22,mujer,mediana,9,100.0,1.8341080974104185
2025,8,urbana,23,hombre,media,8,474.00630262026823,0.5637995962846806
2025,8,urbana,23,hombre,mediana,8,280.0,0.5023030175404664
2025,8,urbana,23,mujer,media,11,293.2492891841003,0.5772001742750168
2025,8,urbana,23,mujer,mediana,11,100.0,0.5983464770442113
2025,8,urbana,24,hombre,media,15,47.690520653654836,0.3036316388014859
2025,8,urbana,24,hombre,mediana,15,22.0,1.2289180271290405
2025,8,urbana,24,mujer,media,16,142.19524902105968,0.5876485735977038
2025,8,urbana,24,mujer,mediana,16,10.0,2.7138040014895735
2025,8,urbana,25,hombre,media,16,95.27945946982511,0.3912572269092244
2025,8,urbana,25,hombre,mediana,16,0.0,
2025,8,urbana,25,mujer,media,9,345.2639734702131,0.6029068816845616
2025,8,urbana,25,mujer,mediana,9,50.0,1.33702224237552
2025,8,urbana,26,hombre,media,11,154.23689786472693,0.4765093843299847
2025,8,urbana,26,hombre,mediana,11,50.0,1.0555458394295054
2025,8,urbana,26,mujer,media,17,59.01265357344212,0.25176078330225765
2025,8,urbana,26,mujer,mediana,17,30.0,0.8598196637039054
2025,8,urbana,27,hombre,media,13,107.6790778101463,0.46858618977863636
2025,8,urbana,27,hombre,mediana,13,70.0,0.3597325081502985
2025,8,urbana,27,mujer,media,18,82.45375223934852,0.36522011690378475
2025,8,urbana,27,mujer,mediana,18,50.0,0.5857218068809618
2025,8,urbana,28,hombre,media,8,131.93462999594132,0.47633201942771225
2025,8,urbana,28,hombre,mediana,8,75.0,0.560376601758895
2025,8,urbana,28,mujer,media,14,635.7961550775746,0.932387705648198
2025,8,urbana,28,mujer,mediana,14,30.0,0.07706153008252765
2025,9,rural,16,hombre,media,12,105.71729380726214,0.7294922062330249
2025,9,rural,16,hombre,mediana,12,0.0,
2025,9,rural,16,mujer,media,11,114.78180225553339,0.3929665239728822
2025,9,rural,16,mujer,mediana,11,200.0,0.0
2025,9,rural,17,hombre,media,10,36.23093783284491,0.6152878842762841
2025,9,rural,17,hombre,mediana,10,0.0,
