gestion,codigo_departamento,area,edad,sexo,tamano_establecimiento,observaciones,numerador,denominador,valor,cv
2025,3,rural,23,mujer,11_a_20,6,0.0,2574.90603881276,0.0,
2025,3,rural,23,mujer,1_persona,6,0.0,2574.90603881276,0.0,
2025,3,rural,23,mujer,21_a_30,6,0.0,2574.90603881276,0.0,
2025,3,rural,23,mujer,2_a_5,6,1934.13333106222,2574.90603881276,75.11471494136586,0.2515393480852333
2025,3,rural,23,mujer,31_a_50,6,0.0,2574.90603881276,0.0,
2025,3,rural,23,mujer,51_a_100,6,0.0,2574.90603881276,0.0,
2025,3,rural,23,mujer,6_a_10,6,0.0,2574.90603881276,0.0,
2025,3,rural,24,hombre,101_o_mas,4,397.9571938918477,1570.5078725715778,25.339395035328632,0.9589236360031496
2025,3,rural,24,hombre,11_a_20,4,0.0,1570.5078725715778,0.0,
2025,3,rural,24,hombre,1_persona,4,0.0,1570.5078725715778,0.0,
2025,3,rural,24,hombre,21_a_30,4,0.0,1570.5078725715778,0.0,
2025,3,rural,24,hombre,2_a_5,4,1172.55067867973,1570.5078725715778,74.66060496467136,0.32545336101810735
2025,3,rural,24,hombre,31_a_50,4,0.0,1570.5078725715778,0.0,
2025,3,rural,24,hombre,51_a_100,4,0.0,1570.5078725715778,0.0,
2025,3,rural,24,hombre,6_a_10,4,0.0,1570.5078725715778,0.0,
2025,3,rural,24,mujer,101_o_mas,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,11_a_20,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,1_persona,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,21_a_30,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,2_a_5,6,2578.6808037011847,2578.6808037011847,100.0,0.0
2025,3,rural,24,mujer,31_a_50,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,51_a_100,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,6_a_10,6,0.0,2578.6808037011847,0.0,
2025,3,rural,25,hombre,101_o_mas,8,260.6680014544379,4281.629736466004,6.0880556586751835,1.050561532556818
2025,3,rural,25,hombre,11_a_20,8,0.0,4281.629736466004,0.0,
2025,3,rural,25,hombre,1_persona,8,1347.9564324330636,4281.629736466004,31.48232134490096,0.4573044373565972
2025,3,rural,25,hombre,21_a_30,8,0.0,4281.629736466004,0.0,
2025,3,rural,25,hombre,2_a_5,8,2072.633045977409,4281.629736466004,48.407573133311864,0.3086043039896862
2025,3,rural,25,hombre,31_a_50,8,0.0,4281.629736466004,0.0,
2025,3,rural,25,hombre,51_a_100,8,0.0,4281.629736466004,0.0,
2025,3,rural,25,hombre,6_a_10,8,600.3722566010932,4281.629736466004,14.022049863111983,1.043664925775093
2025,3,rural,25,mujer,101_o_mas,5,943.4421175160035,2690.324951222052,35.067961477570016,0.8081036485015576
2025,3,rural,25,mujer,11_a_20,5,0.0,2690.324951222052,0.0,
2025,3,rural,25,mujer,1_persona,5,873.5575162185218,2690.324951222052,32.470334701453716,0.8457981729398097
2025,3,rural,25,mujer,21_a_30,5,0.0,2690.324951222052,0.0,
2025,3,rural,25,mujer,2_a_5,5,873.3253174875265,2690.324951222052,32.46170382097626,0.6026126997894117
2025,3,rural,25,mujer,31_a_50,5,0.0,2690.324951222052,0.0,
2025,3,rural,25,mujer,51_a_100,5,0.0,2690.324951222052,0.0,
2025,3,rural,25,mujer,6_a_10,5,0.0,2690.324951222052,0.0,
2025,3,rural,26,hombre,101_o_mas,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,11_a_20,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,1_persona,5,328.82736407964177,1833.4974315819532,17.93443276306787,0.9233982949907742
2025,3,rural,26,hombre,21_a_30,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,2_a_5,5,640.771325762092,1833.4974315819532,34.94803508992268,0.6201588332337348
2025,3,rural,26,hombre,31_a_50,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,51_a_100,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,6_a_10,5,863.8987417402193,1833.4974315819532,47.11753214700944,0.4832479481316015
2025,3,rural,26,mujer,101_o_mas,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,11_a_20,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,1_persona,4,816.1531729325807,2064.446317276877,39.533756150614444,0.7082857989937927
2025,3,rural,26,mujer,21_a_30,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,2_a_5,4,1248.293144344296,2064.446317276877,60.46624384938555,0.46308810138945433
2025,3,rural,26,mujer,31_a_50,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,51_a_100,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,6_a_10,4,0.0,2064.446317276877,0.0,
2025,3,rural,27,hombre,101_o_mas,11,397.9571938918477,4707.655347305988,8.453405454152108,0.9800267880881757
2025,3,rural,27,hombre,11_a_20,11,0.0,4707.655347305988,0.0,
2025,3,rural,27,hombre,1_persona,11,2649.8661893552744,4707.655347305988,56.28844921435662,0.274940960876629
2025,3,rural,27,hombre,21_a_30,11,0.0,4707.655347305988,0.0,
2025,3,rural,27,hombre,2_a_5,11,1319.4738377039955,4707.655347305988,28.02825908780855,0.45309548745773875
2025,3,rural,27,hombre,31_a_50,11,0.0,4707.655347305988,0.0,
2025,3,rural,27,hombre,51_a_100,11,0.0,4707.655347305988,0.0,
2025,3,rural,27,hombre,6_a_10,11,340.35812635486974,4707.655347305988,7.229886243682723,0.9934596560826863
2025,3,rural,27,mujer,101_o_mas,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,11_a_20,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,1_persona,9,500.3282198969227,3513.3105966376656,14.240933334381268,0.6485184153496819
2025,3,rural,27,mujer,21_a_30,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,2_a_5,9,3012.982376740743,3513.3105966376656,85.75906666561873,0.10769132498985048
2025,3,rural,27,mujer,31_a_50,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,51_a_100,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,6_a_10,9,0.0,3513.3105966376656,0.0,
2025,3,rural,28,hombre,101_o_mas,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,11_a_20,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,1_persona,4,1083.7926393778566,2316.9566005549373,46.77656193984281,0.659283391607235
2025,3,rural,28,hombre,21_a_30,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,2_a_5,4,1233.1639611770806,2316.9566005549373,53.22343806015719,0.5794253721183676
2025,3,rural,28,hombre,31_a_50,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,51_a_100,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,6_a_10,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,mujer,101_o_mas,3,490.8138724666121,1441.241068139238,34.05494634567231,0.8331207804283811
2025,3,rural,28,mujer,11_a_20,3,0.0,1441.241068139238,0.0,
2025,3,rural,28,mujer,1_persona,3,350.0549390715327,1441.241068139238,24.28843770900053,0.951681628439618
2025,3,rural,28,mujer,21_a_30,3,0.0,1441.241068139238,0.0,
2025,3,rural,28,mujer,2_a_5,3,600.3722566010932,1441.241068139238,41.65661594532716,0.7082203846780301
2025,3,rural,28,mujer,31_a_50,3,0.0,1441.241068139238,0.0,
2025,3,rural,28,mujer,51_a_100,3,0.0,1441.241068139238,0.0,
2025,3,rural,28,mujer,6_a_10,3,0.0,1441.241068139238,0.0,
2025,3,urbana,16,hombre,101_o_mas,30,0.0,6421.702522209208,0.0,
2025,3,urbana,16,hombre,11_a_20,30,176.18282693905385,6421.702522209208,2.7435532295327043,0.996781009534346
2025,3,urbana,16,hombre,1_persona,30,893.2413570430988,6421.702522209208,13.90972805037073,0.4177844279362158
2025,3,urbana,16,hombre,21_a_30,30,0.0,6421.702522209208,0.0,
2025,3,urbana,16,hombre,2_a_5,30,4982.807160048394,6421.702522209208,77.59324171145501,0.08935851871446153
2025,3,urbana,16,hombre,31_a_50,30,0.0,6421.702522209208,0.0,
2025,3,urbana,16,hombre,51_a_100,30,0.0,6421.702522209208,0.0,
2025,3,urbana,16,hombre,6_a_10,30,369.47117817866126,6421.702522209208,5.753477008641549,0.6787671505587913
2025,3,urbana,16,mujer,101_o_mas,24,0.0,5168.590487447191,0.0,
2025,3,urbana,16,mujer,11_a_20,24,0.0,5168.590487447191,0.0,
2025,3,urbana,16,mujer,1_persona,24,362.9671417391539,5168.590487447191,7.022555619770649,0.7276784980597213
2025,3,urbana,16,mujer,21_a_30,24,0.0,5168.590487447191,0.0,
2025,3,urbana,16,mujer,2_a_5,24,4478.471919821109,5168.590487447191,86.6478381426783,0.08780904284177171
2025,3,urbana,16,mujer,31_a_50,24,0.0,5168.590487447191,0.0,
2025,3,urbana,16,mujer,51_a_100,24,0.0,5168.590487447191,0.0,
2025,3,urbana,16,mujer,6_a_10,24,327.15142588692845,5168.590487447191,6.329606237551067,0.962365558272895
2025,3,urbana,17,hombre,101_o_mas,44,0.0,10499.563006810235,0.0,
2025,3,urbana,17,hombre,11_a_20,44,0.0,10499.563006810235,0.0,
2025,3,urbana,17,hombre,1_persona,44,1388.0355314588653,10499.563006810235,13.219936206474085,0.4632672071953648
2025,3,urbana,17,hombre,21_a_30,44,0.0,10499.563006810235,0.0,
2025,3,urbana,17,hombre,2_a_5,44,7138.4581234772,10499.563006810235,67.98814501943603,0.12210282545392512
2025,3,urbana,17,hombre,31_a_50,44,400.9077801558971,10499.563006810235,3.8183282475266824,0.8085046137435824
2025,3,urbana,17,hombre,51_a_100,44,0.0,10499.563006810235,0.0,
2025,3,urbana,17,hombre,6_a_10,44,1572.1615717182706,10499.563006810235,14.973590526563191,0.4420180391165131
2025,3,urbana,17,mujer,101_o_mas,28,179.64517124835777,4935.696907888471,3.639712377014887,0.9868055399660162
2025,3,urbana,17,mujer,11_a_20,28,0.0,4935.696907888471,0.0,
2025,3,urbana,17,mujer,1_persona,28,738.6441448490283,4935.696907888471,14.965346507977248,0.5267662117438724
2025,3,urbana,17,mujer,21_a_30,28,85.34446035488828,4935.696907888471,1.729126847689667,1.0052107024487225
2025,3,urbana,17,mujer,2_a_5,28,3440.0025673561604,4935.696907888471,69.69639002464233,0.13450743898978162
2025,3,urbana,17,mujer,31_a_50,28,0.0,4935.696907888471,0.0,
2025,3,urbana,17,mujer,51_a_100,28,0.0,4935.696907888471,0.0,
2025,3,urbana,17,mujer,6_a_10,28,492.060564080036,4935.696907888471,9.969424242675858,0.561024450723951
2025,3,urbana,18,hombre,101_o_mas,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,hombre,11_a_20,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,hombre,1_persona,28,712.3991285664379,5871.906608375602,12.132330707547052,0.5554780866232292
2025,3,urbana,18,hombre,21_a_30,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,hombre,2_a_5,28,4104.990415543778,5871.906608375602,69.90898679635808,0.12975142676128193
2025,3,urbana,18,hombre,31_a_50,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,hombre,51_a_100,28,92.89184470846345,5871.906608375602,1.5819707448337796,1.008618263091651
2025,3,urbana,18,hombre,6_a_10,28,961.6252195569242,5871.906608375602,16.376711751261098,0.43779785926497333
2025,3,urbana,18,mujer,101_o_mas,30,185.42061079062086,6678.063496891341,2.7765625600435624,0.9974868064562898
2025,3,urbana,18,mujer,11_a_20,30,0.0,6678.063496891341,0.0,
2025,3,urbana,18,mujer,1_persona,30,1106.9334476012555,6678.063496891341,16.57566520768388,0.4298582880689418
2025,3,urbana,18,mujer,21_a_30,30,0.0,6678.063496891341,0.0,
2025,3,urbana,18,mujer,2_a_5,30,5246.844711528493,6678.063496891341,78.56835614053259,0.09902724255406808
2025,3,urbana,18,mujer,31_a_50,30,0.0,6678.063496891341,0.0,
2025,3,urbana,18,mujer,51_a_100,30,0.0,6678.063496891341,0.0,
2025,3,urbana,18,mujer,6_a_10,30,138.86472697097162,6678.063496891341,2.0794160917399718,1.0044828254222877
2025,3,urbana,19,hombre,101_o_mas,34,270.46763321611957,7876.853188463129,3.43370159053188,0.7159143876990783
2025,3,urbana,19,hombre,11_a_20,34,657.8436932507027,7876.853188463129,8.351605362078052,0.5968041653222649
2025,3,urbana,19,hombre,1_persona,34,1846.8872474350726,7876.853188463129,23.44701879349643,0.3516548662398036
2025,3,urbana,19,hombre,21_a_30,34,88.75102769031977,7876.853188463129,1.126732028220475,1.0121611164477684
2025,3,urbana,19,hombre,2_a_5,34,4113.601375534633,7876.853188463129,52.223918322606785,0.19212126466192367
2025,3,urbana,19,hombre,31_a_50,34,0.0,7876.853188463129,0.0,
2025,3,urbana,19,hombre,51_a_100,34,504.7636018543865,7876.853188463129,6.408188521193855,0.6984227076990585
2025,3,urbana,19,hombre,6_a_10,34,394.538609481894,7876.853188463129,5.008835381872508,0.7071962373892576
2025,3,urbana,19,mujer,101_o_mas,51,0.0,11049.539372385956,0.0,
2025,3,urbana,19,mujer,11_a_20,51,446.24335993314287,11049.539372385956,4.0385697981977,0.7131400589630988
2025,3,urbana,19,mujer,1_persona,51,1953.4547687128866,11049.539372385956,17.679060663784686,0.26304715040388316
2025,3,urbana,19,mujer,21_a_30,51,0.0,11049.539372385956,0.0,
2025,3,urbana,19,mujer,2_a_5,51,7620.127576825762,11049.539372385956,68.96330534709274,0.08877478433351481
2025,3,urbana,19,mujer,31_a_50,51,0.0,11049.539372385956,0.0,
2025,3,urbana,19,mujer,51_a_100,51,0.0,11049.539372385956,0.0,
2025,3,urbana,19,mujer,6_a_10,51,1029.713666914166,11049.539372385956,9.319064190924886,0.42319015154334927
2025,3,urbana,20,hombre,101_o_mas,36,170.00540957410175,7311.125429951237,2.3252974005567792,0.9989071098765733
2025,3,urbana,20,hombre,11_a_20,36,0.0,7311.125429951237,0.0,
2025,3,urbana,20,hombre,1_persona,36,1532.4538586319877,7311.125429951237,20.96057403630413,0.3274327745698663
2025,3,urbana,20,hombre,21_a_30,36,0.0,7311.125429951237,0.0,
2025,3,urbana,20,hombre,2_a_5,36,4356.581208963955,7311.125429951237,59.588380075063384,0.16154293661730051
2025,3,urbana,20,hombre,31_a_50,36,171.94010127704905,7311.125429951237,2.351759697250822,0.9995770196324937
2025,3,urbana,20,hombre,51_a_100,36,0.0,7311.125429951237,0.0,
2025,3,urbana,20,hombre,6_a_10,36,1080.1448515041432,7311.125429951237,14.773988790824882,0.4286248344652951
2025,3,urbana,20,mujer,101_o_mas,34,638.4824785507129,7048.451010175475,9.058479340055987,0.5601040036565702
2025,3,urbana,20,mujer,11_a_20,34,625.3407937897618,7048.451010175475,8.872031498651129,0.6914246569722119
2025,3,urbana,20,mujer,1_persona,34,606.634370147668,7048.451010175475,8.606633844399319,0.6112122868762556
2025,3,urbana,20,mujer,21_a_30,34,119.54677717007979,7048.451010175475,1.6960716191046294,1.004948109127869
2025,3,urbana,20,mujer,2_a_5,34,4678.342138109515,7048.451010175475,66.37404631678139,0.13808654434913228
2025,3,urbana,20,mujer,31_a_50,34,236.03925113994632,7048.451010175475,3.3488102676629086,0.9881854590116962
2025,3,urbana,20,mujer,51_a_100,34,144.0652012677912,7048.451010175475,2.043927113344647,1.0025324340775565
2025,3,urbana,20,mujer,6_a_10,34,0.0,7048.451010175475,0.0,
2025,3,urbana,21,hombre,101_o_mas,42,378.20503426754175,8677.277048678448,4.35856815618377,0.9729851404535731
2025,3,urbana,21,hombre,11_a_20,42,552.3157574813459,8677.277048678448,6.365081515582862,0.7183823671695504
2025,3,urbana,21,hombre,1_persona,42,2083.2678433445044,8677.277048678448,24.00831311087142,0.28072177581061153
2025,3,urbana,21,hombre,21_a_30,42,267.1234165579439,8677.277048678448,3.078424430376196,0.9855583086761375
2025,3,urbana,21,hombre,2_a_5,42,4796.579523406499,8677.277048678448,55.277473526525455,0.15161134189787243
2025,3,urbana,21,hombre,31_a_50,42,0.0,8677.277048678448,0.0,
2025,3,urbana,21,hombre,51_a_100,42,0.0,8677.277048678448,0.0,
2025,3,urbana,21,hombre,6_a_10,42,599.7854736206141,8677.277048678448,6.912139260460302,0.5837483367121019
2025,3,urbana,21,mujer,101_o_mas,27,165.84666137920865,6851.22417364853,2.4206865397441693,1.0003654240238715
2025,3,urbana,21,mujer,11_a_20,27,0.0,6851.22417364853,0.0,
2025,3,urbana,21,mujer,1_persona,27,968.739920912571,6851.22417364853,14.139661706568873,0.5070967725664431
2025,3,urbana,21,mujer,21_a_30,27,226.35029841670965,6851.22417364853,3.303793492662345,0.9936990339803035
2025,3,urbana,21,mujer,2_a_5,27,4824.104674049026,6851.22417364853,70.41230226568416,0.12970230715891293
2025,3,urbana,21,mujer,31_a_50,27,0.0,6851.22417364853,0.0,
2025,3,urbana,21,mujer,51_a_100,27,0.0,6851.22417364853,0.0,
2025,3,urbana,21,mujer,6_a_10,27,666.1826188910161,6851.22417364853,9.723555995340453,0.5405598296171615
2025,3,urbana,22,hombre,101_o_mas,61,369.746548267948,13250.603322857618,2.7904129288220867,0.7178037934687864
2025,3,urbana,22,hombre,11_a_20,61,835.7527675141173,13250.603322857618,6.3072808622413685,0.4445872440466517
2025,3,urbana,22,hombre,1_persona,61,1898.965611749627,13250.603322857618,14.331163385397435,0.332561240967009
2025,3,urbana,22,hombre,21_a_30,61,121.33423779698511,13250.603322857618,0.9156884018079429,0.9872952474892682
2025,3,urbana,22,hombre,2_a_5,61,7336.241644334928,13250.603322857618,55.365340472306876,0.12645046989916797
2025,3,urbana,22,hombre,31_a_50,61,483.1318317456666,13250.603322857618,3.6461119541044007,0.9767213371917738
2025,3,urbana,22,hombre,51_a_100,61,0.0,13250.603322857618,0.0,
2025,3,urbana,22,hombre,6_a_10,61,2205.430681448347,13250.603322857618,16.6440019953199,0.3131057326676736
2025,3,urbana,22,mujer,101_o_mas,46,792.0070264153771,8692.285769302855,9.111608240175222,0.44322938151538555
2025,3,urbana,22,mujer,11_a_20,46,0.0,8692.285769302855,0.0,
2025,3,urbana,22,mujer,1_persona,46,1453.6195199747608,8692.285769302855,16.723098602076277,0.3561551374695069
2025,3,urbana,22,mujer,21_a_30,46,0.0,8692.285769302855,0.0,
2025,3,urbana,22,mujer,2_a_5,46,4521.03273977232,8692.285769302855,52.01201225733424,0.16376342621950654
2025,3,urbana,22,mujer,31_a_50,46,470.3904317863288,8692.285769302855,5.411584987777679,0.7955465023034755
2025,3,urbana,22,mujer,51_a_100,46,244.0432498906383,8692.285769302855,2.807584292183381,0.9892940779450474
2025,3,urbana,22,mujer,6_a_10,46,1211.1928014634286,8692.285769302855,13.934111620453196,0.42015055506571125
2025,3,urbana,23,hombre,101_o_mas,49,1018.8263454773946,10320.499254017543,9.871870734168098,0.4587040311487416
2025,3,urbana,23,hombre,11_a_20,49,0.0,10320.499254017543,0.0,
2025,3,urbana,23,hombre,1_persona,49,3342.626733207004,10320.499254017543,32.3882270705634,0.23115797728064735
2025,3,urbana,23,hombre,21_a_30,49,416.1366062988458,10320.499254017543,4.032136392402267,0.7136965622036352
2025,3,urbana,23,hombre,2_a_5,49,3312.4737487161265,10320.499254017543,32.09606112249515,0.2370235025565903
2025,3,urbana,23,hombre,31_a_50,49,180.08793339867177,10320.499254017543,1.7449536981320697,0.9998985143439395
2025,3,urbana,23,hombre,51_a_100,49,217.94732947992796,10320.499254017543,2.111790564735382,0.9746319767354776
2025,3,urbana,23,hombre,6_a_10,49,1832.4005574395733,10320.499254017543,17.75496041750364,0.40201121992026245
2025,3,urbana,23,mujer,101_o_mas,39,915.9451225324071,7417.978215508535,12.347638344602702,0.5549614514891665
2025,3,urbana,23,mujer,11_a_20,39,102.44636534598484,7417.978215508535,1.3810550849529786,1.0067883617929971
2025,3,urbana,23,mujer,1_persona,39,1371.873211003089,7417.978215508535,18.49389646541367,0.3636905672689341
2025,3,urbana,23,mujer,21_a_30,39,0.0,7417.978215508535,0.0,
2025,3,urbana,23,mujer,2_a_5,39,3318.6107342647033,7417.978215508535,44.73740199622841,0.1927738567745795
2025,3,urbana,23,mujer,31_a_50,39,457.73047892580917,7417.978215508535,6.17055571784838,0.6675990322576861
2025,3,urbana,23,mujer,51_a_100,39,136.83046767361745,7417.978215508535,1.8445789903716658,1.000874265704933
2025,3,urbana,23,mujer,6_a_10,39,1114.5418357629233,7417.978215508535,15.02487340058219,0.37112954314026325
2025,3,urbana,24,hombre,101_o_mas,43,1388.1967697800908,8115.551875770586,17.10538963991625,0.3534026854225761
2025,3,urbana,24,hombre,11_a_20,43,217.14976685095348,8115.551875770586,2.675723970162346,0.9899715232919559
2025,3,urbana,24,hombre,1_persona,43,2165.547593578061,8115.551875770586,26.683922753835375,0.2487714205761566
2025,3,urbana,24,hombre,21_a_30,43,231.17960477321643,8115.551875770586,2.8485999265609467,0.9882009891490727
2025,3,urbana,24,hombre,2_a_5,43,2863.1653353477004,8115.551875770586,35.27998316289288,0.21010686218723693
2025,3,urbana,24,hombre,31_a_50,43,571.8003543145787,8115.551875770586,7.045735928590627,0.6039262892383679
2025,3,urbana,24,hombre,51_a_100,43,0.0,8115.551875770586,0.0,
2025,3,urbana,24,hombre,6_a_10,43,678.5124511259843,8115.551875770586,8.360644618041558,0.522072702632445
2025,3,urbana,24,mujer,101_o_mas,50,1342.1341306527522,10599.530882800313,12.662203124768585,0.4017049136738126
2025,3,urbana,24,mujer,11_a_20,50,984.3675392571706,10599.530882800313,9.28689722348456,0.5162753370146352
2025,3,urbana,24,mujer,1_persona,50,1868.78270289443,10599.530882800313,17.630805773931687,0.3105020508795601
2025,3,urbana,24,mujer,21_a_30,50,243.7297174437084,10599.530882800313,2.299438721757061,0.963028315898873
2025,3,urbana,24,mujer,2_a_5,50,4809.136139413666,10599.530882800313,45.371216826372695,0.1701008112379449
2025,3,urbana,24,mujer,31_a_50,50,504.4779462295473,10599.530882800313,4.759436543065839,0.5772945916009075
2025,3,urbana,24,mujer,51_a_100,50,0.0,10599.530882800313,0.0,
2025,3,urbana,24,mujer,6_a_10,50,846.9027069090397,10599.530882800313,7.990001786619586,0.5067536384554123
2025,3,urbana,25,hombre,101_o_mas,55,748.2325606217539,12228.112503098473,6.118953848618581,0.5117400416729277
2025,3,urbana,25,hombre,11_a_20,55,415.9876887385437,12228.112503098473,3.4018961522731885,0.9792387236702577
2025,3,urbana,25,hombre,1_persona,55,4866.733992630653,12228.112503098473,39.79955198643678,0.18246863611441524
2025,3,urbana,25,hombre,21_a_30,55,0.0,12228.112503098473,0.0,
2025,3,urbana,25,hombre,2_a_5,55,4545.281804256362,12228.112503098473,37.170755528333885,0.1967646594046405
2025,3,urbana,25,hombre,31_a_50,55,662.7922088269484,12228.112503098473,5.420233160751538,0.6884891158240024
2025,3,urbana,25,hombre,51_a_100,55,198.98833741193283,12228.112503098473,1.6273021479113094,0.9974273364662808
2025,3,urbana,25,hombre,6_a_10,55,790.095910612279,12228.112503098473,6.461307175674717,0.455304364958911
2025,3,urbana,25,mujer,101_o_mas,45,509.03101523677526,9165.871531168716,5.553547346870462,0.5758163167987418
2025,3,urbana,25,mujer,11_a_20,45,969.8882493608384,9165.871531168716,10.581516946454196,0.6735971053277796
2025,3,urbana,25,mujer,1_persona,45,2284.881770046521,9165.871531168716,24.928145264492727,0.2800259770784376
2025,3,urbana,25,mujer,21_a_30,45,262.2568710164223,9165.871531168716,2.8612322366139753,0.9877540196253937
2025,3,urbana,25,mujer,2_a_5,45,4272.606821594457,9165.871531168716,46.614299655688804,0.1825820502832058
2025,3,urbana,25,mujer,31_a_50,45,524.6608391552784,9165.871531168716,5.724069308315739,0.5805407401504599
2025,3,urbana,25,mujer,51_a_100,45,0.0,9165.871531168716,0.0,
2025,3,urbana,25,mujer,6_a_10,45,342.5459647584235,9165.871531168716,3.7371892415640957,0.7150316475403625
2025,3,urbana,26,hombre,101_o_mas,56,1402.6071885905208,10773.32565783832,13.019259169707077,0.3656876400164158
2025,3,urbana,26,hombre,11_a_20,56,0.0,10773.32565783832,0.0,
2025,3,urbana,26,hombre,1_persona,56,2903.7376566546486,10773.32565783832,26.953029629638863,0.2629429157188802
2025,3,urbana,26,hombre,21_a_30,56,287.87682833399396,10773.32565783832,2.672125929141891,0.7079080777091195
2025,3,urbana,26,hombre,2_a_5,56,4216.50157260273,10773.32565783832,39.138346936861986,0.19824349538828745
2025,3,urbana,26,hombre,31_a_50,56,751.258853622292,10773.32565783832,6.973323535204753,0.5698608491128924
2025,3,urbana,26,hombre,51_a_100,56,143.1468188553545,10773.32565783832,1.3287152305769716,1.0013589537979695
2025,3,urbana,26,hombre,6_a_10,56,1068.1967391787798,10773.32565783832,9.915199568868454,0.4105852786444483
2025,3,urbana,26,mujer,101_o_mas,53,1201.602352146978,10665.399568328297,11.26636038761479,0.3870807521845454
2025,3,urbana,26,mujer,11_a_20,53,0.0,10665.399568328297,0.0,
2025,3,urbana,26,mujer,1_persona,53,2794.4094899638867,10665.399568328297,26.20070136202018,0.23298533850874403
2025,3,urbana,26,mujer,21_a_30,53,424.583323379378,10665.399568328297,3.980941554596885,0.9747777949464276
2025,3,urbana,26,mujer,2_a_5,53,4294.9192078926835,10665.399568328297,40.269651224758306,0.17849845436236045
2025,3,urbana,26,mujer,31_a_50,53,157.48906211412185,10665.399568328297,1.476635367528071,0.9995478842352659
2025,3,urbana,26,mujer,51_a_100,53,691.6133998753387,10665.399568328297,6.48464593796501,0.5697467987406849
2025,3,urbana,26,mujer,6_a_10,53,1100.7827329559132,10665.399568328297,10.321064165516779,0.3651938964419555
2025,3,urbana,27,hombre,101_o_mas,59,1155.5170079905643,12697.452953955511,9.100384243838427,0.4283235738571562
2025,3,urbana,27,hombre,11_a_20,59,664.4542746203576,12697.452953955511,5.232972920079745,0.5773972242847114
2025,3,urbana,27,hombre,1_persona,59,3106.0065277096155,12697.452953955511,24.46165021420325,0.22324480897273388
2025,3,urbana,27,hombre,21_a_30,59,776.8906082445126,12697.452953955511,6.11847597358095,0.5954517654755136
2025,3,urbana,27,hombre,2_a_5,59,5386.476848702116,12697.452953955511,42.42171141121748,0.17356587707991647
2025,3,urbana,27,hombre,31_a_50,59,0.0,12697.452953955511,0.0,
2025,3,urbana,27,hombre,51_a_100,59,0.0,12697.452953955511,0.0,
2025,3,urbana,27,hombre,6_a_10,59,1608.1076866883454,12697.452953955511,12.664805237080145,0.344181643877136
2025,3,urbana,27,mujer,101_o_mas,38,1213.6594732719834,7436.9024676437975,16.319421675251604,0.36757508679855727
2025,3,urbana,27,mujer,11_a_20,38,190.85914563140057,7436.9024676437975,2.5663795708197537,0.9889307221935353
2025,3,urbana,27,mujer,1_persona,38,1477.9755259834778,7436.9024676437975,19.873536494714024,0.4357933133209999
2025,3,urbana,27,mujer,21_a_30,38,354.4380854576633,7436.9024676437975,4.765936987875524,0.7049195620558498
2025,3,urbana,27,mujer,2_a_5,38,3356.436187773163,7436.9024676437975,45.13217972638773,0.1981844041063146
2025,3,urbana,27,mujer,31_a_50,38,246.01468354474318,7436.9024676437975,3.308026219452182,0.9847275106479874
2025,3,urbana,27,mujer,51_a_100,38,452.75819755769203,7436.9024676437975,6.087994289659381,0.7105990717970432
2025,3,urbana,27,mujer,6_a_10,38,144.76116842367423,7436.9024676437975,1.9465250358397979,1.0019514976108046
2025,3,urbana,28,hombre,101_o_mas,67,971.4393604078377,15328.840562575942,6.3373309706118555,0.5477979827910266
2025,3,urbana,28,hombre,11_a_20,67,707.0310272204946,15328.840562575942,4.612423388019643,0.6003500144414506
