gestion,codigo_departamento,area,edad,sexo,observaciones,poblacion_estimada,valor,cv
2023,7,rural,28,hombre,5,4831.713536559669,6.391003229527542,0.0545338003640295
2023,7,rural,28,mujer,6,2606.2808173871354,7.089838816805652,0.030743008932914356
2023,7,urbana,16,hombre,26,26870.52673461086,6.947405885666133,0.05189645430100141
2023,7,urbana,16,mujer,56,26348.84182407928,7.084034287289226,0.031485730780949635
2023,7,urbana,17,hombre,29,34137.185683993295,7.094317029612523,0.02169405986489571
2023,7,urbana,17,mujer,56,24081.67889613528,7.323448570668697,0.01374886192900263
2023,7,urbana,18,hombre,16,19266.326740602868,6.978889400926123,0.040273515158711984
2023,7,urbana,18,mujer,55,22675.288180763913,7.116301528398388,0.01880503778085261
2023,7,urbana,19,hombre,19,21811.626056224828,6.966433970244053,0.03577554478184274
2023,7,urbana,19,mujer,65,26855.667522015556,7.058115834134594,0.018960198556065868
2023,7,urbana,20,hombre,20,22313.058087148875,6.619264192157719,0.050350281569193744
2023,7,urbana,20,mujer,49,21796.92250108217,7.138599781845382,0.0212672367299429
2023,7,urbana,21,hombre,18,24171.217673704177,6.612914510675825,0.05734899993318401
2023,7,urbana,21,mujer,60,27085.957529094725,7.341546846226947,0.013035487788499398
2023,7,urbana,22,hombre,20,25478.918055747556,6.681120224040777,0.047918987845589026
2023,7,urbana,22,mujer,62,30641.902662768316,7.056838423013807,0.01891241945371983
2023,7,urbana,23,hombre,28,31146.95936476651,7.21727949880292,0.02256745556759426
2023,7,urbana,23,mujer,66,29391.01974069565,7.166325177358007,0.01821393308536887
2023,7,urbana,24,hombre,22,26017.269494094835,6.945289051854263,0.03821613655828014
2023,7,urbana,24,mujer,64,30238.998519259865,7.265438456693755,0.015113937163719053
2023,7,urbana,25,hombre,25,29495.13643674022,6.698204241581979,0.06987018000776346
2023,7,urbana,25,mujer,57,25775.135788043295,7.263843130896257,0.01876794534106227
2023,7,urbana,26,hombre,16,17952.428094861432,7.593232353353906,0.019956682646888543
2023,7,urbana,26,mujer,37,17654.85453035759,7.365865062343592,0.019607751712654345
2023,7,urbana,27,hombre,21,24717.890821687957,6.838972140575011,0.049254532073312686
2023,7,urbana,27,mujer,58,24871.123144099663,7.084384509032381,0.02282554710431909
2023,7,urbana,28,hombre,17,21947.351477768945,7.4027399480245055,0.024000153078753427
2023,7,urbana,28,mujer,52,23179.497766549943,7.3686292992934,0.018662147168380598
2023,8,rural,16,hombre,1,241.8835338998275,7.000000000000001,1.2688263138573217e-16
2023,8,rural,16,mujer,12,1282.4767475993199,6.745053907439243,0.052671298345621974
2023,8,rural,17,hombre,5,1406.2290453255068,6.304541962246208,0.06881610545114292
2023,8,rural,17,mujer,7,756.0486765689349,6.733598950491812,0.0351817263834919
2023,8,rural,18,hombre,3,832.7550452173285,6.707564948627257,0.03885875416720734
2023,8,rural,18,mujer,8,897.1343654753409,6.315940625781613,0.06438816605015893
2023,8,rural,19,hombre,2,458.9094714305028,6.83125,0.10503459991355162
2023,8,rural,19,mujer,9,917.1773602410709,6.939100997049124,0.033734424001714475
2023,8,rural,20,hombre,5,1539.0847232250976,6.481303716500959,0.10105951612056101
2023,8,rural,20,mujer,13,1351.34586809596,6.163388732071113,0.038267165413646734
2023,8,rural,21,hombre,3,731.8289246798694,7.553211157187776,0.04177845036352633
2023,8,rural,21,mujer,7,898.5837812036913,6.668807288643129,0.08013110213235007
2023,8,rural,22,hombre,6,1699.9836039317884,5.683299253208615,0.14230344856219873
2023,8,rural,22,mujer,7,770.0061504999346,6.351468752768867,0.03423607812282859
2023,8,rural,23,hombre,3,868.2052106664429,5.835236365006407,0.10361800852281447
2023,8,rural,23,mujer,10,1135.0487442692115,6.8832855913963495,0.02825760296814854
2023,8,rural,24,hombre,7,2578.32847958016,6.600812370202817,0.05456504921549547
2023,8,rural,24,mujer,10,1303.480063217124,6.714310051557025,0.050438044047495335
2023,8,rural,25,hombre,5,1434.4832445822149,6.98376892899308,0.08258366232063716
2023,8,rural,25,mujer,8,935.2530397150771,6.5435185218902925,0.061484311636407885
2023,8,rural,26,hombre,2,712.4421582075406,3.7946577629382303,0.2478741341945443
2023,8,rural,26,mujer,9,1121.5550308198012,5.9978668547261975,0.04771777712818951
2023,8,rural,27,hombre,5,1417.126353755195,6.435479148254521,0.06674344088677793
2023,8,rural,27,mujer,7,801.1818118846465,6.216631285817326,0.07858164143461928
2023,8,rural,28,hombre,2,368.9545368274322,5.041095890410959,0.15339689846503465
2023,8,rural,28,mujer,12,1333.454916739582,6.939151785013502,0.053329496676414775
2023,8,urbana,16,hombre,10,3285.7247847616995,7.150350278471035,0.03995829933724302
2023,8,urbana,16,mujer,26,3358.447674545695,7.110601690117535,0.02198265134278714
2023,8,urbana,17,hombre,10,4116.900166972981,6.977603852115763,0.05338388840918564
2023,8,urbana,17,mujer,28,3468.0437677192795,7.1281170461019885,0.027396529755064295
2023,8,urbana,18,hombre,14,5206.2416403540465,6.286483615048375,0.06625356249575592
2023,8,urbana,18,mujer,22,2605.924152532994,6.768915543058497,0.02956186780810925
2023,8,urbana,19,hombre,7,2512.7591342540404,7.267739627855117,0.05763020127203425
2023,8,urbana,19,mujer,21,2267.8721075053786,7.162451919377819,0.02710296342828861
2023,8,urbana,20,hombre,5,1836.7908128153222,6.455650394179251,0.0509541376026652
2023,8,urbana,20,mujer,23,3055.258978537344,7.1116798596338615,0.03514689044616981
2023,8,urbana,21,hombre,8,2806.1912806652217,6.8501456050865395,0.04970756382212858
2023,8,urbana,21,mujer,20,2468.4717946580545,7.285933371736082,0.024374836396616046
2023,8,urbana,22,hombre,7,3051.1068191980266,6.180558068669512,0.07268489685915358
2023,8,urbana,22,mujer,23,2783.2282185579797,6.963742119990266,0.023857432291512777
2023,8,urbana,23,hombre,7,1989.577044158313,6.75901500988147,0.04692667855243647
2023,8,urbana,23,mujer,23,2451.0901855339202,6.972076323010195,0.02822442808819597
2023,8,urbana,24,hombre,4,1571.0537485036496,6.140351436503906,0.054810531880801094
2023,8,urbana,24,mujer,24,3301.0330022357334,7.162011244662683,0.025951843908649606
2023,8,urbana,25,hombre,5,1890.9825498166854,6.863790825362661,0.049964839522458344
2023,8,urbana,25,mujer,19,2488.6466321499606,7.0021367560673955,0.03160013651199318
2023,8,urbana,26,hombre,12,3989.848282268997,6.779381695925963,0.03849112890003891
2023,8,urbana,26,mujer,23,2850.3374131633027,7.101315038408823,0.029845190026627104
2023,8,urbana,27,hombre,11,3481.3034741754836,6.539552406671638,0.0500969774012471
2023,8,urbana,27,mujer,29,3700.282944706264,7.055130707051738,0.02847662957734038
2023,8,urbana,28,hombre,4,1252.6651379419657,6.683625532208568,0.07927651971327532
2023,8,urbana,28,mujer,29,3316.377100258281,7.20684502315124,0.041085079265791885
2023,9,rural,16,hombre,6,556.4989200428041,6.55900058624599,0.0806701349115679
2023,9,rural,16,mujer,24,847.797320956648,6.364522737590653,0.03474079723090916
2023,9,rural,17,hombre,7,584.3434091451909,7.706788344570824,0.027923983216719666
2023,9,rural,17,mujer,24,764.1529015756078,6.473181017433259,0.05180589417995582
2023,9,rural,18,hombre,3,280.5626447405455,6.796171670917611,0.05092264437380421
2023,9,rural,18,mujer,18,585.0485941770612,6.795768731743334,0.052375400758461435
2023,9,rural,19,hombre,6,651.0512277135969,6.734691536149874,0.05098686589128792
2023,9,rural,19,mujer,12,355.6761802774798,6.260864223521353,0.034968977525122104
2023,9,rural,20,hombre,3,224.10311988625102,6.603486296335189,0.14382123806477418
2023,9,rural,20,mujer,13,389.5243863176705,7.364971855023728,0.02925622917142592
2023,9,rural,21,hombre,7,505.36252113237697,6.590361611616377,0.0934380348072344
2023,9,rural,21,mujer,17,511.7834919840422,6.804849810511127,0.03642058216337655
2023,9,rural,22,hombre,6,721.5872095723053,7.62543925348457,0.020413741625987383
2023,9,rural,22,mujer,11,303.2039029984049,7.064454157415224,0.03450543826314093
2023,9,rural,23,hombre,7,696.7894272485426,7.266540053670124,0.02906115797993837
2023,9,rural,23,mujer,10,373.47418728729986,6.728716930097909,0.029289554453418652
2023,9,rural,24,hombre,5,491.1243582045411,6.838337531177719,0.06528730886382655
2023,9,rural,24,mujer,20,564.1207573620022,6.375715571206729,0.0568651542559081
2023,9,rural,25,hombre,5,548.0794932897212,7.107574050937668,0.04130364697962359
2023,9,rural,25,mujer,15,462.4050919631566,6.576649468337048,0.06719237518689615
2023,9,rural,26,hombre,7,620.198867960466,6.177280315210743,0.08639413902894748
2023,9,rural,26,mujer,14,388.40588471762106,6.558754258099516,0.07129376401657214
2023,9,rural,27,hombre,8,851.1393982694996,7.366442590782406,0.04604136159540936
2023,9,rural,27,mujer,12,479.7638998062577,6.53459120089534,0.04191116664352023
2023,9,rural,28,hombre,5,453.9011613943551,8.0,0.0
2023,9,rural,28,mujer,11,299.7898905486744,7.13374259365358,0.050424955509977075
2023,9,urbana,16,hombre,4,515.083118321426,7.894735534446712,0.014562229137371577
2023,9,urbana,16,mujer,17,980.0318325348743,7.030154246662648,0.03524633302295479
2023,9,urbana,17,hombre,10,1365.5392658644732,7.1214969360633456,0.050860526118755016
2023,9,urbana,17,mujer,15,682.0253875645752,7.455296216524928,0.03177218203362537
2023,9,urbana,18,hombre,3,293.2935453962754,6.836155116341531,0.07655924191054522
2023,9,urbana,18,mujer,21,1019.6440043108839,6.732148132783879,0.04074794294572338
2023,9,urbana,19,hombre,4,434.50963559381034,6.569539614962789,0.05222237073731628
2023,9,urbana,19,mujer,20,927.483531779422,7.224624737468196,0.015406282697700153
2023,9,urbana,20,hombre,9,1735.1576628016408,7.842632478648336,0.017689129655075193
2023,9,urbana,20,mujer,27,1443.8841192710222,6.974682589435666,0.03086412987139168
2023,9,urbana,21,hombre,5,765.1582006699447,7.373262402721424,0.06344218382572178
2023,9,urbana,21,mujer,19,797.7452381966826,7.157471125345258,0.040358426828421286
2023,9,urbana,22,hombre,5,1072.9430876549616,7.898183642642061,0.015015567099959954
2023,9,urbana,22,mujer,22,825.7859689236262,6.937983047545028,0.04029825835556383
2023,9,urbana,23,hombre,6,962.0978721040577,7.370580596292079,0.05029356691666622
2023,9,urbana,23,mujer,24,951.8970255076587,7.074831802411766,0.017930185133157143
2023,9,urbana,24,hombre,4,343.72352052088894,7.841088621645881,0.01949227972652261
2023,9,urbana,24,mujer,25,1070.8307032805387,7.313631418068956,0.03494104737101612
2023,9,urbana,25,hombre,7,1037.5980444805853,6.539660893444541,0.03949153509061018
2023,9,urbana,25,mujer,20,862.6277174802622,6.581413645513899,0.05172304518906883
2023,9,urbana,26,hombre,12,1161.731810823281,7.309571915453053,0.030835290807310022
2023,9,urbana,26,mujer,19,905.8996561769167,6.648557217657722,0.029750870995883583
2023,9,urbana,27,hombre,5,826.5809191952019,7.848732212933645,0.02022902852804882
2023,9,urbana,27,mujer,28,867.0495217726086,7.021629792156422,0.054891481207352766
2023,9,urbana,28,hombre,6,1358.1292414921838,6.690302578775186,0.05114145198647818
2023,9,urbana,28,mujer,22,1037.9054570986602,6.598927126132887,0.03688783623199007
