gestion,codigo_departamento,area,edad,sexo,medida,observaciones,valor,cv
2025,3,urbana,16,hombre,horas_por_dia,25,19.355157942237632,0.08109936732441797
2025,3,urbana,16,mujer,dias_por_semana,37,6.146368264561262,0.05209988246749362
2025,3,urbana,16,mujer,horas_por_dia,37,18.3866417070083,0.07552086181166091
2025,3,urbana,17,hombre,dias_por_semana,35,6.356319943540303,0.047680207225513145
2025,3,urbana,17,hombre,horas_por_dia,35,18.267237683431766,0.09776121838219905
2025,3,urbana,17,mujer,dias_por_semana,20,6.516394963528,0.04214609316715193
2025,3,urbana,17,mujer,horas_por_dia,20,15.447906497636641,0.13638237276379828
2025,3,urbana,18,hombre,dias_por_semana,28,5.875623970234878,0.07271143204535012
2025,3,urbana,18,hombre,horas_por_dia,28,18.001915451370596,0.09923338193902703
2025,3,urbana,18,mujer,dias_por_semana,28,6.5126723875256465,0.041218477951594244
2025,3,urbana,18,mujer,horas_por_dia,28,18.081395899411834,0.09342688078630954
2025,3,urbana,19,hombre,dias_por_semana,19,6.421122655452058,0.04814831693711161
2025,3,urbana,19,hombre,horas_por_dia,19,19.8088476650537,0.08312347043394441
2025,3,urbana,19,mujer,dias_por_semana,24,6.250144820482557,0.05278286201283706
2025,3,urbana,19,mujer,horas_por_dia,24,17.081308271024376,0.09418883347323177
2025,3,urbana,20,hombre,dias_por_semana,23,6.347247801221894,0.0461781735089177
2025,3,urbana,20,hombre,horas_por_dia,23,14.495048307299188,0.1305560157961298
2025,3,urbana,20,mujer,dias_por_semana,33,6.16750322142866,0.05479470771448499
2025,3,urbana,20,mujer,horas_por_dia,33,19.49425675569137,0.08717124259256624
2025,3,urbana,21,hombre,dias_por_semana,19,6.221823815791463,0.06338856159731057
2025,3,urbana,21,hombre,horas_por_dia,19,17.045524523823374,0.12485201758710122
2025,3,urbana,21,mujer,dias_por_semana,33,5.604473226332676,0.07751167141085
2025,3,urbana,21,mujer,horas_por_dia,33,17.067298546679826,0.11269230248919446
2025,3,urbana,22,hombre,dias_por_semana,28,6.075987839465035,0.0632519079995991
2025,3,urbana,22,hombre,horas_por_dia,28,16.23812842822241,0.12242174114063278
2025,3,urbana,22,mujer,dias_por_semana,30,6.284214959781309,0.0564088632953624
2025,3,urbana,22,mujer,horas_por_dia,30,17.050486193167632,0.11754296533863867
2025,3,urbana,23,hombre,dias_por_semana,30,6.518011138249159,0.03361179572479545
2025,3,urbana,23,hombre,horas_por_dia,30,17.62682005610728,0.09306430615601585
2025,3,urbana,23,mujer,dias_por_semana,27,6.327586401608481,0.05616937032066483
2025,3,urbana,23,mujer,horas_por_dia,27,16.30422562680897,0.12267668218929471
2025,3,urbana,24,hombre,dias_por_semana,26,6.087883861072434,0.07217955884274918
2025,3,urbana,24,hombre,horas_por_dia,26,19.518450777481277,0.10573684362490375
2025,3,urbana,24,mujer,dias_por_semana,23,6.206614510158063,0.051926672335449536
2025,3,urbana,24,mujer,horas_por_dia,23,15.596902363349379,0.11144716991016967
2025,3,urbana,25,hombre,dias_por_semana,35,6.463321982756086,0.04038930509001212
2025,3,urbana,25,hombre,horas_por_dia,35,18.832591922179546,0.0721908210618101
2025,3,urbana,25,mujer,dias_por_semana,26,6.381921697505473,0.05081925089138864
2025,3,urbana,25,mujer,horas_por_dia,26,18.824464469502452,0.09111774248837952
2025,3,urbana,26,hombre,dias_por_semana,23,7.000000000000002,5.847440836698281e-17
2025,3,urbana,26,hombre,horas_por_dia,23,19.820119872615173,0.07956128768740657
2025,3,urbana,26,mujer,dias_por_semana,29,6.107231008966624,0.05379888625119609
2025,3,urbana,26,mujer,horas_por_dia,29,16.574617687982705,0.11338814801840982
2025,3,urbana,27,hombre,dias_por_semana,30,6.113165463544724,0.057545066482153795
2025,3,urbana,27,hombre,horas_por_dia,30,18.75616755310616,0.08272643841438983
2025,3,urbana,27,mujer,dias_por_semana,22,6.178148793759669,0.07638148717423296
2025,3,urbana,27,mujer,horas_por_dia,22,15.657392685748336,0.1301959397327816
2025,3,urbana,28,hombre,dias_por_semana,17,6.6036998339784905,0.04100944212281595
2025,3,urbana,28,hombre,horas_por_dia,17,17.611469440661782,0.11824504422151491
2025,3,urbana,28,mujer,dias_por_semana,33,6.089843099680824,0.05552855536646383
2025,3,urbana,28,mujer,horas_por_dia,33,16.883175054167275,0.0994557875187723
2025,4,rural,16,hombre,dias_por_semana,2,7.0,0.0
2025,4,rural,16,hombre,horas_por_dia,2,6.566854653884559,0.08747612820500379
2025,4,rural,16,mujer,dias_por_semana,1,6.999999999999999,1.268826313857322e-16
2025,4,rural,16,mujer,horas_por_dia,1,8.0,0.0
2025,4,rural,17,mujer,dias_por_semana,1,7.000000000000001,0.0
2025,4,rural,17,mujer,horas_por_dia,1,24.0,0.0
2025,4,rural,18,hombre,dias_por_semana,2,4.5,0.0
2025,4,rural,18,hombre,horas_por_dia,2,7.0,0.0
2025,4,rural,18,mujer,dias_por_semana,1,6.999999999999999,1.268826313857322e-16
2025,4,rural,18,mujer,horas_por_dia,1,8.0,0.0
2025,4,rural,20,hombre,dias_por_semana,1,2.0,0.0
2025,4,rural,20,hombre,horas_por_dia,1,8.0,0.0
2025,4,rural,21,mujer,dias_por_semana,2,6.999999999999999,1.268826313857322e-16
2025,4,rural,21,mujer,horas_por_dia,2,5.0,0.0
2025,4,rural,22,hombre,dias_por_semana,1,7.000000000000001,0.0
2025,4,rural,22,hombre,horas_por_dia,1,24.0,0.0
2025,4,rural,22,mujer,dias_por_semana,1,7.000000000000001,0.0
2025,4,rural,22,mujer,horas_por_dia,1,24.0,0.0
2025,4,rural,23,mujer,dias_por_semana,1,7.0,0.0
2025,4,rural,23,mujer,horas_por_dia,1,6.0,0.0
2025,4,rural,26,mujer,dias_por_semana,1,7.000000000000001,0.0
2025,4,rural,26,mujer,horas_por_dia,1,24.0,0.0
2025,4,rural,27,hombre,dias_por_semana,2,6.999999999999999,1.1064579511170722e-16
2025,4,rural,27,hombre,horas_por_dia,2,4.0,0.0
2025,4,rural,27,mujer,dias_por_semana,2,6.999999999999999,1.1064579511170722e-16
2025,4,rural,27,mujer,horas_por_dia,2,4.721721432099012,0.07175088895321949
2025,4,urbana,16,hombre,dias_por_semana,19,6.957735709916155,0.00629966946239159
2025,4,urbana,16,hombre,horas_por_dia,19,16.473683448330824,0.09854600347176717
2025,4,urbana,16,mujer,dias_por_semana,22,6.946253814714292,0.007691934343919028
2025,4,urbana,16,mujer,horas_por_dia,22,15.200772819151846,0.14021112907356742
2025,4,urbana,17,hombre,dias_por_semana,15,6.7869307335780205,0.021485264601035375
2025,4,urbana,17,hombre,horas_por_dia,15,15.531619519362907,0.14590881848139514
2025,4,urbana,17,mujer,dias_por_semana,16,6.935706930653093,0.009692631371882853
2025,4,urbana,17,mujer,horas_por_dia,16,20.984373785159946,0.07545010618052024
2025,4,urbana,18,hombre,dias_por_semana,15,6.937021876061596,0.009380416989760339
2025,4,urbana,18,hombre,horas_por_dia,15,17.791748721797745,0.11112650871816752
2025,4,urbana,18,mujer,dias_por_semana,17,6.5074746599115185,0.04043392337386717
2025,4,urbana,18,mujer,horas_por_dia,17,15.591499209849015,0.1969659736045777
2025,4,urbana,19,hombre,dias_por_semana,9,6.999999999999999,4.3161412723044264e-17
2025,4,urbana,19,hombre,horas_por_dia,9,11.38227999777738,0.19660941287773592
2025,4,urbana,19,mujer,dias_por_semana,12,7.0,0.0
2025,4,urbana,19,mujer,horas_por_dia,12,19.21725318441118,0.11971480657895348
2025,4,urbana,20,hombre,dias_por_semana,15,7.000000000000002,1.0011625178251692e-16
2025,4,urbana,20,hombre,horas_por_dia,15,14.64025152596831,0.1465290239391694
2025,4,urbana,20,mujer,dias_por_semana,23,6.846420063873582,0.013119443217209073
2025,4,urbana,20,mujer,horas_por_dia,23,16.118958004970555,0.12931665633933098
2025,4,urbana,21,hombre,dias_por_semana,7,6.999999999999999,4.680071129162968e-17
2025,4,urbana,21,hombre,horas_por_dia,7,17.971617339501634,0.11154962240751215
2025,4,urbana,21,mujer,dias_por_semana,16,6.4504971547956345,0.0602857886886082
2025,4,urbana,21,mujer,horas_por_dia,16,14.629918674917635,0.1767785568236324
2025,4,urbana,22,hombre,dias_por_semana,18,6.837727601883867,0.02459056652928691
2025,4,urbana,22,hombre,horas_por_dia,18,11.758377706491299,0.18150557939714684
2025,4,urbana,22,mujer,dias_por_semana,17,6.912216904287796,0.009869583307654077
2025,4,urbana,22,mujer,horas_por_dia,17,17.121530808178992,0.13860867844169983
2025,4,urbana,23,hombre,dias_por_semana,18,7.000000000000002,7.352789811875608e-17
2025,4,urbana,23,hombre,horas_por_dia,18,14.656907100997708,0.17311818382034364
2025,4,urbana,23,mujer,dias_por_semana,8,6.725100616256665,0.039788758360660384
2025,4,urbana,23,mujer,horas_por_dia,8,14.527115587371277,0.263878740595661
2025,4,urbana,24,hombre,dias_por_semana,15,6.729896671605132,0.024563015111741096
2025,4,urbana,24,hombre,horas_por_dia,15,14.987940859458805,0.12660534409463617
2025,4,urbana,24,mujer,dias_por_semana,10,6.848102610826377,0.022679005166525483
2025,4,urbana,24,mujer,horas_por_dia,10,15.03940535818913,0.21372476656293618
2025,4,urbana,25,hombre,dias_por_semana,23,6.968388818748766,0.00468297757625806
2025,4,urbana,25,hombre,horas_por_dia,23,15.638897378829393,0.09709604595540161
2025,4,urbana,25,mujer,dias_por_semana,18,6.722892172154206,0.031440850133094514
2025,4,urbana,25,mujer,horas_por_dia,18,12.576396803054,0.19617745346176008
2025,4,urbana,26,hombre,dias_por_semana,18,6.847642421166049,0.013435777847903228
2025,4,urbana,26,hombre,horas_por_dia,18,13.365943167220445,0.188756358003657
2025,4,urbana,26,mujer,dias_por_semana,16,6.812813071987429,0.017156743369216125
2025,4,urbana,26,mujer,horas_por_dia,16,13.61388239611639,0.17586486697371673
2025,4,urbana,27,hombre,dias_por_semana,10,6.8996769572867995,0.01104208103769073
2025,4,urbana,27,hombre,horas_por_dia,10,13.81718943266815,0.13642638168118779
2025,4,urbana,27,mujer,dias_por_semana,11,7.0,0.0
2025,4,urbana,27,mujer,horas_por_dia,11,13.766696491498125,0.22743768085865848
2025,4,urbana,28,hombre,dias_por_semana,10,6.419568893663621,0.054061498902789634
2025,4,urbana,28,hombre,horas_por_dia,10,11.630898802239614,0.2459976012123332
2025,4,urbana,28,mujer,dias_por_semana,15,6.934476516954675,0.009642522410202308
2025,4,urbana,28,mujer,horas_por_dia,15,18.33436902874767,0.10650034289826629
2025,5,rural,16,hombre,dias_por_semana,2,5.432348367029548,0.2865577094628118
2025,5,rural,16,hombre,horas_por_dia,2,14.986003110419905,0.5972851759166883
2025,5,rural,16,mujer,dias_por_semana,1,1.0,0.0
2025,5,rural,16,mujer,horas_por_dia,1,10.0,0.0
2025,5,rural,17,hombre,dias_por_semana,2,3.9078429596486894,0.2539745361236311
2025,5,rural,17,hombre,horas_por_dia,2,10.085293318419101,0.4428445035888726
2025,5,rural,17,mujer,dias_por_semana,1,1.0,0.0
2025,5,rural,17,mujer,horas_por_dia,1,10.0,0.0
2025,5,rural,18,hombre,dias_por_semana,5,3.191963254030216,0.31775304110019004
2025,5,rural,18,hombre,horas_por_dia,5,10.59094034343577,0.32256825509375026
2025,5,rural,18,mujer,dias_por_semana,3,3.705825690877013,0.3551969212258869
2025,5,rural,18,mujer,horas_por_dia,3,12.819862555267957,0.34832263277550163
2025,5,rural,19,hombre,dias_por_semana,2,2.48906301874101,0.6360740720528433
2025,5,rural,19,hombre,horas_por_dia,2,11.970834716642694,0.35268572602279136
2025,5,rural,19,mujer,dias_por_semana,2,4.727516424417705,0.16485580796686425
2025,5,rural,19,mujer,horas_por_dia,2,10.365098546506234,0.45114392477437704
2025,5,rural,20,hombre,dias_por_semana,2,5.54170603271672,0.23647319604502834
2025,5,rural,20,hombre,horas_por_dia,2,16.708530163583603,0.3921544636986405
2025,5,rural,20,mujer,dias_por_semana,4,3.2605789506672247,0.35761838876327195
2025,5,rural,20,mujer,horas_por_dia,4,18.74442269551166,0.23560814999330562
2025,5,rural,21,hombre,dias_por_semana,1,7.0,0.0
2025,5,rural,21,hombre,horas_por_dia,1,24.0,0.0
2025,5,rural,22,mujer,dias_por_semana,1,3.0,0.0
2025,5,rural,22,mujer,horas_por_dia,1,3.0,0.0
2025,5,rural,23,hombre,dias_por_semana,2,4.727516424417705,0.16485580796686425
2025,5,rural,23,hombre,horas_por_dia,2,6.970021899223607,0.1490877266656919
2025,5,rural,23,mujer,dias_por_semana,3,3.429990135137595,0.09679173152749754
2025,5,rural,23,mujer,horas_por_dia,3,9.672353589250925,0.4538373822637123
