gestion,codigo_departamento,area,edad,sexo,razon_inasistencia,observaciones,numerador,denominador,valor,cv
2025,1,urbana,20,hombre,trabajo,7,0.0,1492.5242935139868,0.0,
2025,1,urbana,20,hombre,traslado_familiar,7,0.0,1492.5242935139868,0.0,
2025,1,urbana,20,hombre,vacacion_o_receso,7,1492.5242935139868,1492.5242935139868,100.0,0.0
2025,1,urbana,20,mujer,culmino_estudios,17,0.0,4214.786304331844,0.0,
2025,1,urbana,20,mujer,otra_razon,17,0.0,4214.786304331844,0.0,
2025,1,urbana,20,mujer,trabajo,17,0.0,4214.786304331844,0.0,
2025,1,urbana,20,mujer,traslado_familiar,17,0.0,4214.786304331844,0.0,
2025,1,urbana,20,mujer,vacacion_o_receso,17,1443.9181593694193,4214.786304331844,34.25839544665406,0.4759336414266381
2025,1,urbana,21,hombre,culmino_estudios,9,0.0,2138.2169479145477,0.0,
2025,1,urbana,21,hombre,otra_razon,9,0.0,2138.2169479145477,0.0,
2025,1,urbana,21,hombre,trabajo,9,0.0,2138.2169479145477,0.0,
2025,1,urbana,21,hombre,traslado_familiar,9,0.0,2138.2169479145477,0.0,
2025,1,urbana,21,hombre,vacacion_o_receso,9,891.4301978538815,2138.2169479145477,41.69035320402422,0.47649700459774014
2025,1,urbana,21,mujer,culmino_estudios,9,0.0,2327.104123249256,0.0,
2025,1,urbana,21,mujer,otra_razon,9,0.0,2327.104123249256,0.0,
2025,1,urbana,21,mujer,trabajo,9,0.0,2327.104123249256,0.0,
2025,1,urbana,21,mujer,traslado_familiar,9,0.0,2327.104123249256,0.0,
2025,1,urbana,21,mujer,vacacion_o_receso,9,1820.9854629513432,2327.104123249256,78.2511381746324,0.2416471537997618
2025,1,urbana,22,hombre,culmino_estudios,13,548.501945568363,2770.9729513849297,19.794561520141226,0.8568818421453167
2025,1,urbana,22,hombre,otra_razon,13,0.0,2770.9729513849297,0.0,
2025,1,urbana,22,hombre,trabajo,13,0.0,2770.9729513849297,0.0,
2025,1,urbana,22,hombre,traslado_familiar,13,0.0,2770.9729513849297,0.0,
2025,1,urbana,22,hombre,vacacion_o_receso,13,814.3325729557816,2770.9729513849297,29.38796542740625,0.426765262699303
2025,1,urbana,22,mujer,culmino_estudios,12,0.0,3412.626169577226,0.0,
2025,1,urbana,22,mujer,otra_razon,12,0.0,3412.626169577226,0.0,
2025,1,urbana,22,mujer,trabajo,12,0.0,3412.626169577226,0.0,
2025,1,urbana,22,mujer,traslado_familiar,12,0.0,3412.626169577226,0.0,
2025,1,urbana,22,mujer,vacacion_o_receso,12,1618.278647263248,3412.626169577226,47.420331640477606,0.4357790758518928
2025,1,urbana,23,hombre,culmino_estudios,11,0.0,1832.1384700598117,0.0,
2025,1,urbana,23,hombre,otra_razon,11,0.0,1832.1384700598117,0.0,
2025,1,urbana,23,hombre,trabajo,11,0.0,1832.1384700598117,0.0,
2025,1,urbana,23,hombre,traslado_familiar,11,0.0,1832.1384700598117,0.0,
2025,1,urbana,23,hombre,vacacion_o_receso,11,1232.9086616343993,1832.1384700598117,67.2934214188598,0.21787451206796726
2025,1,urbana,23,mujer,culmino_estudios,8,0.0,2076.298605700465,0.0,
2025,1,urbana,23,mujer,otra_razon,8,0.0,2076.298605700465,0.0,
2025,1,urbana,23,mujer,trabajo,8,0.0,2076.298605700465,0.0,
2025,1,urbana,23,mujer,traslado_familiar,8,0.0,2076.298605700465,0.0,
2025,1,urbana,23,mujer,vacacion_o_receso,8,771.4948840431894,2076.298605700465,37.15722208381082,0.4649211858921713
2025,1,urbana,24,hombre,culmino_estudios,6,223.38988328602423,1060.0159907954933,21.074199373009495,0.877916872023217
2025,1,urbana,24,hombre,otra_razon,6,0.0,1060.0159907954933,0.0,
2025,1,urbana,24,hombre,trabajo,6,0.0,1060.0159907954933,0.0,
2025,1,urbana,24,hombre,traslado_familiar,6,0.0,1060.0159907954933,0.0,
2025,1,urbana,24,hombre,vacacion_o_receso,6,776.0649002943342,1060.0159907954933,73.21256537950272,0.25690721875010014
2025,1,urbana,24,mujer,culmino_estudios,6,0.0,1323.9569259567847,0.0,
2025,1,urbana,24,mujer,otra_razon,6,0.0,1323.9569259567847,0.0,
2025,1,urbana,24,mujer,trabajo,6,0.0,1323.9569259567847,0.0,
2025,1,urbana,24,mujer,traslado_familiar,6,0.0,1323.9569259567847,0.0,
2025,1,urbana,24,mujer,vacacion_o_receso,6,603.449857122662,1323.9569259567847,45.57926661296526,0.521995417684096
2025,1,urbana,25,hombre,culmino_estudios,9,0.0,1846.3639179251925,0.0,
2025,1,urbana,25,hombre,otra_razon,9,0.0,1846.3639179251925,0.0,
2025,1,urbana,25,hombre,trabajo,9,0.0,1846.3639179251925,0.0,
2025,1,urbana,25,hombre,traslado_familiar,9,0.0,1846.3639179251925,0.0,
2025,1,urbana,25,hombre,vacacion_o_receso,9,813.4407319802142,1846.3639179251925,44.05635985858621,0.2775409798865378
2025,1,urbana,25,mujer,culmino_estudios,4,0.0,785.4229287280216,0.0,
2025,1,urbana,25,mujer,otra_razon,4,0.0,785.4229287280216,0.0,
2025,1,urbana,25,mujer,trabajo,4,0.0,785.4229287280216,0.0,
2025,1,urbana,25,mujer,traslado_familiar,4,0.0,785.4229287280216,0.0,
2025,1,urbana,25,mujer,vacacion_o_receso,4,344.1483192264546,785.4229287280216,43.81694328478501,0.5759695281984869
2025,1,urbana,26,hombre,culmino_estudios,3,478.69260704148047,911.3586790424702,52.52516029631984,0.5814540561004123
2025,1,urbana,26,hombre,otra_razon,3,0.0,911.3586790424702,0.0,
2025,1,urbana,26,hombre,trabajo,3,0.0,911.3586790424702,0.0,
2025,1,urbana,26,hombre,traslado_familiar,3,0.0,911.3586790424702,0.0,
2025,1,urbana,26,hombre,vacacion_o_receso,3,0.0,911.3586790424702,0.0,
2025,1,urbana,26,mujer,culmino_estudios,2,0.0,473.9627754543721,0.0,
2025,1,urbana,26,mujer,otra_razon,2,0.0,473.9627754543721,0.0,
2025,1,urbana,26,mujer,trabajo,2,0.0,473.9627754543721,0.0,
2025,1,urbana,26,mujer,traslado_familiar,2,0.0,473.9627754543721,0.0,
2025,1,urbana,26,mujer,vacacion_o_receso,2,209.4280155806477,473.9627754543721,44.18659574686559,0.7893207325699486
2025,1,urbana,27,hombre,culmino_estudios,3,0.0,420.8845630266617,0.0,
2025,1,urbana,27,hombre,otra_razon,3,0.0,420.8845630266617,0.0,
2025,1,urbana,27,hombre,trabajo,3,0.0,420.8845630266617,0.0,
2025,1,urbana,27,hombre,traslado_familiar,3,0.0,420.8845630266617,0.0,
2025,1,urbana,27,hombre,vacacion_o_receso,3,420.8845630266617,420.8845630266617,100.0,0.0
2025,1,urbana,27,mujer,culmino_estudios,4,0.0,655.3582901786019,0.0,
2025,1,urbana,27,mujer,otra_razon,4,0.0,655.3582901786019,0.0,
2025,1,urbana,27,mujer,trabajo,4,0.0,655.3582901786019,0.0,
2025,1,urbana,27,mujer,traslado_familiar,4,0.0,655.3582901786019,0.0,
2025,1,urbana,27,mujer,vacacion_o_receso,4,570.740910146017,655.3582901786019,87.08837878444713,0.15109617046445303
2025,1,urbana,28,hombre,culmino_estudios,1,0.0,173.8185297992833,0.0,
2025,1,urbana,28,hombre,otra_razon,1,0.0,173.8185297992833,0.0,
2025,1,urbana,28,hombre,trabajo,1,0.0,173.8185297992833,0.0,
2025,1,urbana,28,hombre,traslado_familiar,1,0.0,173.8185297992833,0.0,
2025,1,urbana,28,hombre,vacacion_o_receso,1,173.8185297992833,173.8185297992833,100.0,0.0
2025,1,urbana,28,mujer,culmino_estudios,1,0.0,75.11965273438413,0.0,
2025,1,urbana,28,mujer,otra_razon,1,0.0,75.11965273438413,0.0,
2025,1,urbana,28,mujer,trabajo,1,0.0,75.11965273438413,0.0,
2025,1,urbana,28,mujer,traslado_familiar,1,0.0,75.11965273438413,0.0,
2025,1,urbana,28,mujer,vacacion_o_receso,1,75.11965273438413,75.11965273438413,100.0,0.0
2025,2,rural,16,hombre,culmino_estudios,11,0.0,12586.291982184408,0.0,
2025,2,rural,16,hombre,otra_razon,11,0.0,12586.291982184408,0.0,
2025,2,rural,16,hombre,trabajo,11,0.0,12586.291982184408,0.0,
2025,2,rural,16,hombre,traslado_familiar,11,0.0,12586.291982184408,0.0,
2025,2,rural,16,hombre,vacacion_o_receso,11,2174.4328695672402,12586.291982184408,17.276199158934954,0.759277747641504
2025,2,rural,16,mujer,culmino_estudios,7,0.0,6211.580882477589,0.0,
2025,2,rural,16,mujer,otra_razon,7,0.0,6211.580882477589,0.0,
2025,2,rural,16,mujer,trabajo,7,0.0,6211.580882477589,0.0,
2025,2,rural,16,mujer,traslado_familiar,7,0.0,6211.580882477589,0.0,
2025,2,rural,16,mujer,vacacion_o_receso,7,3006.2645596073758,6211.580882477589,48.39773668709404,0.4427400896347416
2025,2,rural,17,hombre,culmino_estudios,17,361.206351455371,20413.984087438574,1.7694064515198369,1.0337582527711493
2025,2,rural,17,hombre,otra_razon,17,0.0,20413.984087438574,0.0,
2025,2,rural,17,hombre,trabajo,17,0.0,20413.984087438574,0.0,
2025,2,rural,17,hombre,traslado_familiar,17,0.0,20413.984087438574,0.0,
2025,2,rural,17,hombre,vacacion_o_receso,17,2627.5367786189727,20413.984087438574,12.871259071058974,0.5956460957716907
2025,2,rural,17,mujer,culmino_estudios,6,0.0,3916.9169448364905,0.0,
2025,2,rural,17,mujer,otra_razon,6,0.0,3916.9169448364905,0.0,
2025,2,rural,17,mujer,trabajo,6,0.0,3916.9169448364905,0.0,
2025,2,rural,17,mujer,traslado_familiar,6,0.0,3916.9169448364905,0.0,
2025,2,rural,17,mujer,vacacion_o_receso,6,0.0,3916.9169448364905,0.0,
2025,2,rural,18,hombre,culmino_estudios,6,0.0,5265.507049573691,0.0,
2025,2,rural,18,hombre,otra_razon,6,0.0,5265.507049573691,0.0,
2025,2,rural,18,hombre,trabajo,6,0.0,5265.507049573691,0.0,
2025,2,rural,18,hombre,traslado_familiar,6,0.0,5265.507049573691,0.0,
2025,2,rural,18,hombre,vacacion_o_receso,6,1570.4237391318957,5265.507049573691,29.824739086790153,0.8647206686198002
2025,2,rural,18,mujer,culmino_estudios,5,682.6689834618959,5690.27211188663,11.99712368826514,1.045868719607256
2025,2,rural,18,mujer,otra_razon,5,0.0,5690.27211188663,0.0,
2025,2,rural,18,mujer,trabajo,5,0.0,5690.27211188663,0.0,
2025,2,rural,18,mujer,traslado_familiar,5,0.0,5690.27211188663,0.0,
2025,2,rural,18,mujer,vacacion_o_receso,5,868.4535352552158,5690.27211188663,15.26207390752139,1.0141707816082044
2025,2,rural,19,hombre,culmino_estudios,4,0.0,7241.462279533834,0.0,
2025,2,rural,19,hombre,otra_razon,4,0.0,7241.462279533834,0.0,
2025,2,rural,19,hombre,trabajo,4,0.0,7241.462279533834,0.0,
2025,2,rural,19,hombre,traslado_familiar,4,0.0,7241.462279533834,0.0,
2025,2,rural,19,hombre,vacacion_o_receso,4,2575.503609406828,7241.462279533834,35.566070912028906,0.6983511633071574
2025,2,rural,20,hombre,culmino_estudios,1,0.0,1054.560405903062,0.0,
2025,2,rural,20,hombre,otra_razon,1,0.0,1054.560405903062,0.0,
2025,2,rural,20,hombre,trabajo,1,0.0,1054.560405903062,0.0,
2025,2,rural,20,hombre,traslado_familiar,1,0.0,1054.560405903062,0.0,
2025,2,rural,20,hombre,vacacion_o_receso,1,0.0,1054.560405903062,0.0,
2025,2,rural,20,mujer,culmino_estudios,2,0.0,2255.474569386812,0.0,
2025,2,rural,20,mujer,otra_razon,2,0.0,2255.474569386812,0.0,
2025,2,rural,20,mujer,trabajo,2,0.0,2255.474569386812,0.0,
2025,2,rural,20,mujer,traslado_familiar,2,0.0,2255.474569386812,0.0,
2025,2,rural,20,mujer,vacacion_o_receso,2,0.0,2255.474569386812,0.0,
2025,2,rural,21,mujer,culmino_estudios,1,0.0,2952.769136528573,0.0,
2025,2,rural,21,mujer,otra_razon,1,0.0,2952.769136528573,0.0,
2025,2,rural,21,mujer,trabajo,1,0.0,2952.769136528573,0.0,
2025,2,rural,21,mujer,traslado_familiar,1,0.0,2952.769136528573,0.0,
2025,2,rural,21,mujer,vacacion_o_receso,1,0.0,2952.769136528573,0.0,
2025,2,rural,22,hombre,culmino_estudios,1,0.0,1570.4237391318957,0.0,
2025,2,rural,22,hombre,otra_razon,1,0.0,1570.4237391318957,0.0,
2025,2,rural,22,hombre,trabajo,1,0.0,1570.4237391318957,0.0,
2025,2,rural,22,hombre,traslado_familiar,1,0.0,1570.4237391318957,0.0,
2025,2,rural,22,hombre,vacacion_o_receso,1,0.0,1570.4237391318957,0.0,
2025,2,rural,24,hombre,culmino_estudios,1,0.0,361.206351455371,0.0,
2025,2,rural,24,hombre,otra_razon,1,0.0,361.206351455371,0.0,
2025,2,rural,24,hombre,trabajo,1,0.0,361.206351455371,0.0,
2025,2,rural,24,hombre,traslado_familiar,1,0.0,361.206351455371,0.0,
2025,2,rural,24,hombre,vacacion_o_receso,1,0.0,361.206351455371,0.0,
2025,2,rural,28,hombre,culmino_estudios,2,0.0,1702.204668591904,0.0,
2025,2,rural,28,hombre,otra_razon,2,0.0,1702.204668591904,0.0,
2025,2,rural,28,hombre,trabajo,2,0.0,1702.204668591904,0.0,
2025,2,rural,28,hombre,traslado_familiar,2,0.0,1702.204668591904,0.0,
2025,2,rural,28,hombre,vacacion_o_receso,2,0.0,1702.204668591904,0.0,
2025,2,urbana,16,hombre,culmino_estudios,87,0.0,20779.385314969524,0.0,
2025,2,urbana,16,hombre,otra_razon,87,164.16463672231114,20779.385314969524,0.7900360584971033,0.9960257284577171
2025,2,urbana,16,hombre,trabajo,87,0.0,20779.385314969524,0.0,
2025,2,urbana,16,hombre,traslado_familiar,87,0.0,20779.385314969524,0.0,
2025,2,urbana,16,hombre,vacacion_o_receso,87,3525.028238616764,20779.385314969524,16.96406407208458,0.2553212069275663
2025,2,urbana,16,mujer,culmino_estudios,80,0.0,19123.01592839241,0.0,
2025,2,urbana,16,mujer,otra_razon,80,0.0,19123.01592839241,0.0,
2025,2,urbana,16,mujer,trabajo,80,0.0,19123.01592839241,0.0,
2025,2,urbana,16,mujer,traslado_familiar,80,0.0,19123.01592839241,0.0,
2025,2,urbana,16,mujer,vacacion_o_receso,80,2747.023150722085,19123.01592839241,14.365010001604988,0.2746305163722465
2025,2,urbana,17,hombre,culmino_estudios,77,0.0,17941.44992776019,0.0,
2025,2,urbana,17,hombre,otra_razon,77,0.0,17941.44992776019,0.0,
2025,2,urbana,17,hombre,trabajo,77,0.0,17941.44992776019,0.0,
2025,2,urbana,17,hombre,traslado_familiar,77,0.0,17941.44992776019,0.0,
2025,2,urbana,17,hombre,vacacion_o_receso,77,3129.2956588703046,17941.44992776019,17.44170995917366,0.2632277473185719
