gestion,codigo_departamento,area,edad,sexo,razon_salida,observaciones,numerador,denominador,valor,cv
2025,1,urbana,18,mujer,pandemia,13,0.0,1539.9519419471037,0.0,
2025,1,urbana,18,mujer,salud,13,0.0,1539.9519419471037,0.0,
2025,1,urbana,19,hombre,despido_o_retiro,11,93.8286748757448,1544.6946275551647,6.074253978875443,1.0104728136870604
2025,1,urbana,19,hombre,edad_avanzada,11,0.0,1544.6946275551647,0.0,
2025,1,urbana,19,hombre,estudios,11,1450.86595267942,1544.6946275551647,93.92574602112455,0.06534809430955855
2025,1,urbana,19,hombre,fin_de_contrato,11,0.0,1544.6946275551647,0.0,
2025,1,urbana,19,hombre,fin_del_trabajo,11,0.0,1544.6946275551647,0.0,
2025,1,urbana,19,hombre,hogar_o_cuidado,11,0.0,1544.6946275551647,0.0,
2025,1,urbana,19,hombre,mal_desempeno_del_negocio,11,0.0,1544.6946275551647,0.0,
2025,1,urbana,19,hombre,otra_razon,11,0.0,1544.6946275551647,0.0,
2025,1,urbana,19,hombre,pandemia,11,0.0,1544.6946275551647,0.0,
2025,1,urbana,19,hombre,salud,11,0.0,1544.6946275551647,0.0,
2025,1,urbana,19,mujer,despido_o_retiro,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,edad_avanzada,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,estudios,6,758.7872178164532,758.7872178164532,100.0,0.0
2025,1,urbana,19,mujer,fin_de_contrato,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,fin_del_trabajo,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,hogar_o_cuidado,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,mal_desempeno_del_negocio,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,otra_razon,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,pandemia,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,salud,6,0.0,758.7872178164532,0.0,
2025,1,urbana,20,hombre,despido_o_retiro,4,0.0,583.1985686407584,0.0,
2025,1,urbana,20,hombre,edad_avanzada,4,0.0,583.1985686407584,0.0,
2025,1,urbana,20,hombre,estudios,4,448.77927754138375,583.1985686407584,76.9513681399011,0.27581381022757345
2025,1,urbana,20,hombre,fin_de_contrato,4,134.41929109937468,583.1985686407584,23.048631860098915,0.9208464162956932
2025,1,urbana,20,hombre,fin_del_trabajo,4,0.0,583.1985686407584,0.0,
2025,1,urbana,20,hombre,hogar_o_cuidado,4,0.0,583.1985686407584,0.0,
2025,1,urbana,20,hombre,mal_desempeno_del_negocio,4,0.0,583.1985686407584,0.0,
2025,1,urbana,20,hombre,otra_razon,4,0.0,583.1985686407584,0.0,
2025,1,urbana,20,hombre,pandemia,4,0.0,583.1985686407584,0.0,
2025,1,urbana,20,hombre,salud,4,0.0,583.1985686407584,0.0,
2025,1,urbana,20,mujer,despido_o_retiro,6,0.0,710.5531198891672,0.0,
2025,1,urbana,20,mujer,edad_avanzada,6,0.0,710.5531198891672,0.0,
2025,1,urbana,20,mujer,estudios,6,608.8853196286699,710.5531198891672,85.69173825084948,0.16101474736185062
2025,1,urbana,20,mujer,fin_de_contrato,6,0.0,710.5531198891672,0.0,
2025,1,urbana,20,mujer,fin_del_trabajo,6,0.0,710.5531198891672,0.0,
2025,1,urbana,20,mujer,hogar_o_cuidado,6,101.66780026049732,710.5531198891672,14.308261749150516,0.9643123551522621
2025,1,urbana,20,mujer,mal_desempeno_del_negocio,6,0.0,710.5531198891672,0.0,
2025,1,urbana,20,mujer,otra_razon,6,0.0,710.5531198891672,0.0,
2025,1,urbana,20,mujer,pandemia,6,0.0,710.5531198891672,0.0,
2025,1,urbana,20,mujer,salud,6,0.0,710.5531198891672,0.0,
2025,1,urbana,21,hombre,despido_o_retiro,6,0.0,669.7124740354493,0.0,
2025,1,urbana,21,hombre,edad_avanzada,6,0.0,669.7124740354493,0.0,
2025,1,urbana,21,hombre,estudios,6,573.4719593277819,669.7124740354493,85.62957710377465,0.16096680928738652
2025,1,urbana,21,hombre,fin_de_contrato,6,96.24051470766737,669.7124740354493,14.370422896225337,0.9591589549284144
2025,1,urbana,21,hombre,fin_del_trabajo,6,0.0,669.7124740354493,0.0,
2025,1,urbana,21,hombre,hogar_o_cuidado,6,0.0,669.7124740354493,0.0,
2025,1,urbana,21,hombre,mal_desempeno_del_negocio,6,0.0,669.7124740354493,0.0,
2025,1,urbana,21,hombre,otra_razon,6,0.0,669.7124740354493,0.0,
2025,1,urbana,21,hombre,pandemia,6,0.0,669.7124740354493,0.0,
2025,1,urbana,21,hombre,salud,6,0.0,669.7124740354493,0.0,
2025,1,urbana,21,mujer,despido_o_retiro,5,169.30777059442843,615.9485777942466,27.48732226977956,0.8316936467831536
2025,1,urbana,21,mujer,edad_avanzada,5,0.0,615.9485777942466,0.0,
2025,1,urbana,21,mujer,estudios,5,446.64080719981825,615.9485777942466,72.51267773022046,0.31526943997172474
2025,1,urbana,21,mujer,fin_de_contrato,5,0.0,615.9485777942466,0.0,
2025,1,urbana,21,mujer,fin_del_trabajo,5,0.0,615.9485777942466,0.0,
2025,1,urbana,21,mujer,hogar_o_cuidado,5,0.0,615.9485777942466,0.0,
2025,1,urbana,21,mujer,mal_desempeno_del_negocio,5,0.0,615.9485777942466,0.0,
2025,1,urbana,21,mujer,otra_razon,5,0.0,615.9485777942466,0.0,
2025,1,urbana,21,mujer,pandemia,5,0.0,615.9485777942466,0.0,
2025,1,urbana,21,mujer,salud,5,0.0,615.9485777942466,0.0,
2025,1,urbana,22,hombre,despido_o_retiro,6,0.0,555.5284165723128,0.0,
2025,1,urbana,22,hombre,edad_avanzada,6,0.0,555.5284165723128,0.0,
2025,1,urbana,22,hombre,estudios,6,242.8973094968472,555.5284165723128,43.72365161723989,0.47689670438707304
2025,1,urbana,22,hombre,fin_de_contrato,6,0.0,555.5284165723128,0.0,
2025,1,urbana,22,hombre,fin_del_trabajo,6,132.6592372871722,555.5284165723128,23.87982924540531,0.8522475129418454
2025,1,urbana,22,hombre,hogar_o_cuidado,6,0.0,555.5284165723128,0.0,
2025,1,urbana,22,hombre,mal_desempeno_del_negocio,6,101.6875267190814,555.5284165723128,18.304648994646847,0.8933535997203118
2025,1,urbana,22,hombre,otra_razon,6,0.0,555.5284165723128,0.0,
2025,1,urbana,22,hombre,pandemia,6,78.28434306921206,555.5284165723128,14.09187014270796,0.9393275420065234
2025,1,urbana,22,hombre,salud,6,0.0,555.5284165723128,0.0,
2025,1,urbana,22,mujer,despido_o_retiro,8,0.0,938.5705178070443,0.0,
2025,1,urbana,22,mujer,edad_avanzada,8,0.0,938.5705178070443,0.0,
2025,1,urbana,22,mujer,estudios,8,309.98164618433236,938.5705178070443,33.02699587332018,0.5264437925461989
2025,1,urbana,22,mujer,fin_de_contrato,8,0.0,938.5705178070443,0.0,
2025,1,urbana,22,mujer,fin_del_trabajo,8,0.0,938.5705178070443,0.0,
2025,1,urbana,22,mujer,hogar_o_cuidado,8,261.7115175509652,938.5705178070443,27.884054803090358,0.5803134019633058
2025,1,urbana,22,mujer,mal_desempeno_del_negocio,8,259.3809477687011,938.5705178070443,27.635744235259036,0.7903823116171338
2025,1,urbana,22,mujer,otra_razon,8,107.49640630304567,938.5705178070443,11.453205088330431,0.9591197465849266
2025,1,urbana,22,mujer,pandemia,8,0.0,938.5705178070443,0.0,
2025,1,urbana,22,mujer,salud,8,0.0,938.5705178070443,0.0,
2025,1,urbana,23,hombre,despido_o_retiro,5,0.0,1066.104014980189,0.0,
2025,1,urbana,23,hombre,edad_avanzada,5,0.0,1066.104014980189,0.0,
2025,1,urbana,23,hombre,estudios,5,715.3336471853099,1066.104014980189,67.09792263549468,0.3422871864960883
2025,1,urbana,23,hombre,fin_de_contrato,5,0.0,1066.104014980189,0.0,
2025,1,urbana,23,hombre,fin_del_trabajo,5,0.0,1066.104014980189,0.0,
2025,1,urbana,23,hombre,hogar_o_cuidado,5,238.1056803742942,1066.104014980189,22.334188505867207,0.9286383035552215
2025,1,urbana,23,hombre,mal_desempeno_del_negocio,5,112.66468742058497,1066.104014980189,10.567888858638112,1.025715299390934
2025,1,urbana,23,hombre,otra_razon,5,0.0,1066.104014980189,0.0,
2025,1,urbana,23,hombre,pandemia,5,0.0,1066.104014980189,0.0,
2025,1,urbana,23,hombre,salud,5,0.0,1066.104014980189,0.0,
2025,1,urbana,23,mujer,despido_o_retiro,10,0.0,1308.8784832761135,0.0,
2025,1,urbana,23,mujer,edad_avanzada,10,0.0,1308.8784832761135,0.0,
2025,1,urbana,23,mujer,estudios,10,1007.0622345863819,1308.8784832761135,76.94085031222397,0.1674808353636132
2025,1,urbana,23,mujer,fin_de_contrato,10,144.26130757596886,1308.8784832761135,11.021749491586402,0.7371463821702499
2025,1,urbana,23,mujer,fin_del_trabajo,10,0.0,1308.8784832761135,0.0,
2025,1,urbana,23,mujer,hogar_o_cuidado,10,157.5549411137626,1308.8784832761135,12.037400196189619,0.9344310572009888
2025,1,urbana,23,mujer,mal_desempeno_del_negocio,10,0.0,1308.8784832761135,0.0,
2025,1,urbana,23,mujer,otra_razon,10,0.0,1308.8784832761135,0.0,
2025,1,urbana,23,mujer,pandemia,10,0.0,1308.8784832761135,0.0,
2025,1,urbana,23,mujer,salud,10,0.0,1308.8784832761135,0.0,
2025,1,urbana,24,hombre,despido_o_retiro,8,0.0,1105.6007520292028,0.0,
2025,1,urbana,24,hombre,edad_avanzada,8,0.0,1105.6007520292028,0.0,
2025,1,urbana,24,hombre,estudios,8,760.0632110259263,1105.6007520292028,68.74662572641324,0.17636594245380285
2025,1,urbana,24,hombre,fin_de_contrato,8,345.5375410032764,1105.6007520292028,31.253374273586736,0.387944141026865
2025,1,urbana,24,hombre,fin_del_trabajo,8,0.0,1105.6007520292028,0.0,
2025,1,urbana,24,hombre,hogar_o_cuidado,8,0.0,1105.6007520292028,0.0,
2025,1,urbana,24,hombre,mal_desempeno_del_negocio,8,0.0,1105.6007520292028,0.0,
2025,1,urbana,24,hombre,otra_razon,8,0.0,1105.6007520292028,0.0,
2025,1,urbana,24,hombre,pandemia,8,0.0,1105.6007520292028,0.0,
2025,1,urbana,24,hombre,salud,8,0.0,1105.6007520292028,0.0,
2025,1,urbana,24,mujer,despido_o_retiro,6,0.0,688.581567064256,0.0,
2025,1,urbana,24,mujer,edad_avanzada,6,0.0,688.581567064256,0.0,
2025,1,urbana,24,mujer,estudios,6,344.572372137389,688.581567064256,50.04089400860112,0.41734014713352224
2025,1,urbana,24,mujer,fin_de_contrato,6,0.0,688.581567064256,0.0,
2025,1,urbana,24,mujer,fin_del_trabajo,6,0.0,688.581567064256,0.0,
2025,1,urbana,24,mujer,hogar_o_cuidado,6,266.3207441622754,688.581567064256,38.67671702246181,0.546573066454747
2025,1,urbana,24,mujer,mal_desempeno_del_negocio,6,77.68845076459176,688.581567064256,11.28238896893709,0.9811359495244222
2025,1,urbana,24,mujer,otra_razon,6,0.0,688.581567064256,0.0,
2025,1,urbana,24,mujer,pandemia,6,0.0,688.581567064256,0.0,
2025,1,urbana,24,mujer,salud,6,0.0,688.581567064256,0.0,
2025,1,urbana,25,mujer,despido_o_retiro,9,0.0,792.3217145844386,0.0,
2025,1,urbana,25,mujer,edad_avanzada,9,0.0,792.3217145844386,0.0,
2025,1,urbana,25,mujer,estudios,9,144.70405565448266,792.3217145844386,18.26329545068418,0.7046746138071093
2025,1,urbana,25,mujer,fin_de_contrato,9,0.0,792.3217145844386,0.0,
2025,1,urbana,25,mujer,fin_del_trabajo,9,0.0,792.3217145844386,0.0,
2025,1,urbana,25,mujer,hogar_o_cuidado,9,517.5349288879518,792.3217145844386,65.31878646786696,0.2550254604419703
2025,1,urbana,25,mujer,mal_desempeno_del_negocio,9,130.0827300420042,792.3217145844386,16.417918081448864,0.8969870805616074
2025,1,urbana,25,mujer,otra_razon,9,0.0,792.3217145844386,0.0,
2025,1,urbana,25,mujer,pandemia,9,0.0,792.3217145844386,0.0,
2025,1,urbana,25,mujer,salud,9,0.0,792.3217145844386,0.0,
2025,1,urbana,26,hombre,despido_o_retiro,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,hombre,edad_avanzada,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,hombre,estudios,2,271.65643153187324,271.65643153187324,100.0,0.0
2025,1,urbana,26,hombre,fin_de_contrato,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,hombre,fin_del_trabajo,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,hombre,hogar_o_cuidado,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,hombre,mal_desempeno_del_negocio,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,hombre,otra_razon,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,hombre,pandemia,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,hombre,salud,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,mujer,despido_o_retiro,5,0.0,514.4154578647883,0.0,
2025,1,urbana,26,mujer,edad_avanzada,5,0.0,514.4154578647883,0.0,
2025,1,urbana,26,mujer,estudios,5,0.0,514.4154578647883,0.0,
2025,1,urbana,26,mujer,fin_de_contrato,5,82.21000080909182,514.4154578647883,15.981246199390132,0.9484870611157394
2025,1,urbana,26,mujer,fin_del_trabajo,5,0.0,514.4154578647883,0.0,
2025,1,urbana,26,mujer,hogar_o_cuidado,5,274.3136703679568,514.4154578647883,53.32531637104475,0.4537785088204021
2025,1,urbana,26,mujer,mal_desempeno_del_negocio,5,157.89178668773965,514.4154578647883,30.69343742956511,0.7906344332399652
2025,1,urbana,26,mujer,otra_razon,5,0.0,514.4154578647883,0.0,
2025,1,urbana,26,mujer,pandemia,5,0.0,514.4154578647883,0.0,
2025,1,urbana,26,mujer,salud,5,0.0,514.4154578647883,0.0,
2025,1,urbana,27,hombre,despido_o_retiro,4,0.0,829.737690447698,0.0,
2025,1,urbana,27,hombre,edad_avanzada,4,0.0,829.737690447698,0.0,
2025,1,urbana,27,hombre,estudios,4,709.1195035137528,829.737690447698,85.4630941413709,0.17630386559081423
2025,1,urbana,27,hombre,fin_de_contrato,4,120.61818693394528,829.737690447698,14.53690585862911,1.0364980009505464
2025,1,urbana,27,hombre,fin_del_trabajo,4,0.0,829.737690447698,0.0,
2025,1,urbana,27,hombre,hogar_o_cuidado,4,0.0,829.737690447698,0.0,
2025,1,urbana,27,hombre,mal_desempeno_del_negocio,4,0.0,829.737690447698,0.0,
2025,1,urbana,27,hombre,otra_razon,4,0.0,829.737690447698,0.0,
2025,1,urbana,27,hombre,pandemia,4,0.0,829.737690447698,0.0,
2025,1,urbana,27,hombre,salud,4,0.0,829.737690447698,0.0,
2025,1,urbana,27,mujer,despido_o_retiro,7,0.0,944.3077278056243,0.0,
2025,1,urbana,27,mujer,edad_avanzada,7,0.0,944.3077278056243,0.0,
2025,1,urbana,27,mujer,estudios,7,0.0,944.3077278056243,0.0,
2025,1,urbana,27,mujer,fin_de_contrato,7,0.0,944.3077278056243,0.0,
2025,1,urbana,27,mujer,fin_del_trabajo,7,0.0,944.3077278056243,0.0,
2025,1,urbana,27,mujer,hogar_o_cuidado,7,857.9872269560778,944.3077278056243,90.8588590024422,0.10114762035519477
2025,1,urbana,27,mujer,mal_desempeno_del_negocio,7,0.0,944.3077278056243,0.0,
2025,1,urbana,27,mujer,otra_razon,7,0.0,944.3077278056243,0.0,
2025,1,urbana,27,mujer,pandemia,7,0.0,944.3077278056243,0.0,
2025,1,urbana,27,mujer,salud,7,86.32050084954643,944.3077278056243,9.1411409975578,1.0053621729213553
2025,1,urbana,28,hombre,despido_o_retiro,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,edad_avanzada,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,estudios,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,fin_de_contrato,2,450.82713397414676,511.8828151912652,88.07233229849591,0.16868269430946617
2025,1,urbana,28,hombre,fin_del_trabajo,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,hogar_o_cuidado,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,mal_desempeno_del_negocio,2,61.05568121711846,511.8828151912652,11.9276677015041,1.245530868063629
2025,1,urbana,28,hombre,otra_razon,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,pandemia,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,salud,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,mujer,despido_o_retiro,6,0.0,764.0066775633064,0.0,
2025,1,urbana,28,mujer,edad_avanzada,6,0.0,764.0066775633064,0.0,
2025,1,urbana,28,mujer,estudios,6,134.2170212849274,764.0066775633064,17.567519398258927,0.9197133149998598
2025,1,urbana,28,mujer,fin_de_contrato,6,144.92256059878108,764.0066775633064,18.96875575237006,0.9002944736077809
2025,1,urbana,28,mujer,fin_del_trabajo,6,0.0,764.0066775633064,0.0,
2025,1,urbana,28,mujer,hogar_o_cuidado,6,293.809260595271,764.0066775633064,38.45637338306191,0.5048464701211435
2025,1,urbana,28,mujer,mal_desempeno_del_negocio,6,0.0,764.0066775633064,0.0,
2025,1,urbana,28,mujer,otra_razon,6,191.05783508432694,764.0066775633064,25.007351466309096,0.8272052903981654
2025,1,urbana,28,mujer,pandemia,6,0.0,764.0066775633064,0.0,
2025,1,urbana,28,mujer,salud,6,0.0,764.0066775633064,0.0,
2025,2,rural,19,mujer,despido_o_retiro,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,edad_avanzada,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,estudios,1,205.8059743135072,205.8059743135072,100.0,0.0
2025,2,rural,19,mujer,fin_de_contrato,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,fin_del_trabajo,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,hogar_o_cuidado,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,mal_desempeno_del_negocio,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,otra_razon,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,pandemia,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,salud,1,0.0,205.8059743135072,0.0,
2025,2,rural,21,mujer,despido_o_retiro,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,edad_avanzada,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,estudios,1,487.9531360427895,487.9531360427895,100.0,0.0
2025,2,rural,21,mujer,fin_de_contrato,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,fin_del_trabajo,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,hogar_o_cuidado,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,mal_desempeno_del_negocio,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,otra_razon,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,pandemia,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,salud,1,0.0,487.9531360427895,0.0,
