gestion,codigo_municipio,area,edad,sexo,valor
2024,31403,rural,28,mujer,37
2024,31403,urbana,16,hombre,62
2024,31403,urbana,16,mujer,82
2024,31403,urbana,17,hombre,92
2024,31403,urbana,17,mujer,64
2024,31403,urbana,18,hombre,70
2024,31403,urbana,18,mujer,70
2024,31403,urbana,19,hombre,75
2024,31403,urbana,19,mujer,71
2024,31403,urbana,20,hombre,68
2024,31403,urbana,20,mujer,68
2024,31403,urbana,21,hombre,66
2024,31403,urbana,21,mujer,64
2024,31403,urbana,22,hombre,76
2024,31403,urbana,22,mujer,70
2024,31403,urbana,23,hombre,62
2024,31403,urbana,23,mujer,86
2024,31403,urbana,24,hombre,84
2024,31403,urbana,24,mujer,71
2024,31403,urbana,25,hombre,57
2024,31403,urbana,25,mujer,61
2024,31403,urbana,26,hombre,93
2024,31403,urbana,26,mujer,72
2024,31403,urbana,27,hombre,60
2024,31403,urbana,27,mujer,72
2024,31403,urbana,28,hombre,70
2024,31403,urbana,28,mujer,71
2024,31404,rural,16,hombre,16
2024,31404,rural,16,mujer,9
2024,31404,rural,17,hombre,11
2024,31404,rural,17,mujer,5
2024,31404,rural,18,hombre,10
2024,31404,rural,18,mujer,11
2024,31404,rural,19,hombre,11
2024,31404,rural,19,mujer,7
2024,31404,rural,20,hombre,11
2024,31404,rural,20,mujer,6
2024,31404,rural,21,hombre,7
2024,31404,rural,21,mujer,14
2024,31404,rural,22,hombre,7
2024,31404,rural,22,mujer,10
2024,31404,rural,23,hombre,6
2024,31404,rural,23,mujer,8
2024,31404,rural,24,hombre,6
2024,31404,rural,24,mujer,14
2024,31404,rural,25,hombre,10
2024,31404,rural,25,mujer,3
2024,31404,rural,26,hombre,11
2024,31404,rural,26,mujer,10
2024,31404,rural,27,hombre,6
2024,31404,rural,27,mujer,12
2024,31404,rural,28,hombre,8
2024,31404,rural,28,mujer,8
2024,31405,rural,16,hombre,33
2024,31405,rural,16,mujer,40
2024,31405,rural,17,hombre,26
2024,31405,rural,17,mujer,25
2024,31405,rural,18,hombre,29
2024,31405,rural,18,mujer,30
2024,31405,rural,19,hombre,41
2024,31405,rural,19,mujer,24
2024,31405,rural,20,hombre,29
2024,31405,rural,20,mujer,42
2024,31405,rural,21,hombre,29
2024,31405,rural,21,mujer,18
2024,31405,rural,22,hombre,29
2024,31405,rural,22,mujer,25
2024,31405,rural,23,hombre,26
2024,31405,rural,23,mujer,31
2024,31405,rural,24,hombre,43
2024,31405,rural,24,mujer,33
2024,31405,rural,25,hombre,32
2024,31405,rural,25,mujer,49
2024,31405,rural,26,hombre,21
2024,31405,rural,26,mujer,29
2024,31405,rural,27,hombre,29
2024,31405,rural,27,mujer,21
2024,31405,rural,28,hombre,25
2024,31405,rural,28,mujer,41
2024,31501,rural,16,hombre,91
2024,31501,rural,16,mujer,62
2024,31501,rural,17,hombre,81
2024,31501,rural,17,mujer,57
2024,31501,rural,18,hombre,49
2024,31501,rural,18,mujer,49
2024,31501,rural,19,hombre,54
2024,31501,rural,19,mujer,56
2024,31501,rural,20,hombre,58
2024,31501,rural,20,mujer,68
2024,31501,rural,21,hombre,76
2024,31501,rural,21,mujer,53
2024,31501,rural,22,hombre,82
2024,31501,rural,22,mujer,45
2024,31501,rural,23,hombre,85
2024,31501,rural,23,mujer,71
2024,31501,rural,24,hombre,94
2024,31501,rural,24,mujer,63
2024,31501,rural,25,hombre,64
2024,31501,rural,25,mujer,59
2024,31501,rural,26,hombre,53
2024,31501,rural,26,mujer,57
2024,31501,rural,27,hombre,78
2024,31501,rural,27,mujer,55
2024,31501,rural,28,hombre,73
2024,31501,rural,28,mujer,43
2024,31601,rural,16,hombre,172
2024,31601,rural,16,mujer,176
2024,31601,rural,17,hombre,139
2024,31601,rural,17,mujer,163
2024,31601,rural,18,hombre,131
2024,31601,rural,18,mujer,127
2024,31601,rural,19,hombre,130
2024,31601,rural,19,mujer,103
2024,31601,rural,20,hombre,112
2024,31601,rural,20,mujer,110
2024,31601,rural,21,hombre,133
2024,31601,rural,21,mujer,127
2024,31601,rural,22,hombre,118
2024,31601,rural,22,mujer,119
2024,31601,rural,23,hombre,140
2024,31601,rural,23,mujer,127
2024,31601,rural,24,hombre,135
2024,31601,rural,24,mujer,145
2024,31601,rural,25,hombre,122
2024,31601,rural,25,mujer,119
2024,31601,rural,26,hombre,117
2024,31601,rural,26,mujer,97
2024,31601,rural,27,hombre,113
2024,31601,rural,27,mujer,97
2024,31601,rural,28,hombre,114
2024,31601,rural,28,mujer,96
2024,31601,urbana,16,hombre,21
2024,31601,urbana,16,mujer,35
2024,31601,urbana,17,hombre,28
2024,31601,urbana,17,mujer,24
2024,31601,urbana,18,hombre,15
2024,31601,urbana,18,mujer,19
2024,31601,urbana,19,hombre,19
2024,31601,urbana,19,mujer,24
2024,31601,urbana,20,hombre,19
2024,31601,urbana,20,mujer,19
2024,31601,urbana,21,hombre,21
2024,31601,urbana,21,mujer,29
2024,31601,urbana,22,hombre,30
2024,31601,urbana,22,mujer,20
2024,31601,urbana,23,hombre,25
2024,31601,urbana,23,mujer,24
2024,31601,urbana,24,hombre,20
2024,31601,urbana,24,mujer,25
2024,31601,urbana,25,hombre,19
2024,31601,urbana,25,mujer,23
2024,31601,urbana,26,hombre,17
2024,31601,urbana,26,mujer,16
2024,31601,urbana,27,hombre,19
2024,31601,urbana,27,mujer,22
2024,31601,urbana,28,hombre,21
2024,31601,urbana,28,mujer,21
2024,31602,rural,16,hombre,195
2024,31602,rural,16,mujer,163
2024,31602,rural,17,hombre,200
2024,31602,rural,17,mujer,162
2024,31602,rural,18,hombre,284
2024,31602,rural,18,mujer,169
2024,31602,rural,19,hombre,264
2024,31602,rural,19,mujer,168
2024,31602,rural,20,hombre,260
2024,31602,rural,20,mujer,150
2024,31602,rural,21,hombre,186
2024,31602,rural,21,mujer,166
2024,31602,rural,22,hombre,188
2024,31602,rural,22,mujer,199
2024,31602,rural,23,hombre,189
2024,31602,rural,23,mujer,149
2024,31602,rural,24,hombre,201
2024,31602,rural,24,mujer,164
2024,31602,rural,25,hombre,195
2024,31602,rural,25,mujer,160
2024,31602,rural,26,hombre,186
2024,31602,rural,26,mujer,169
2024,31602,rural,27,hombre,158
2024,31602,rural,27,mujer,163
2024,31602,rural,28,hombre,162
2024,31602,rural,28,mujer,164
2024,31602,urbana,16,hombre,106
2024,31602,urbana,16,mujer,96
2024,31602,urbana,17,hombre,98
2024,31602,urbana,17,mujer,96
2024,31602,urbana,18,hombre,75
2024,31602,urbana,18,mujer,84
2024,31602,urbana,19,hombre,81
2024,31602,urbana,19,mujer,100
2024,31602,urbana,20,hombre,91
2024,31602,urbana,20,mujer,95
2024,31602,urbana,21,hombre,84
2024,31602,urbana,21,mujer,86
2024,31602,urbana,22,hombre,77
2024,31602,urbana,22,mujer,89
2024,31602,urbana,23,hombre,110
2024,31602,urbana,23,mujer,99
2024,31602,urbana,24,hombre,81
2024,31602,urbana,24,mujer,99
2024,31602,urbana,25,hombre,92
2024,31602,urbana,25,mujer,96
2024,31602,urbana,26,hombre,71
2024,31602,urbana,26,mujer,101
2024,31602,urbana,27,hombre,87
2024,31602,urbana,27,mujer,94
2024,31602,urbana,28,hombre,91
2024,31602,urbana,28,mujer,91
2024,40101,rural,16,hombre,0
2024,40101,rural,16,mujer,0
2024,40101,rural,17,hombre,0
2024,40101,rural,17,mujer,0
2024,40101,rural,18,hombre,0
2024,40101,rural,18,mujer,1
2024,40101,rural,19,hombre,0
2024,40101,rural,19,mujer,0
2024,40101,rural,20,hombre,0
2024,40101,rural,20,mujer,0
2024,40101,rural,21,hombre,1
2024,40101,rural,21,mujer,0
2024,40101,rural,22,hombre,1
2024,40101,rural,22,mujer,1
2024,40101,rural,23,hombre,0
2024,40101,rural,23,mujer,0
2024,40101,rural,24,hombre,1
2024,40101,rural,24,mujer,1
2024,40101,rural,25,hombre,1
2024,40101,rural,25,mujer,1
2024,40101,rural,26,hombre,3
2024,40101,rural,26,mujer,0
2024,40101,rural,27,hombre,0
2024,40101,rural,27,mujer,0
2024,40101,rural,28,hombre,0
2024,40101,rural,28,mujer,1
2024,40101,urbana,16,hombre,2822
2024,40101,urbana,16,mujer,2902
2024,40101,urbana,17,hombre,2815
2024,40101,urbana,17,mujer,2793
2024,40101,urbana,18,hombre,2603
2024,40101,urbana,18,mujer,2751
2024,40101,urbana,19,hombre,2548
2024,40101,urbana,19,mujer,2739
2024,40101,urbana,20,hombre,2617
2024,40101,urbana,20,mujer,2740
2024,40101,urbana,21,hombre,2801
2024,40101,urbana,21,mujer,2802
2024,40101,urbana,22,hombre,2878
2024,40101,urbana,22,mujer,2826
2024,40101,urbana,23,hombre,3104
2024,40101,urbana,23,mujer,3023
2024,40101,urbana,24,hombre,2969
2024,40101,urbana,24,mujer,3045
2024,40101,urbana,25,hombre,2757
2024,40101,urbana,25,mujer,2851
2024,40101,urbana,26,hombre,2669
2024,40101,urbana,26,mujer,2859
2024,40101,urbana,27,hombre,2616
2024,40101,urbana,27,mujer,2855
2024,40101,urbana,28,hombre,2623
2024,40101,urbana,28,mujer,2913
2024,40102,rural,16,hombre,113
2024,40102,rural,16,mujer,128
2024,40102,rural,17,hombre,113
2024,40102,rural,17,mujer,137
2024,40102,rural,18,hombre,123
2024,40102,rural,18,mujer,128
2024,40102,rural,19,hombre,112
2024,40102,rural,19,mujer,114
2024,40102,rural,20,hombre,108
2024,40102,rural,20,mujer,115
2024,40102,rural,21,hombre,118
2024,40102,rural,21,mujer,117
2024,40102,rural,22,hombre,110
2024,40102,rural,22,mujer,119
2024,40102,rural,23,hombre,109
2024,40102,rural,23,mujer,136
2024,40102,rural,24,hombre,163
2024,40102,rural,24,mujer,128
2024,40102,rural,25,hombre,117
2024,40102,rural,25,mujer,102
2024,40102,rural,26,hombre,124
2024,40102,rural,26,mujer,119
2024,40102,rural,27,hombre,107
2024,40102,rural,27,mujer,119
2024,40102,rural,28,hombre,113
2024,40102,rural,28,mujer,115
2024,40102,urbana,16,hombre,66
2024,40102,urbana,16,mujer,71
2024,40102,urbana,17,hombre,78
2024,40102,urbana,17,mujer,70
2024,40102,urbana,18,hombre,81
2024,40102,urbana,18,mujer,89
2024,40102,urbana,19,hombre,102
2024,40102,urbana,19,mujer,86
2024,40102,urbana,20,hombre,94
2024,40102,urbana,20,mujer,83
2024,40102,urbana,21,hombre,113
2024,40102,urbana,21,mujer,80
2024,40102,urbana,22,hombre,114
2024,40102,urbana,22,mujer,80
2024,40102,urbana,23,hombre,97
2024,40102,urbana,23,mujer,77
2024,40102,urbana,24,hombre,85
2024,40102,urbana,24,mujer,77
2024,40102,urbana,25,hombre,74
2024,40102,urbana,25,mujer,71
2024,40102,urbana,26,hombre,70
2024,40102,urbana,26,mujer,83
2024,40102,urbana,27,hombre,59
2024,40102,urbana,27,mujer,74
2024,40102,urbana,28,hombre,52
2024,40102,urbana,28,mujer,56
2024,40103,rural,16,hombre,82
2024,40103,rural,16,mujer,72
2024,40103,rural,17,hombre,72
2024,40103,rural,17,mujer,62
2024,40103,rural,18,hombre,70
2024,40103,rural,18,mujer,65
2024,40103,rural,19,hombre,80
2024,40103,rural,19,mujer,85
2024,40103,rural,20,hombre,84
2024,40103,rural,20,mujer,65
2024,40103,rural,21,hombre,63
2024,40103,rural,21,mujer,67
2024,40103,rural,22,hombre,82
2024,40103,rural,22,mujer,69
2024,40103,rural,23,hombre,96
2024,40103,rural,23,mujer,71
2024,40103,rural,24,hombre,99
2024,40103,rural,24,mujer,75
2024,40103,rural,25,hombre,93
2024,40103,rural,25,mujer,78
2024,40103,rural,26,hombre,63
2024,40103,rural,26,mujer,77
2024,40103,rural,27,hombre,83
2024,40103,rural,27,mujer,75
2024,40103,rural,28,hombre,84
2024,40103,rural,28,mujer,77
2024,40104,rural,16,hombre,144
2024,40104,rural,16,mujer,142
2024,40104,rural,17,hombre,123
2024,40104,rural,17,mujer,129
2024,40104,rural,18,hombre,95
2024,40104,rural,18,mujer,110
2024,40104,rural,19,hombre,112
2024,40104,rural,19,mujer,126
2024,40104,rural,20,hombre,112
2024,40104,rural,20,mujer,108
2024,40104,rural,21,hombre,110
2024,40104,rural,21,mujer,116
2024,40104,rural,22,hombre,128
2024,40104,rural,22,mujer,135
2024,40104,rural,23,hombre,144
2024,40104,rural,23,mujer,126
2024,40104,rural,24,hombre,128
2024,40104,rural,24,mujer,107
2024,40104,rural,25,hombre,135
2024,40104,rural,25,mujer,147
2024,40104,rural,26,hombre,123
2024,40104,rural,26,mujer,112
2024,40104,rural,27,hombre,155
2024,40104,rural,27,mujer,118
2024,40104,rural,28,hombre,119
2024,40104,rural,28,mujer,135
2024,40201,rural,16,hombre,200
2024,40201,rural,16,mujer,133
2024,40201,rural,17,hombre,156
2024,40201,rural,17,mujer,143
2024,40201,rural,18,hombre,169
2024,40201,rural,18,mujer,187
2024,40201,rural,19,hombre,175
2024,40201,rural,19,mujer,148
2024,40201,rural,20,hombre,189
2024,40201,rural,20,mujer,154
2024,40201,rural,21,hombre,231
2024,40201,rural,21,mujer,175
2024,40201,rural,22,hombre,195
2024,40201,rural,22,mujer,164
2024,40201,rural,23,hombre,216
2024,40201,rural,23,mujer,180
2024,40201,rural,24,hombre,229
2024,40201,rural,24,mujer,209
2024,40201,rural,25,hombre,209
2024,40201,rural,25,mujer,132
2024,40201,rural,26,hombre,219
2024,40201,rural,26,mujer,158
2024,40201,rural,27,hombre,214
2024,40201,rural,27,mujer,149
2024,40201,rural,28,hombre,223
2024,40201,rural,28,mujer,166
2024,40201,urbana,16,hombre,155
2024,40201,urbana,16,mujer,168
2024,40201,urbana,17,hombre,174
2024,40201,urbana,17,mujer,174
2024,40201,urbana,18,hombre,247
2024,40201,urbana,18,mujer,128
2024,40201,urbana,19,hombre,169
2024,40201,urbana,19,mujer,105
2024,40201,urbana,20,hombre,118
2024,40201,urbana,20,mujer,131
2024,40201,urbana,21,hombre,99
2024,40201,urbana,21,mujer,109
2024,40201,urbana,22,hombre,101
2024,40201,urbana,22,mujer,123
2024,40201,urbana,23,hombre,88
2024,40201,urbana,23,mujer,131
2024,40201,urbana,24,hombre,120
2024,40201,urbana,24,mujer,126
2024,40201,urbana,25,hombre,103
2024,40201,urbana,25,mujer,143
2024,40201,urbana,26,hombre,109
2024,40201,urbana,26,mujer,108
2024,40201,urbana,27,hombre,93
2024,40201,urbana,27,mujer,121
2024,40201,urbana,28,hombre,87
2024,40201,urbana,28,mujer,127
2024,40202,rural,16,hombre,56
2024,40202,rural,16,mujer,49
2024,40202,rural,17,hombre,36
2024,40202,rural,17,mujer,40
2024,40202,rural,18,hombre,30
2024,40202,rural,18,mujer,42
2024,40202,rural,19,hombre,43
2024,40202,rural,19,mujer,33
2024,40202,rural,20,hombre,46
2024,40202,rural,20,mujer,23
2024,40202,rural,21,hombre,41
2024,40202,rural,21,mujer,31
2024,40202,rural,22,hombre,42
2024,40202,rural,22,mujer,29
2024,40202,rural,23,hombre,41
2024,40202,rural,23,mujer,36
2024,40202,rural,24,hombre,40
2024,40202,rural,24,mujer,41
2024,40202,rural,25,hombre,30
2024,40202,rural,25,mujer,29
2024,40202,rural,26,hombre,38
2024,40202,rural,26,mujer,29
2024,40202,rural,27,hombre,37
2024,40202,rural,27,mujer,38
2024,40202,rural,28,hombre,50
2024,40202,rural,28,mujer,39
2024,40301,rural,16,hombre,131
2024,40301,rural,16,mujer,134
2024,40301,rural,17,hombre,124
2024,40301,rural,17,mujer,133
2024,40301,rural,18,hombre,134
2024,40301,rural,18,mujer,110
2024,40301,rural,19,hombre,144
2024,40301,rural,19,mujer,131
2024,40301,rural,20,hombre,117
2024,40301,rural,20,mujer,137
2024,40301,rural,21,hombre,139
2024,40301,rural,21,mujer,148
2024,40301,rural,22,hombre,119
2024,40301,rural,22,mujer,122
2024,40301,rural,23,hombre,148
2024,40301,rural,23,mujer,175
2024,40301,rural,24,hombre,123
2024,40301,rural,24,mujer,157
2024,40301,rural,25,hombre,128
2024,40301,rural,25,mujer,123
2024,40301,rural,26,hombre,113
2024,40301,rural,26,mujer,103
2024,40301,rural,27,hombre,106
2024,40301,rural,27,mujer,127
2024,40301,rural,28,hombre,120
2024,40301,rural,28,mujer,123
2024,40302,rural,16,hombre,24
2024,40302,rural,16,mujer,12
2024,40302,rural,17,hombre,17
2024,40302,rural,17,mujer,19
2024,40302,rural,18,hombre,19
2024,40302,rural,18,mujer,16
2024,40302,rural,19,hombre,16
2024,40302,rural,19,mujer,16
2024,40302,rural,20,hombre,18
2024,40302,rural,20,mujer,13
2024,40302,rural,21,hombre,17
2024,40302,rural,21,mujer,22
2024,40302,rural,22,hombre,17
2024,40302,rural,22,mujer,19
2024,40302,rural,23,hombre,33
2024,40302,rural,23,mujer,22
2024,40302,rural,24,hombre,21
2024,40302,rural,24,mujer,19
2024,40302,rural,25,hombre,24
2024,40302,rural,25,mujer,17
2024,40302,rural,26,hombre,21
2024,40302,rural,26,mujer,20
2024,40302,rural,27,hombre,19
2024,40302,rural,27,mujer,13
2024,40302,rural,28,hombre,20
2024,40302,rural,28,mujer,22
2024,40401,rural,16,hombre,52
2024,40401,rural,16,mujer,38
2024,40401,rural,17,hombre,98
2024,40401,rural,17,mujer,44
2024,40401,rural,18,hombre,143
2024,40401,rural,18,mujer,48
2024,40401,rural,19,hombre,107
2024,40401,rural,19,mujer,46
2024,40401,rural,20,hombre,76
2024,40401,rural,20,mujer,39
2024,40401,rural,21,hombre,60
2024,40401,rural,21,mujer,48
2024,40401,rural,22,hombre,70
2024,40401,rural,22,mujer,40
2024,40401,rural,23,hombre,70
2024,40401,rural,23,mujer,46
2024,40401,rural,24,hombre,55
2024,40401,rural,24,mujer,61
2024,40401,rural,25,hombre,59
2024,40401,rural,25,mujer,50
2024,40401,rural,26,hombre,62
2024,40401,rural,26,mujer,60
2024,40401,rural,27,hombre,44
2024,40401,rural,27,mujer,45
2024,40401,rural,28,hombre,59
2024,40401,rural,28,mujer,62
2024,40402,rural,16,hombre,36
2024,40402,rural,16,mujer,37
2024,40402,rural,17,hombre,50
2024,40402,rural,17,mujer,44
2024,40402,rural,18,hombre,60
2024,40402,rural,18,mujer,33
2024,40402,rural,19,hombre,36
2024,40402,rural,19,mujer,48
2024,40402,rural,20,hombre,42
2024,40402,rural,20,mujer,35
2024,40402,rural,21,hombre,46
2024,40402,rural,21,mujer,37
2024,40402,rural,22,hombre,47
2024,40402,rural,22,mujer,34
2024,40402,rural,23,hombre,43
2024,40402,rural,23,mujer,51
2024,40402,rural,24,hombre,59
2024,40402,rural,24,mujer,42
2024,40402,rural,25,hombre,50
2024,40402,rural,25,mujer,44
2024,40402,rural,26,hombre,40
2024,40402,rural,26,mujer,33
2024,40402,rural,27,hombre,48
2024,40402,rural,27,mujer,46
2024,40402,rural,28,hombre,43
2024,40402,rural,28,mujer,40
2024,40501,rural,16,hombre,1
2024,40501,rural,16,mujer,0
2024,40501,rural,17,hombre,0
2024,40501,rural,17,mujer,2
2024,40501,rural,18,hombre,1
2024,40501,rural,18,mujer,1
2024,40501,rural,19,hombre,1
2024,40501,rural,19,mujer,2
2024,40501,rural,20,hombre,1
2024,40501,rural,20,mujer,4
2024,40501,rural,21,hombre,1
2024,40501,rural,21,mujer,1
2024,40501,rural,22,hombre,0
2024,40501,rural,22,mujer,0
2024,40501,rural,23,hombre,3
2024,40501,rural,23,mujer,1
2024,40501,rural,24,hombre,1
2024,40501,rural,24,mujer,2
2024,40501,rural,25,hombre,1
2024,40501,rural,25,mujer,1
2024,40501,rural,26,hombre,2
2024,40501,rural,26,mujer,1
2024,40501,rural,27,hombre,0
2024,40501,rural,27,mujer,1
2024,40501,rural,28,hombre,1
2024,40501,rural,28,mujer,2
2024,40501,urbana,16,hombre,26
2024,40501,urbana,16,mujer,31
2024,40501,urbana,17,hombre,48
2024,40501,urbana,17,mujer,29
2024,40501,urbana,18,hombre,97
2024,40501,urbana,18,mujer,29
2024,40501,urbana,19,hombre,76
2024,40501,urbana,19,mujer,31
2024,40501,urbana,20,hombre,53
2024,40501,urbana,20,mujer,26
2024,40501,urbana,21,hombre,31
2024,40501,urbana,21,mujer,37
2024,40501,urbana,22,hombre,32
2024,40501,urbana,22,mujer,24
2024,40501,urbana,23,hombre,41
2024,40501,urbana,23,mujer,37
2024,40501,urbana,24,hombre,39
2024,40501,urbana,24,mujer,35
2024,40501,urbana,25,hombre,41
2024,40501,urbana,25,mujer,27
2024,40501,urbana,26,hombre,33
2024,40501,urbana,26,mujer,30
2024,40501,urbana,27,hombre,41
2024,40501,urbana,27,mujer,31
2024,40501,urbana,28,hombre,23
2024,40501,urbana,28,mujer,30
2024,40502,rural,16,hombre,16
2024,40502,rural,16,mujer,9
2024,40502,rural,17,hombre,13
2024,40502,rural,17,mujer,17
2024,40502,rural,18,hombre,10
2024,40502,rural,18,mujer,16
2024,40502,rural,19,hombre,12
2024,40502,rural,19,mujer,12
2024,40502,rural,20,hombre,14
2024,40502,rural,20,mujer,14
2024,40502,rural,21,hombre,17
2024,40502,rural,21,mujer,12
2024,40502,rural,22,hombre,17
2024,40502,rural,22,mujer,12
2024,40502,rural,23,hombre,14
2024,40502,rural,23,mujer,15
2024,40502,rural,24,hombre,16
2024,40502,rural,24,mujer,8
2024,40502,rural,25,hombre,10
2024,40502,rural,25,mujer,18
2024,40502,rural,26,hombre,11
2024,40502,rural,26,mujer,16
2024,40502,rural,27,hombre,17
2024,40502,rural,27,mujer,12
2024,40502,rural,28,hombre,10
2024,40502,rural,28,mujer,11
2024,40502,urbana,16,hombre,20
2024,40502,urbana,16,mujer,21
2024,40502,urbana,17,hombre,26
2024,40502,urbana,17,mujer,15
2024,40502,urbana,18,hombre,24
2024,40502,urbana,18,mujer,19
2024,40502,urbana,19,hombre,24
2024,40502,urbana,19,mujer,15
2024,40502,urbana,20,hombre,20
2024,40502,urbana,20,mujer,12
2024,40502,urbana,21,hombre,18
2024,40502,urbana,21,mujer,13
2024,40502,urbana,22,hombre,22
2024,40502,urbana,22,mujer,20
2024,40502,urbana,23,hombre,21
2024,40502,urbana,23,mujer,17
2024,40502,urbana,24,hombre,25
2024,40502,urbana,24,mujer,22
2024,40502,urbana,25,hombre,27
2024,40502,urbana,25,mujer,24
2024,40502,urbana,26,hombre,19
2024,40502,urbana,26,mujer,23
2024,40502,urbana,27,hombre,22
2024,40502,urbana,27,mujer,20
2024,40502,urbana,28,hombre,24
2024,40502,urbana,28,mujer,28
2024,40503,rural,16,hombre,17
2024,40503,rural,16,mujer,12
2024,40503,rural,17,hombre,10
2024,40503,rural,17,mujer,11
2024,40503,rural,18,hombre,11
2024,40503,rural,18,mujer,14
2024,40503,rural,19,hombre,13
2024,40503,rural,19,mujer,15
2024,40503,rural,20,hombre,20
2024,40503,rural,20,mujer,11
2024,40503,rural,21,hombre,13
2024,40503,rural,21,mujer,13
2024,40503,rural,22,hombre,18
2024,40503,rural,22,mujer,14
2024,40503,rural,23,hombre,10
2024,40503,rural,23,mujer,11
2024,40503,rural,24,hombre,21
2024,40503,rural,24,mujer,21
2024,40503,rural,25,hombre,14
2024,40503,rural,25,mujer,10
2024,40503,rural,26,hombre,15
2024,40503,rural,26,mujer,17
2024,40503,rural,27,hombre,9
2024,40503,rural,27,mujer,13
2024,40503,rural,28,hombre,12
2024,40503,rural,28,mujer,16
2024,40504,rural,16,hombre,10
2024,40504,rural,16,mujer,6
2024,40504,rural,17,hombre,10
2024,40504,rural,17,mujer,3
2024,40504,rural,18,hombre,6
2024,40504,rural,18,mujer,4
2024,40504,rural,19,hombre,9
2024,40504,rural,19,mujer,4
2024,40504,rural,20,hombre,7
2024,40504,rural,20,mujer,9
2024,40504,rural,21,hombre,10
2024,40504,rural,21,mujer,4
2024,40504,rural,22,hombre,8
2024,40504,rural,22,mujer,17
2024,40504,rural,23,hombre,12
2024,40504,rural,23,mujer,9
2024,40504,rural,24,hombre,3
2024,40504,rural,24,mujer,16
2024,40504,rural,25,hombre,17
2024,40504,rural,25,mujer,10
2024,40504,rural,26,hombre,7
2024,40504,rural,26,mujer,7
2024,40504,rural,27,hombre,13
2024,40504,rural,27,mujer,5
2024,40504,rural,28,hombre,9
2024,40504,rural,28,mujer,11
2024,40505,rural,16,hombre,26
2024,40505,rural,16,mujer,31
2024,40505,rural,17,hombre,17
2024,40505,rural,17,mujer,27
2024,40505,rural,18,hombre,29
2024,40505,rural,18,mujer,26
2024,40505,rural,19,hombre,40
2024,40505,rural,19,mujer,33
2024,40505,rural,20,hombre,39
2024,40505,rural,20,mujer,38
2024,40505,rural,21,hombre,36
2024,40505,rural,21,mujer,21
2024,40505,rural,22,hombre,33
2024,40505,rural,22,mujer,43
2024,40505,rural,23,hombre,40
2024,40505,rural,23,mujer,46
2024,40505,rural,24,hombre,44
2024,40505,rural,24,mujer,32
2024,40505,rural,25,hombre,42
2024,40505,rural,25,mujer,43
2024,40505,rural,26,hombre,48
2024,40505,rural,26,mujer,46
2024,40505,rural,27,hombre,32
2024,40505,rural,27,mujer,35
2024,40505,rural,28,hombre,45
2024,40505,rural,28,mujer,40
2024,40601,rural,16,hombre,32
2024,40601,rural,16,mujer,22
2024,40601,rural,17,hombre,15
2024,40601,rural,17,mujer,25
2024,40601,rural,18,hombre,32
2024,40601,rural,18,mujer,15
2024,40601,rural,19,hombre,27
2024,40601,rural,19,mujer,26
2024,40601,rural,20,hombre,19
2024,40601,rural,20,mujer,22
2024,40601,rural,21,hombre,33
2024,40601,rural,21,mujer,21
2024,40601,rural,22,hombre,33
2024,40601,rural,22,mujer,28
2024,40601,rural,23,hombre,37
2024,40601,rural,23,mujer,37
2024,40601,rural,24,hombre,23
2024,40601,rural,24,mujer,32
2024,40601,rural,25,hombre,29
2024,40601,rural,25,mujer,28
2024,40601,rural,26,hombre,38
2024,40601,rural,26,mujer,33
2024,40601,rural,27,hombre,23
2024,40601,rural,27,mujer,30
2024,40601,rural,28,hombre,27
2024,40601,rural,28,mujer,30
2024,40601,urbana,16,hombre,35
2024,40601,urbana,16,mujer,57
2024,40601,urbana,17,hombre,43
2024,40601,urbana,17,mujer,36
2024,40601,urbana,18,hombre,29
2024,40601,urbana,18,mujer,37
2024,40601,urbana,19,hombre,38
2024,40601,urbana,19,mujer,25
2024,40601,urbana,20,hombre,34
2024,40601,urbana,20,mujer,33
2024,40601,urbana,21,hombre,53
2024,40601,urbana,21,mujer,41
2024,40601,urbana,22,hombre,34
2024,40601,urbana,22,mujer,31
2024,40601,urbana,23,hombre,53
2024,40601,urbana,23,mujer,47
2024,40601,urbana,24,hombre,64
2024,40601,urbana,24,mujer,50
2024,40601,urbana,25,hombre,52
2024,40601,urbana,25,mujer,59
2024,40601,urbana,26,hombre,56
2024,40601,urbana,26,mujer,42
2024,40601,urbana,27,hombre,46
2024,40601,urbana,27,mujer,43
2024,40601,urbana,28,hombre,53
2024,40601,urbana,28,mujer,40
2024,40602,rural,16,hombre,35
2024,40602,rural,16,mujer,28
2024,40602,rural,17,hombre,33
2024,40602,rural,17,mujer,28
2024,40602,rural,18,hombre,25
2024,40602,rural,18,mujer,30
2024,40602,rural,19,hombre,26
2024,40602,rural,19,mujer,29
2024,40602,rural,20,hombre,24
2024,40602,rural,20,mujer,25
2024,40602,rural,21,hombre,28
2024,40602,rural,21,mujer,21
2024,40602,rural,22,hombre,31
2024,40602,rural,22,mujer,22
2024,40602,rural,23,hombre,31
2024,40602,rural,23,mujer,23
2024,40602,rural,24,hombre,33
2024,40602,rural,24,mujer,24
2024,40602,rural,25,hombre,25
2024,40602,rural,25,mujer,23
2024,40602,rural,26,hombre,34
2024,40602,rural,26,mujer,26
2024,40602,rural,27,hombre,25
2024,40602,rural,27,mujer,30
2024,40602,rural,28,hombre,27
