gestion,codigo_departamento,area,edad,sexo,estadistico,observaciones,poblacion_estimada,valor,cv
2025,1,urbana,25,hombre,mediana,25,3615.497557073604,48.0,0.09362447607364033
2025,1,urbana,25,mujer,media,24,3041.0752908273203,28.374249021062496,0.14091320968290122
2025,1,urbana,25,mujer,mediana,24,3041.0752908273203,20.0,0.28314206062573277
2025,1,urbana,26,hombre,media,23,2892.9705051495166,43.248506171137535,0.07330725106969088
2025,1,urbana,26,hombre,mediana,23,2892.9705051495166,48.0,0.037473390580524825
2025,1,urbana,26,mujer,media,23,2951.9340560347796,33.939620480820004,0.11367657546575044
2025,1,urbana,26,mujer,mediana,23,2951.9340560347796,36.0,0.1896674757906741
2025,1,urbana,27,hombre,media,18,2454.7969987597826,44.894341636886956,0.04762840573788688
2025,1,urbana,27,hombre,mediana,18,2454.7969987597826,48.0,0.03255415174957404
2025,1,urbana,27,mujer,media,19,2371.3872192440085,32.516032274891955,0.10110151181917687
2025,1,urbana,27,mujer,mediana,19,2371.3872192440085,30.0,0.19962358256180285
2025,1,urbana,28,hombre,media,20,2572.960218517483,38.485184395931114,0.11956397323883262
2025,1,urbana,28,hombre,mediana,20,2572.960218517483,48.0,0.14102483072920072
2025,1,urbana,28,mujer,media,23,2183.44587213824,40.50815288342076,0.09998315970644954
2025,1,urbana,28,mujer,mediana,23,2183.44587213824,36.0,0.09691430892520618
2025,2,rural,16,hombre,media,21,9699.146216887168,14.755057166734522,0.1107084880211528
2025,2,rural,16,hombre,mediana,21,9699.146216887168,12.0,0.20762219619048208
2025,2,rural,16,mujer,media,17,7693.813559736912,19.871049246234886,0.10536580624000758
2025,2,rural,16,mujer,mediana,17,7693.813559736912,24.0,0.18970367715865646
2025,2,rural,17,hombre,media,12,5764.714245740738,21.33571467351382,0.16813557912955054
2025,2,rural,17,hombre,mediana,12,5764.714245740738,28.0,0.21303725695458822
2025,2,rural,17,mujer,media,27,13584.927437873388,18.06784919764571,0.10930100095979353
2025,2,rural,17,mujer,mediana,27,13584.927437873388,15.0,0.206900936891153
2025,2,rural,18,hombre,media,14,5805.180578105167,29.382760613469387,0.15120830279657682
2025,2,rural,18,hombre,mediana,14,5805.180578105167,28.0,0.21698135583457195
2025,2,rural,18,mujer,media,19,8726.447407857499,22.865545948416877,0.12533636565881537
2025,2,rural,18,mujer,mediana,19,8726.447407857499,24.0,0.17436505519684298
2025,2,rural,19,hombre,media,11,4788.797277053456,35.995176916405455,0.2095781710602084
2025,2,rural,19,hombre,mediana,11,4788.797277053456,48.0,0.32838890905824464
2025,2,rural,19,mujer,media,12,6686.591021319308,31.54338435629945,0.17799126734498566
2025,2,rural,19,mujer,mediana,12,6686.591021319308,24.0,0.3409888497651466
2025,2,rural,20,hombre,media,8,3845.6334520977607,43.51435008462401,0.16006717759100814
2025,2,rural,20,hombre,mediana,8,3845.6334520977607,48.0,0.31894624075086203
2025,2,rural,20,mujer,media,10,4781.889541953844,26.92413284346692,0.15654742094585808
2025,2,rural,20,mujer,mediana,10,4781.889541953844,30.0,0.1879683311854026
2025,2,rural,21,hombre,media,6,2903.163669305338,29.397475290278468,0.2571238257377595
2025,2,rural,21,hombre,mediana,6,2903.163669305338,27.0,0.573663550789384
2025,2,rural,21,mujer,media,19,8652.821308477394,27.21356807185625,0.13557548983465062
2025,2,rural,21,mujer,mediana,19,8652.821308477394,24.0,0.20803811898825406
2025,2,rural,22,hombre,media,15,7558.855364789797,40.60649182685058,0.09905200858294723
2025,2,rural,22,hombre,mediana,15,7558.855364789797,48.0,0.03323735639512311
2025,2,rural,22,mujer,media,8,4159.236720028763,34.353440769050295,0.16444540206302793
2025,2,rural,22,mujer,mediana,8,4159.236720028763,36.0,0.2869387847242797
2025,2,rural,23,hombre,media,18,7680.558106099296,41.35895875120735,0.07442722919547885
2025,2,rural,23,hombre,mediana,18,7680.558106099296,44.0,0.08185647924557059
2025,2,rural,23,mujer,media,6,2471.7206229544367,30.410856735016928,0.1615352209507865
2025,2,rural,23,mujer,mediana,6,2471.7206229544367,25.0,0.41634737006367795
2025,2,rural,24,hombre,media,13,5546.120133057384,47.62722251564182,0.06809902477287576
2025,2,rural,24,hombre,mediana,13,5546.120133057384,48.0,0.09499070945307468
2025,2,rural,24,mujer,media,9,4185.4358828171835,38.90435309640591,0.06985554681403736
2025,2,rural,24,mujer,mediana,9,4185.4358828171835,36.0,0.11287571723038771
2025,2,rural,25,hombre,media,11,5707.195094590499,43.39435161344641,0.11817701225492708
2025,2,rural,25,hombre,mediana,11,5707.195094590499,40.0,0.2724886413883094
2025,2,rural,25,mujer,media,22,11472.39329088819,37.72711818725216,0.06564931066097275
2025,2,rural,25,mujer,mediana,22,11472.39329088819,36.0,0.1361981297731018
2025,2,rural,26,hombre,media,17,8357.907994094474,46.907462863745074,0.04097736349646306
2025,2,rural,26,hombre,mediana,17,8357.907994094474,48.0,0.07763051704538115
2025,2,rural,26,mujer,media,7,2762.387455514055,31.373822819739924,0.1986305558985791
2025,2,rural,26,mujer,mediana,7,2762.387455514055,30.0,0.44314457690485287
2025,2,rural,27,hombre,media,10,3216.0594440538875,46.74017690409266,0.032196451679204416
2025,2,rural,27,hombre,mediana,10,3216.0594440538875,48.0,0.041325146557470695
2025,2,rural,27,mujer,media,17,8736.465886308426,44.67853703508968,0.1236932913676296
2025,2,rural,27,mujer,mediana,17,8736.465886308426,40.0,0.17429457028790346
2025,2,rural,28,hombre,media,8,3897.469151787571,46.50673906960822,0.1205976174943469
2025,2,rural,28,hombre,mediana,8,3897.469151787571,48.0,0.08482722300121909
2025,2,rural,28,mujer,media,10,4127.170587843895,40.07989216117747,0.08084585155743243
2025,2,rural,28,mujer,mediana,10,4127.170587843895,40.0,0.14988998963017916
2025,2,urbana,16,hombre,media,55,10471.165591159082,15.54942179425787,0.09554166182319823
2025,2,urbana,16,hombre,mediana,55,10471.165591159082,12.0,0.14727502268249087
2025,2,urbana,16,mujer,media,58,9645.818735089493,13.335933340406136,0.07725990884784255
2025,2,urbana,16,mujer,mediana,58,9645.818735089493,10.0,0.1781978207902703
2025,2,urbana,17,hombre,media,47,7833.775553496524,14.401510406472234,0.11723906649828972
2025,2,urbana,17,hombre,mediana,47,7833.775553496524,12.0,0.17843467715398265
2025,2,urbana,17,mujer,media,56,10288.901862167553,14.032588805118289,0.08766456338411793
2025,2,urbana,17,mujer,mediana,56,10288.901862167553,12.0,0.12465036449605356
2025,2,urbana,18,hombre,media,55,12406.892922369812,19.135899405278497,0.1071240538070264
2025,2,urbana,18,hombre,mediana,55,12406.892922369812,16.0,0.1388514985656972
2025,2,urbana,18,mujer,media,68,11607.525955469728,20.565502536230483,0.0852599779272054
2025,2,urbana,18,mujer,mediana,68,11607.525955469728,16.0,0.10765188980922942
2025,2,urbana,19,hombre,media,61,10595.516226097581,29.488060188667532,0.07923925732951838
2025,2,urbana,19,hombre,mediana,61,10595.516226097581,24.0,0.18595914560505641
2025,2,urbana,19,mujer,media,44,8348.006090815905,24.807435880288246,0.1096599359941728
2025,2,urbana,19,mujer,mediana,44,8348.006090815905,21.0,0.20986694980724083
2025,2,urbana,20,hombre,media,45,8567.195948872064,31.13511509947113,0.10857971370514978
2025,2,urbana,20,hombre,mediana,45,8567.195948872064,30.0,0.20357310949914512
2025,2,urbana,20,mujer,media,69,13168.194568296647,21.743117677108422,0.10621408378609247
2025,2,urbana,20,mujer,mediana,69,13168.194568296647,18.0,0.17050209014504256
2025,2,urbana,21,hombre,media,69,13334.562863854124,29.990534782158715,0.061313365268870657
2025,2,urbana,21,hombre,mediana,69,13334.562863854124,28.0,0.14756751782067368
2025,2,urbana,21,mujer,media,38,7046.102722177509,27.78782467500019,0.10857162780200971
2025,2,urbana,21,mujer,mediana,38,7046.102722177509,25.0,0.21048244602875574
2025,2,urbana,22,hombre,media,56,11502.637136403855,28.706126246760554,0.08968378456597884
2025,2,urbana,22,hombre,mediana,56,11502.637136403855,30.0,0.17487385715553377
2025,2,urbana,22,mujer,media,67,12915.530152412835,31.88542122371957,0.07605919725758341
2025,2,urbana,22,mujer,mediana,67,12915.530152412835,30.0,0.12273805290900942
2025,2,urbana,23,hombre,media,76,14840.12684065079,34.31506461156522,0.059122736889754605
2025,2,urbana,23,hombre,mediana,76,14840.12684065079,36.0,0.08902775311529623
2025,2,urbana,23,mujer,media,76,13689.350881244132,31.17957547301205,0.05691642038067785
2025,2,urbana,23,mujer,mediana,76,13689.350881244132,30.0,0.09790033256093457
2025,2,urbana,24,hombre,media,62,12358.232351569519,38.60767168605522,0.06094193138927172
2025,2,urbana,24,hombre,mediana,62,12358.232351569519,40.0,0.08269758852020971
2025,2,urbana,24,mujer,media,49,9621.95038681079,28.577295948865384,0.0877700860787227
2025,2,urbana,24,mujer,mediana,49,9621.95038681079,30.0,0.13871888077286057
2025,2,urbana,25,hombre,media,87,19682.17513566635,39.42274144199962,0.045222101831932884
2025,2,urbana,25,hombre,mediana,87,19682.17513566635,42.0,0.0505672739467089
2025,2,urbana,25,mujer,media,69,13440.630570350502,28.925150223196685,0.07670499869795509
2025,2,urbana,25,mujer,mediana,69,13440.630570350502,24.0,0.14810322567671944
2025,2,urbana,26,hombre,media,75,16070.549393971021,42.264410036328286,0.029871150663188125
2025,2,urbana,26,hombre,mediana,75,16070.549393971021,44.0,0.026846892372316855
2025,2,urbana,26,mujer,media,73,14396.21628562054,36.67470822637049,0.054015323922298644
2025,2,urbana,26,mujer,mediana,73,14396.21628562054,40.0,0.08103995953264345
2025,2,urbana,27,hombre,media,71,13684.398072057158,43.74236051310275,0.04552445905728371
2025,2,urbana,27,hombre,mediana,71,13684.398072057158,48.0,0.04225784695539764
2025,2,urbana,27,mujer,media,72,14394.496234760967,35.28029475664811,0.049229113725276406
2025,2,urbana,27,mujer,mediana,72,14394.496234760967,40.0,0.07036870092227152
2025,2,urbana,28,hombre,media,84,18347.268969108674,42.614876515492234,0.040940243340379476
2025,2,urbana,28,hombre,mediana,84,18347.268969108674,48.0,0.02183505516300621
2025,2,urbana,28,mujer,media,80,17414.27434021257,35.22596822010721,0.045571890723207234
2025,2,urbana,28,mujer,mediana,80,17414.27434021257,36.0,0.06538095520502367
2025,3,rural,16,hombre,media,15,4829.699473020811,20.420359885164462,0.20597059482887645
2025,3,rural,16,hombre,mediana,15,4829.699473020811,15.0,0.5111664095569597
2025,3,rural,16,mujer,media,10,5603.838988916109,16.123279784058617,0.27704541297016383
2025,3,rural,16,mujer,mediana,10,5603.838988916109,12.0,0.38457757680377114
2025,3,rural,17,hombre,media,9,4665.830242125627,26.33652158164543,0.25951095176834976
2025,3,rural,17,hombre,mediana,9,4665.830242125627,18.0,0.8748914668163175
2025,3,rural,17,mujer,media,9,4214.819183146919,15.88162972926585,0.31687469466953344
2025,3,rural,17,mujer,mediana,9,4214.819183146919,8.0,0.7289084067962731
2025,3,rural,18,hombre,media,11,4262.611601011606,33.05798944475594,0.13384802299947013
2025,3,rural,18,hombre,mediana,11,4262.611601011606,30.0,0.17122201634590142
2025,3,rural,18,mujer,media,10,4470.221948288914,17.90717865479831,0.21053293370258183
2025,3,rural,18,mujer,mediana,10,4470.221948288914,14.0,0.29331730767295733
2025,3,rural,19,hombre,media,9,3512.0215036554996,28.661874950379914,0.20277767241188677
2025,3,rural,19,hombre,mediana,9,3512.0215036554996,20.0,0.47316324277156135
2025,3,rural,19,mujer,media,7,3437.6069647742293,20.946619454659444,0.2168462112396731
2025,3,rural,19,mujer,mediana,7,3437.6069647742293,20.0,0.30300323413946983
2025,3,rural,20,hombre,media,5,1404.4118340872687,41.018196068156286,0.09544330360417562
2025,3,rural,20,hombre,mediana,5,1404.4118340872687,48.0,0.18052122303034782
2025,3,rural,20,mujer,media,4,1263.2324391070358,34.550990301253584,0.11348735498007295
2025,3,rural,20,mujer,mediana,4,1263.2324391070358,36.0,0.08779731367399879
2025,3,rural,21,hombre,media,6,2907.401221694287,42.34974836041903,0.0854688552368141
2025,3,rural,21,hombre,mediana,6,2907.401221694287,48.0,0.038440985677332895
2025,3,rural,21,mujer,media,4,2181.8859247770115,16.898852961780268,0.1912431133872781
2025,3,rural,21,mujer,mediana,4,2181.8859247770115,21.0,0.08563303502142104
2025,3,rural,22,hombre,media,7,3234.1794381920704,38.936984640610916,0.13115470878552285
2025,3,rural,22,hombre,mediana,7,3234.1794381920704,36.0,0.11805440305928047
2025,3,rural,22,mujer,media,5,2581.2452203427365,40.28604317878062,0.04555273144099855
2025,3,rural,22,mujer,mediana,5,2581.2452203427365,36.0,0.10912400203978588
2025,3,rural,23,hombre,media,5,2821.668493874088,37.34590542909804,0.144766096563236
2025,3,rural,23,hombre,mediana,5,2821.668493874088,44.0,0.25679306376778843
2025,3,rural,23,mujer,media,6,2574.90603881276,28.6889620750296,0.19948385132498553
2025,3,rural,23,mujer,mediana,6,2574.90603881276,30.0,0.3083267217046827
2025,3,rural,24,hombre,media,4,1570.5078725715778,39.8551139586663,0.246419942025787
2025,3,rural,24,hombre,mediana,4,1570.5078725715778,44.0,0.30685109548804457
2025,3,rural,24,mujer,media,6,2578.6808037011842,32.32907141903248,0.2857692866232326
2025,3,rural,24,mujer,mediana,6,2578.6808037011842,28.0,0.7062443432519359
2025,3,rural,25,hombre,media,8,4281.629736466004,47.353662640304755,0.13650383206599767
2025,3,rural,25,hombre,mediana,8,4281.629736466004,48.0,0.10807093385337102
2025,3,rural,25,mujer,media,5,2690.324951222052,33.705734414040364,0.18836302251330864
2025,3,rural,25,mujer,mediana,5,2690.324951222052,44.0,0.1546984593566488
2025,3,rural,26,hombre,media,5,1833.4974315819532,47.91573228246633,0.05492408065891536
2025,3,rural,26,hombre,mediana,5,1833.4974315819532,48.0,0.027601041058405922
2025,3,rural,26,mujer,media,4,2064.446317276877,34.34082408687319,0.37819357983995533
2025,3,rural,26,mujer,mediana,4,2064.446317276877,36.0,0.7840646613614723
2025,3,rural,27,hombre,media,11,4707.655347305988,49.349460721130896,0.09675845244835489
2025,3,rural,27,hombre,mediana,11,4707.655347305988,48.0,0.10245396595012661
2025,3,rural,27,mujer,media,9,3513.3105966376656,34.73110322233918,0.16066248321882745
2025,3,rural,27,mujer,mediana,9,3513.3105966376656,32.0,0.22702009834941667
2025,3,rural,28,hombre,media,4,2316.9566005549373,54.18736525333107,0.13132946318502536
2025,3,rural,28,hombre,mediana,4,2316.9566005549373,48.0,0.27936805197312065
2025,3,rural,28,mujer,media,3,1441.241068139238,43.33252927562617,0.05446636060688752
2025,3,rural,28,mujer,mediana,3,1441.241068139238,40.0,0.11800825827673826
2025,3,urbana,16,hombre,media,30,6421.702522209207,18.085347702569635,0.19462047144444092
2025,3,urbana,16,hombre,mediana,30,6421.702522209207,10.0,0.3570630566703733
2025,3,urbana,16,mujer,media,24,5168.59048744719,15.947876064934986,0.2046225157582066
2025,3,urbana,16,mujer,mediana,24,5168.59048744719,12.0,0.2610893228301005
2025,3,urbana,17,hombre,media,44,10499.563006810233,17.202244828120183,0.13252081419883366
2025,3,urbana,17,hombre,mediana,44,10499.563006810233,10.0,0.3045883308454064
2025,3,urbana,17,mujer,media,29,5104.916350647463,16.161109891368163,0.1695352573162764
2025,3,urbana,17,mujer,mediana,29,5104.916350647463,12.0,0.21465575499562176
2025,3,urbana,18,hombre,media,28,5871.906608375603,22.480018913371868,0.17411970594848844
2025,3,urbana,18,hombre,mediana,28,5871.906608375603,15.0,0.4978060792855637
2025,3,urbana,18,mujer,media,30,6678.06349689134,19.582316939310584,0.1494155218826879
2025,3,urbana,18,mujer,mediana,30,6678.06349689134,15.0,0.28722247225066283
2025,3,urbana,19,hombre,media,34,7876.8531884631275,29.614407714809538,0.10876707025936162
2025,3,urbana,19,hombre,mediana,34,7876.8531884631275,25.0,0.21084889373290125
2025,3,urbana,19,mujer,media,53,11334.507677550371,26.49674542011978,0.10219592488790724
2025,3,urbana,19,mujer,mediana,53,11334.507677550371,21.0,0.2365643718804254
2025,3,urbana,20,hombre,media,36,7311.125429951237,28.771568581370325,0.10489133177426734
2025,3,urbana,20,hombre,mediana,36,7311.125429951237,30.0,0.16500508269459463
2025,3,urbana,20,mujer,media,35,7236.480279220707,28.315701809448147,0.1183594044612015
2025,3,urbana,20,mujer,mediana,35,7236.480279220707,24.0,0.2302937504826029
2025,3,urbana,21,hombre,media,42,8677.277048678447,32.82437572445685,0.12532331633806001
2025,3,urbana,21,hombre,mediana,42,8677.277048678447,30.0,0.21627658573623368
2025,3,urbana,21,mujer,media,27,6851.224173648531,27.082333091314183,0.12950970901925604
2025,3,urbana,21,mujer,mediana,27,6851.224173648531,24.0,0.20778527348906084
2025,3,urbana,22,hombre,media,61,13250.60332285762,36.050916127709144,0.06952288934316796
2025,3,urbana,22,hombre,mediana,61,13250.60332285762,40.0,0.08515481203003794
2025,3,urbana,22,mujer,media,47,8903.310194073289,28.817704611483034,0.10636987286037142
2025,3,urbana,22,mujer,mediana,47,8903.310194073289,24.0,0.26033416263550685
2025,3,urbana,23,hombre,media,49,10320.499254017544,36.20392594817719,0.0853512651463998
2025,3,urbana,23,hombre,mediana,49,10320.499254017544,40.0,0.11315185116086209
2025,3,urbana,23,mujer,media,41,7750.722004285968,30.12200916163354,0.11215058322727033
2025,3,urbana,23,mujer,mediana,41,7750.722004285968,24.0,0.26989763522420074
2025,3,urbana,24,hombre,media,43,8115.551875770585,40.39271415574261,0.06515186492077324
2025,3,urbana,24,hombre,mediana,43,8115.551875770585,44.0,0.06850479070890159
2025,3,urbana,24,mujer,media,50,10599.530882800314,29.77457197492424,0.07959039387340952
2025,3,urbana,24,mujer,mediana,50,10599.530882800314,25.0,0.14955368845653036
2025,3,urbana,25,hombre,media,55,12228.112503098473,39.19065256499548,0.06968354171824069
2025,3,urbana,25,hombre,mediana,55,12228.112503098473,40.0,0.08449128381919357
2025,3,urbana,25,mujer,media,48,9743.907000142186,34.647491377456674,0.0725666456158952
2025,3,urbana,25,mujer,mediana,48,9743.907000142186,36.0,0.12525948880061377
2025,3,urbana,26,hombre,media,56,10773.32565783832,43.869187606819224,0.05569802103919124
2025,3,urbana,26,hombre,mediana,56,10773.32565783832,44.0,0.06565522175994837
2025,3,urbana,26,mujer,media,54,10768.32116291073,33.165077634497955,0.07293465430546993
2025,3,urbana,26,mujer,mediana,54,10768.32116291073,30.0,0.1089791381095177
2025,3,urbana,27,hombre,media,59,12697.45295395551,42.11245293546306,0.052006462518681205
2025,3,urbana,27,hombre,mediana,59,12697.45295395551,48.0,0.03834578758915396
2025,3,urbana,27,mujer,media,40,7749.560374717632,37.524251020179925,0.0947593343314402
2025,3,urbana,27,mujer,mediana,40,7749.560374717632,40.0,0.14637031489184144
2025,3,urbana,28,hombre,media,67,15328.840562575944,41.15465250475497,0.052899302509934354
2025,3,urbana,28,hombre,mediana,67,15328.840562575944,40.0,0.06377826371370533
2025,3,urbana,28,mujer,media,60,12402.898283513707,40.05692894107987,0.06264325024433927
2025,3,urbana,28,mujer,mediana,60,12402.898283513707,44.0,0.07569542743868919
2025,4,rural,16,hombre,media,2,2461.329526286553,13.635974789204296,0.03088210401366939
2025,4,rural,16,hombre,mediana,2,2461.329526286553,14.0,0.0
2025,4,rural,16,mujer,media,1,2013.3365264644779,24.0,0.0
2025,4,rural,16,mujer,mediana,1,2013.3365264644779,24.0,0.0
2025,4,rural,17,mujer,media,1,717.1659229708682,30.000000000000004,1.1842378929335e-16
2025,4,rural,17,mujer,mediana,1,717.1659229708682,30.0,0.0
2025,4,rural,18,hombre,media,2,776.5546276369572,11.383315671902475,0.05299079457671893
2025,4,rural,18,hombre,mediana,2,776.5546276369572,12.0,0.0
2025,4,rural,19,mujer,media,2,723.0906604610182,28.801535877129826,0.1885969970020108
2025,4,rural,19,mujer,mediana,2,723.0906604610182,24.0,0.0
2025,4,rural,20,hombre,media,2,817.5196865872797,41.00506278453851,0.10062122981315864
2025,4,rural,20,hombre,mediana,2,817.5196865872797,36.0,0.22922110255255823
2025,4,rural,20,mujer,media,1,340.97811324713115,24.0,0.0
2025,4,rural,20,mujer,mediana,1,340.97811324713115,24.0,0.0
2025,4,rural,21,mujer,media,1,476.5415733401486,63.0,0.0
2025,4,rural,21,mujer,mediana,1,476.5415733401486,63.0,0.0
2025,4,rural,22,hombre,media,1,239.44453438766087,24.0,0.0
2025,4,rural,22,hombre,mediana,1,239.44453438766087,24.0,0.0
2025,4,rural,22,mujer,media,1,578.426254268473,12.0,0.0
2025,4,rural,22,mujer,mediana,1,578.426254268473,12.0,0.0
2025,4,rural,23,hombre,media,1,340.97811324713115,42.0,0.0
2025,4,rural,23,hombre,mediana,1,340.97811324713115,42.0,0.0
2025,4,rural,23,mujer,media,2,478.88906877532173,37.5,0.0
2025,4,rural,23,mujer,mediana,2,478.88906877532173,15.0,0.0
2025,4,rural,24,hombre,media,2,668.0798119952019,47.16814159292036,0.15416556442360663
2025,4,rural,24,hombre,mediana,2,668.0798119952019,40.0,0.3635851585742581
2025,4,rural,25,mujer,media,1,877.608229484516,63.0,0.0
2025,4,rural,25,mujer,mediana,1,877.608229484516,63.0,0.0
2025,4,rural,26,hombre,media,2,776.5546276369572,36.54171082024382,0.041268657708655766
2025,4,rural,26,hombre,mediana,2,776.5546276369572,35.0,0.0861729917673899
2025,4,rural,26,mujer,media,3,1563.5293473398444,37.19895691405861,0.22211599687872266
2025,4,rural,26,mujer,mediana,3,1563.5293473398444,40.0,0.42099462695851103
2025,4,rural,27,mujer,media,2,1058.1440362179994,26.77758318739054,0.16312299626943888
2025,4,rural,27,mujer,mediana,2,1058.1440362179994,30.0,0.0
2025,4,urbana,16,hombre,media,5,731.0045478360329,19.26409236227155,0.212690415015304
2025,4,urbana,16,hombre,mediana,5,731.0045478360329,18.0,0.12674940431247136
2025,4,urbana,16,mujer,media,10,1726.5524033103718,15.550128814198805,0.13064759221460684
2025,4,urbana,16,mujer,mediana,10,1726.5524033103718,15.0,0.18771353568568866
2025,4,urbana,17,hombre,media,10,1835.2493570812012,20.708068052408528,0.1692838906132895
2025,4,urbana,17,hombre,mediana,10,1835.2493570812012,20.0,0.31772485830782793
2025,4,urbana,17,mujer,media,10,2194.7204421666747,15.68200588247969,0.187105307045706
