gestion,codigo_municipio,area,edad,sexo,actividad_economica,numerador,denominador,valor
2024,10101,rural,23,hombre,administracion_publica,1,121,0.8264462809917356
2024,10101,rural,23,hombre,agricultura_ganaderia_y_pesca,36,121,29.75206611570248
2024,10101,rural,23,hombre,alojamiento_y_comidas,2,121,1.6528925619834711
2024,10101,rural,23,hombre,arte_y_recreacion,1,121,0.8264462809917356
2024,10101,rural,23,hombre,comercio,14,121,11.570247933884298
2024,10101,rural,23,hombre,construccion,44,121,36.36363636363637
2024,10101,rural,23,hombre,industria_manufacturera,4,121,3.3057851239669422
2024,10101,rural,23,hombre,mineria,2,121,1.6528925619834711
2024,10101,rural,23,hombre,otros_servicios,7,121,5.785123966942149
2024,10101,rural,23,hombre,servicios_profesionales_y_tecnicos,3,121,2.479338842975207
2024,10101,rural,23,hombre,transporte_y_almacenamiento,7,121,5.785123966942149
2024,10101,rural,23,mujer,agricultura_ganaderia_y_pesca,26,76,34.21052631578947
2024,10101,rural,23,mujer,alojamiento_y_comidas,9,76,11.842105263157896
2024,10101,rural,23,mujer,comercio,17,76,22.36842105263158
2024,10101,rural,23,mujer,construccion,1,76,1.3157894736842106
2024,10101,rural,23,mujer,educacion,3,76,3.9473684210526314
2024,10101,rural,23,mujer,hogares_como_empleadores,2,76,2.6315789473684212
2024,10101,rural,23,mujer,industria_manufacturera,7,76,9.210526315789474
2024,10101,rural,23,mujer,otros_servicios,3,76,3.9473684210526314
2024,10101,rural,23,mujer,salud_y_asistencia_social,6,76,7.894736842105263
2024,10101,rural,23,mujer,servicios_administrativos,1,76,1.3157894736842106
2024,10101,rural,23,mujer,servicios_profesionales_y_tecnicos,1,76,1.3157894736842106
2024,10101,rural,24,hombre,agricultura_ganaderia_y_pesca,23,107,21.49532710280374
2024,10101,rural,24,hombre,alojamiento_y_comidas,1,107,0.9345794392523364
2024,10101,rural,24,hombre,arte_y_recreacion,2,107,1.8691588785046729
2024,10101,rural,24,hombre,comercio,17,107,15.88785046728972
2024,10101,rural,24,hombre,construccion,42,107,39.25233644859813
2024,10101,rural,24,hombre,educacion,1,107,0.9345794392523364
2024,10101,rural,24,hombre,industria_manufacturera,6,107,5.607476635514018
2024,10101,rural,24,hombre,mineria,2,107,1.8691588785046729
2024,10101,rural,24,hombre,salud_y_asistencia_social,1,107,0.9345794392523364
2024,10101,rural,24,hombre,servicios_administrativos,1,107,0.9345794392523364
2024,10101,rural,24,hombre,servicios_profesionales_y_tecnicos,3,107,2.803738317757009
2024,10101,rural,24,hombre,transporte_y_almacenamiento,8,107,7.4766355140186915
2024,10101,rural,24,mujer,agricultura_ganaderia_y_pesca,27,80,33.75
2024,10101,rural,24,mujer,alojamiento_y_comidas,10,80,12.5
2024,10101,rural,24,mujer,comercio,23,80,28.75
2024,10101,rural,24,mujer,construccion,4,80,5.0
2024,10101,rural,24,mujer,finanzas_y_seguros,1,80,1.25
2024,10101,rural,24,mujer,hogares_como_empleadores,3,80,3.75
2024,10101,rural,24,mujer,industria_manufacturera,4,80,5.0
2024,10101,rural,24,mujer,otros_servicios,2,80,2.5
2024,10101,rural,24,mujer,salud_y_asistencia_social,3,80,3.75
2024,10101,rural,24,mujer,servicios_administrativos,1,80,1.25
2024,10101,rural,24,mujer,transporte_y_almacenamiento,2,80,2.5
2024,10101,rural,25,hombre,administracion_publica,2,128,1.5625
2024,10101,rural,25,hombre,agricultura_ganaderia_y_pesca,44,128,34.375
2024,10101,rural,25,hombre,arte_y_recreacion,3,128,2.34375
2024,10101,rural,25,hombre,comercio,17,128,13.28125
2024,10101,rural,25,hombre,construccion,39,128,30.46875
2024,10101,rural,25,hombre,industria_manufacturera,8,128,6.25
2024,10101,rural,25,hombre,mineria,1,128,0.78125
2024,10101,rural,25,hombre,otros_servicios,1,128,0.78125
2024,10101,rural,25,hombre,servicios_profesionales_y_tecnicos,1,128,0.78125
2024,10101,rural,25,hombre,transporte_y_almacenamiento,12,128,9.375
2024,10101,rural,25,mujer,agricultura_ganaderia_y_pesca,17,66,25.757575757575758
2024,10101,rural,25,mujer,alojamiento_y_comidas,6,66,9.090909090909092
2024,10101,rural,25,mujer,comercio,15,66,22.727272727272727
2024,10101,rural,25,mujer,construccion,1,66,1.5151515151515151
2024,10101,rural,25,mujer,educacion,1,66,1.5151515151515151
2024,10101,rural,25,mujer,hogares_como_empleadores,2,66,3.0303030303030303
2024,10101,rural,25,mujer,industria_manufacturera,12,66,18.181818181818183
2024,10101,rural,25,mujer,otros_servicios,2,66,3.0303030303030303
2024,10101,rural,25,mujer,salud_y_asistencia_social,7,66,10.606060606060606
2024,10101,rural,25,mujer,servicios_administrativos,3,66,4.545454545454546
2024,10101,rural,26,hombre,agricultura_ganaderia_y_pesca,34,120,28.333333333333332
2024,10101,rural,26,hombre,alojamiento_y_comidas,1,120,0.8333333333333334
2024,10101,rural,26,hombre,comercio,15,120,12.5
2024,10101,rural,26,hombre,construccion,37,120,30.833333333333332
2024,10101,rural,26,hombre,educacion,1,120,0.8333333333333334
2024,10101,rural,26,hombre,industria_manufacturera,10,120,8.333333333333334
2024,10101,rural,26,hombre,mineria,1,120,0.8333333333333334
2024,10101,rural,26,hombre,otros_servicios,1,120,0.8333333333333334
2024,10101,rural,26,hombre,salud_y_asistencia_social,1,120,0.8333333333333334
2024,10101,rural,26,hombre,servicios_profesionales_y_tecnicos,2,120,1.6666666666666667
2024,10101,rural,26,hombre,transporte_y_almacenamiento,17,120,14.166666666666666
2024,10101,rural,26,mujer,agricultura_ganaderia_y_pesca,28,74,37.83783783783784
2024,10101,rural,26,mujer,alojamiento_y_comidas,7,74,9.45945945945946
2024,10101,rural,26,mujer,comercio,19,74,25.675675675675677
2024,10101,rural,26,mujer,construccion,1,74,1.3513513513513513
2024,10101,rural,26,mujer,educacion,1,74,1.3513513513513513
2024,10101,rural,26,mujer,hogares_como_empleadores,1,74,1.3513513513513513
2024,10101,rural,26,mujer,industria_manufacturera,5,74,6.756756756756757
2024,10101,rural,26,mujer,mineria,1,74,1.3513513513513513
2024,10101,rural,26,mujer,salud_y_asistencia_social,7,74,9.45945945945946
2024,10101,rural,26,mujer,servicios_administrativos,3,74,4.054054054054054
2024,10101,rural,26,mujer,transporte_y_almacenamiento,1,74,1.3513513513513513
2024,10101,rural,27,hombre,agricultura_ganaderia_y_pesca,37,130,28.46153846153846
2024,10101,rural,27,hombre,alojamiento_y_comidas,1,130,0.7692307692307693
2024,10101,rural,27,hombre,comercio,12,130,9.23076923076923
2024,10101,rural,27,hombre,construccion,42,130,32.30769230769231
2024,10101,rural,27,hombre,electricidad_y_gas,2,130,1.5384615384615385
2024,10101,rural,27,hombre,industria_manufacturera,10,130,7.6923076923076925
2024,10101,rural,27,hombre,otros_servicios,2,130,1.5384615384615385
2024,10101,rural,27,hombre,salud_y_asistencia_social,1,130,0.7692307692307693
2024,10101,rural,27,hombre,servicios_administrativos,2,130,1.5384615384615385
2024,10101,rural,27,hombre,servicios_profesionales_y_tecnicos,4,130,3.076923076923077
2024,10101,rural,27,hombre,transporte_y_almacenamiento,17,130,13.076923076923077
2024,10101,rural,27,mujer,administracion_publica,1,82,1.2195121951219512
2024,10101,rural,27,mujer,agricultura_ganaderia_y_pesca,20,82,24.390243902439025
2024,10101,rural,27,mujer,alojamiento_y_comidas,7,82,8.536585365853659
2024,10101,rural,27,mujer,comercio,22,82,26.829268292682926
2024,10101,rural,27,mujer,educacion,3,82,3.658536585365854
2024,10101,rural,27,mujer,hogares_como_empleadores,4,82,4.878048780487805
2024,10101,rural,27,mujer,industria_manufacturera,12,82,14.634146341463415
2024,10101,rural,27,mujer,otros_servicios,3,82,3.658536585365854
2024,10101,rural,27,mujer,salud_y_asistencia_social,7,82,8.536585365853659
2024,10101,rural,27,mujer,servicios_administrativos,1,82,1.2195121951219512
2024,10101,rural,27,mujer,servicios_profesionales_y_tecnicos,2,82,2.4390243902439024
2024,10101,rural,28,hombre,administracion_publica,1,113,0.8849557522123894
2024,10101,rural,28,hombre,agricultura_ganaderia_y_pesca,42,113,37.16814159292036
2024,10101,rural,28,hombre,alojamiento_y_comidas,1,113,0.8849557522123894
2024,10101,rural,28,hombre,comercio,12,113,10.619469026548673
2024,10101,rural,28,hombre,construccion,32,113,28.31858407079646
2024,10101,rural,28,hombre,industria_manufacturera,10,113,8.849557522123893
2024,10101,rural,28,hombre,mineria,3,113,2.6548672566371683
2024,10101,rural,28,hombre,otros_servicios,3,113,2.6548672566371683
2024,10101,rural,28,hombre,salud_y_asistencia_social,1,113,0.8849557522123894
2024,10101,rural,28,hombre,servicios_profesionales_y_tecnicos,1,113,0.8849557522123894
2024,10101,rural,28,hombre,transporte_y_almacenamiento,7,113,6.1946902654867255
2024,10101,rural,28,mujer,administracion_publica,1,71,1.408450704225352
2024,10101,rural,28,mujer,agricultura_ganaderia_y_pesca,17,71,23.943661971830984
2024,10101,rural,28,mujer,alojamiento_y_comidas,12,71,16.901408450704224
2024,10101,rural,28,mujer,arte_y_recreacion,1,71,1.408450704225352
2024,10101,rural,28,mujer,comercio,19,71,26.760563380281692
2024,10101,rural,28,mujer,construccion,1,71,1.408450704225352
2024,10101,rural,28,mujer,finanzas_y_seguros,1,71,1.408450704225352
2024,10101,rural,28,mujer,hogares_como_empleadores,4,71,5.633802816901408
2024,10101,rural,28,mujer,industria_manufacturera,10,71,14.084507042253522
2024,10101,rural,28,mujer,salud_y_asistencia_social,3,71,4.225352112676056
2024,10101,rural,28,mujer,servicios_administrativos,1,71,1.408450704225352
2024,10101,rural,28,mujer,servicios_profesionales_y_tecnicos,1,71,1.408450704225352
2024,10101,urbana,16,hombre,agricultura_ganaderia_y_pesca,20,598,3.3444816053511706
2024,10101,urbana,16,hombre,agua_y_residuos,3,598,0.5016722408026756
2024,10101,urbana,16,hombre,alojamiento_y_comidas,62,598,10.367892976588628
2024,10101,urbana,16,hombre,arte_y_recreacion,5,598,0.8361204013377926
2024,10101,urbana,16,hombre,comercio,270,598,45.1505016722408
2024,10101,urbana,16,hombre,construccion,89,598,14.882943143812708
2024,10101,urbana,16,hombre,educacion,2,598,0.33444816053511706
2024,10101,urbana,16,hombre,industria_manufacturera,87,598,14.548494983277592
2024,10101,urbana,16,hombre,informacion_y_comunicaciones,4,598,0.6688963210702341
2024,10101,urbana,16,hombre,mineria,7,598,1.1705685618729098
2024,10101,urbana,16,hombre,otros_servicios,23,598,3.8461538461538463
2024,10101,urbana,16,hombre,salud_y_asistencia_social,3,598,0.5016722408026756
2024,10101,urbana,16,hombre,servicios_administrativos,4,598,0.6688963210702341
2024,10101,urbana,16,hombre,servicios_profesionales_y_tecnicos,2,598,0.33444816053511706
2024,10101,urbana,16,hombre,transporte_y_almacenamiento,17,598,2.842809364548495
2024,10101,urbana,16,mujer,agricultura_ganaderia_y_pesca,13,478,2.719665271966527
2024,10101,urbana,16,mujer,alojamiento_y_comidas,93,478,19.456066945606693
2024,10101,urbana,16,mujer,arte_y_recreacion,2,478,0.41841004184100417
2024,10101,urbana,16,mujer,comercio,243,478,50.83682008368201
2024,10101,urbana,16,mujer,construccion,5,478,1.0460251046025104
2024,10101,urbana,16,mujer,educacion,2,478,0.41841004184100417
2024,10101,urbana,16,mujer,hogares_como_empleadores,19,478,3.9748953974895396
2024,10101,urbana,16,mujer,industria_manufacturera,31,478,6.485355648535565
2024,10101,urbana,16,mujer,informacion_y_comunicaciones,1,478,0.20920502092050208
2024,10101,urbana,16,mujer,mineria,1,478,0.20920502092050208
2024,10101,urbana,16,mujer,otros_servicios,11,478,2.301255230125523
2024,10101,urbana,16,mujer,salud_y_asistencia_social,36,478,7.531380753138075
2024,10101,urbana,16,mujer,servicios_administrativos,14,478,2.928870292887029
2024,10101,urbana,16,mujer,servicios_profesionales_y_tecnicos,5,478,1.0460251046025104
2024,10101,urbana,16,mujer,transporte_y_almacenamiento,2,478,0.41841004184100417
2024,10101,urbana,17,hombre,agricultura_ganaderia_y_pesca,24,748,3.2085561497326203
2024,10101,urbana,17,hombre,alojamiento_y_comidas,76,748,10.16042780748663
2024,10101,urbana,17,hombre,arte_y_recreacion,17,748,2.272727272727273
2024,10101,urbana,17,hombre,comercio,268,748,35.82887700534759
2024,10101,urbana,17,hombre,construccion,159,748,21.25668449197861
2024,10101,urbana,17,hombre,electricidad_y_gas,1,748,0.13368983957219252
2024,10101,urbana,17,hombre,industria_manufacturera,129,748,17.245989304812834
2024,10101,urbana,17,hombre,informacion_y_comunicaciones,5,748,0.6684491978609626
2024,10101,urbana,17,hombre,mineria,7,748,0.9358288770053476
2024,10101,urbana,17,hombre,otros_servicios,25,748,3.342245989304813
2024,10101,urbana,17,hombre,salud_y_asistencia_social,3,748,0.40106951871657753
2024,10101,urbana,17,hombre,servicios_administrativos,7,748,0.9358288770053476
2024,10101,urbana,17,hombre,servicios_profesionales_y_tecnicos,7,748,0.9358288770053476
2024,10101,urbana,17,hombre,transporte_y_almacenamiento,20,748,2.6737967914438503
2024,10101,urbana,17,mujer,agricultura_ganaderia_y_pesca,5,576,0.8680555555555556
2024,10101,urbana,17,mujer,alojamiento_y_comidas,138,576,23.958333333333332
2024,10101,urbana,17,mujer,arte_y_recreacion,5,576,0.8680555555555556
2024,10101,urbana,17,mujer,comercio,259,576,44.96527777777778
2024,10101,urbana,17,mujer,construccion,4,576,0.6944444444444444
2024,10101,urbana,17,mujer,educacion,3,576,0.5208333333333334
2024,10101,urbana,17,mujer,hogares_como_empleadores,38,576,6.597222222222222
2024,10101,urbana,17,mujer,industria_manufacturera,46,576,7.986111111111111
2024,10101,urbana,17,mujer,otros_servicios,11,576,1.9097222222222223
2024,10101,urbana,17,mujer,salud_y_asistencia_social,32,576,5.555555555555555
2024,10101,urbana,17,mujer,servicios_administrativos,29,576,5.034722222222222
2024,10101,urbana,17,mujer,servicios_profesionales_y_tecnicos,2,576,0.3472222222222222
2024,10101,urbana,17,mujer,transporte_y_almacenamiento,4,576,0.6944444444444444
2024,10101,urbana,18,hombre,actividades_inmobiliarias,1,950,0.10526315789473684
2024,10101,urbana,18,hombre,administracion_publica,3,950,0.3157894736842105
2024,10101,urbana,18,hombre,agricultura_ganaderia_y_pesca,33,950,3.473684210526316
2024,10101,urbana,18,hombre,alojamiento_y_comidas,89,950,9.368421052631579
2024,10101,urbana,18,hombre,arte_y_recreacion,20,950,2.1052631578947367
2024,10101,urbana,18,hombre,comercio,328,950,34.526315789473685
2024,10101,urbana,18,hombre,construccion,192,950,20.210526315789473
2024,10101,urbana,18,hombre,educacion,6,950,0.631578947368421
2024,10101,urbana,18,hombre,finanzas_y_seguros,4,950,0.42105263157894735
2024,10101,urbana,18,hombre,hogares_como_empleadores,3,950,0.3157894736842105
2024,10101,urbana,18,hombre,industria_manufacturera,142,950,14.947368421052632
2024,10101,urbana,18,hombre,informacion_y_comunicaciones,11,950,1.1578947368421053
2024,10101,urbana,18,hombre,mineria,8,950,0.8421052631578947
2024,10101,urbana,18,hombre,otros_servicios,34,950,3.5789473684210527
2024,10101,urbana,18,hombre,servicios_administrativos,18,950,1.894736842105263
2024,10101,urbana,18,hombre,servicios_profesionales_y_tecnicos,10,950,1.0526315789473684
2024,10101,urbana,18,hombre,transporte_y_almacenamiento,48,950,5.052631578947368
2024,10101,urbana,18,mujer,actividades_inmobiliarias,1,844,0.11848341232227488
2024,10101,urbana,18,mujer,agricultura_ganaderia_y_pesca,16,844,1.8957345971563981
2024,10101,urbana,18,mujer,alojamiento_y_comidas,182,844,21.563981042654028
2024,10101,urbana,18,mujer,arte_y_recreacion,4,844,0.47393364928909953
2024,10101,urbana,18,mujer,comercio,396,844,46.91943127962085
2024,10101,urbana,18,mujer,educacion,3,844,0.35545023696682465
2024,10101,urbana,18,mujer,hogares_como_empleadores,42,844,4.976303317535545
2024,10101,urbana,18,mujer,industria_manufacturera,65,844,7.701421800947867
2024,10101,urbana,18,mujer,informacion_y_comunicaciones,5,844,0.5924170616113744
2024,10101,urbana,18,mujer,otros_servicios,22,844,2.6066350710900474
2024,10101,urbana,18,mujer,salud_y_asistencia_social,61,844,7.2274881516587675
2024,10101,urbana,18,mujer,servicios_administrativos,39,844,4.62085308056872
2024,10101,urbana,18,mujer,servicios_profesionales_y_tecnicos,6,844,0.7109004739336493
2024,10101,urbana,18,mujer,transporte_y_almacenamiento,2,844,0.23696682464454977
2024,10101,urbana,19,hombre,actividades_inmobiliarias,1,1102,0.09074410163339383
2024,10101,urbana,19,hombre,administracion_publica,3,1102,0.27223230490018147
2024,10101,urbana,19,hombre,agricultura_ganaderia_y_pesca,34,1102,3.0852994555353903
2024,10101,urbana,19,hombre,alojamiento_y_comidas,135,1102,12.250453720508167
2024,10101,urbana,19,hombre,arte_y_recreacion,30,1102,2.722323049001815
2024,10101,urbana,19,hombre,comercio,354,1102,32.12341197822141
2024,10101,urbana,19,hombre,construccion,215,1102,19.509981851179674
2024,10101,urbana,19,hombre,educacion,11,1102,0.9981851179673321
2024,10101,urbana,19,hombre,finanzas_y_seguros,3,1102,0.27223230490018147
2024,10101,urbana,19,hombre,industria_manufacturera,123,1102,11.161524500907442
2024,10101,urbana,19,hombre,informacion_y_comunicaciones,3,1102,0.27223230490018147
2024,10101,urbana,19,hombre,mineria,17,1102,1.5426497277676952
2024,10101,urbana,19,hombre,otros_servicios,53,1102,4.809437386569873
2024,10101,urbana,19,hombre,salud_y_asistencia_social,4,1102,0.3629764065335753
2024,10101,urbana,19,hombre,servicios_administrativos,33,1102,2.9945553539019962
2024,10101,urbana,19,hombre,servicios_profesionales_y_tecnicos,14,1102,1.2704174228675136
2024,10101,urbana,19,hombre,transporte_y_almacenamiento,69,1102,6.261343012704174
2024,10101,urbana,19,mujer,actividades_inmobiliarias,1,871,0.1148105625717566
2024,10101,urbana,19,mujer,administracion_publica,1,871,0.1148105625717566
2024,10101,urbana,19,mujer,agricultura_ganaderia_y_pesca,14,871,1.6073478760045925
2024,10101,urbana,19,mujer,alojamiento_y_comidas,197,871,22.61768082663605
2024,10101,urbana,19,mujer,arte_y_recreacion,7,871,0.8036739380022963
2024,10101,urbana,19,mujer,comercio,397,871,45.57979334098737
