gestion,codigo_municipio,sexo,edad_salida,anio_salida,codigo_pais_destino,valor
2024,30101,hombre,17,2014,152,1
2024,30101,hombre,17,2014,380,1
2024,30101,hombre,17,2014,724,3
2024,30101,hombre,17,2014,840,1
2024,30101,hombre,17,2015,032,2
2024,30101,hombre,17,2015,724,2
2024,30101,hombre,17,2015,840,1
2024,30101,hombre,17,2016,032,2
2024,30101,hombre,17,2016,076,1
2024,30101,hombre,17,2016,152,3
2024,30101,hombre,17,2016,724,1
2024,30101,hombre,17,2016,840,1
2024,30101,hombre,17,2017,032,2
2024,30101,hombre,17,2017,076,3
2024,30101,hombre,17,2017,152,4
2024,30101,hombre,17,2017,250,1
2024,30101,hombre,17,2017,484,1
2024,30101,hombre,17,2017,724,2
2024,30101,hombre,17,2017,840,3
2024,30101,hombre,17,2018,032,2
2024,30101,hombre,17,2018,076,4
2024,30101,hombre,17,2018,152,4
2024,30101,hombre,17,2018,276,1
2024,30101,hombre,17,2018,724,3
2024,30101,hombre,17,2018,840,1
2024,30101,hombre,17,2019,032,2
2024,30101,hombre,17,2019,076,3
2024,30101,hombre,17,2019,152,2
2024,30101,hombre,17,2019,724,3
2024,30101,hombre,17,2019,840,2
2024,30101,hombre,17,2020,076,2
2024,30101,hombre,17,2020,152,1
2024,30101,hombre,17,2020,604,1
2024,30101,hombre,17,2020,724,5
2024,30101,hombre,17,2020,826,1
2024,30101,hombre,17,2021,032,1
2024,30101,hombre,17,2021,076,3
2024,30101,hombre,17,2021,152,1
2024,30101,hombre,17,2021,484,1
2024,30101,hombre,17,2021,724,1
2024,30101,hombre,17,2021,840,1
2024,30101,hombre,17,2021,996,1
2024,30101,hombre,17,2022,032,3
2024,30101,hombre,17,2022,076,1
2024,30101,hombre,17,2022,152,5
2024,30101,hombre,17,2022,724,4
2024,30101,hombre,17,2022,840,3
2024,30101,hombre,17,2022,999,1
2024,30101,hombre,17,2023,032,2
2024,30101,hombre,17,2023,076,7
2024,30101,hombre,17,2023,152,7
2024,30101,hombre,17,2023,340,1
2024,30101,hombre,17,2023,380,2
2024,30101,hombre,17,2023,724,5
2024,30101,hombre,17,2023,756,1
2024,30101,hombre,17,2023,840,3
2024,30101,hombre,17,2024,032,4
2024,30101,hombre,17,2024,076,4
2024,30101,hombre,17,2024,152,7
2024,30101,hombre,17,2024,604,1
2024,30101,hombre,17,2024,724,3
2024,30101,hombre,17,2024,840,1
2024,30101,hombre,17,9999,076,2
2024,30101,hombre,17,9999,724,1
2024,30101,hombre,17,9999,840,1
2024,30101,hombre,18,1973,032,1
2024,30101,hombre,18,1975,276,1
2024,30101,hombre,18,1978,724,1
2024,30101,hombre,18,1979,840,1
2024,30101,hombre,18,1980,032,2
2024,30101,hombre,18,1983,840,1
2024,30101,hombre,18,1984,840,1
2024,30101,hombre,18,1985,276,1
2024,30101,hombre,18,1985,840,1
2024,30101,hombre,18,1986,724,1
2024,30101,hombre,18,1987,032,1
2024,30101,hombre,18,1988,032,2
2024,30101,hombre,18,1988,724,1
2024,30101,hombre,18,1988,840,1
2024,30101,hombre,18,1989,032,1
2024,30101,hombre,18,1989,724,1
2024,30101,hombre,18,1989,840,2
2024,30101,hombre,18,1990,032,4
2024,30101,hombre,18,1990,076,1
2024,30101,hombre,18,1990,724,1
2024,30101,hombre,18,1991,724,1
2024,30101,hombre,18,1991,840,1
2024,30101,hombre,18,1992,032,3
2024,30101,hombre,18,1992,376,1
2024,30101,hombre,18,1993,032,1
2024,30101,hombre,18,1993,076,1
2024,30101,hombre,18,1993,152,1
2024,30101,hombre,18,1994,032,1
2024,30101,hombre,18,1994,380,1
2024,30101,hombre,18,1994,484,1
2024,30101,hombre,18,1994,724,1
2024,30101,hombre,18,1994,840,1
2024,30101,hombre,18,1995,032,3
2024,30101,hombre,18,1995,218,1
2024,30101,hombre,18,1995,380,1
2024,30101,hombre,18,1995,724,2
2024,30101,hombre,18,1995,840,3
2024,30101,hombre,18,1996,032,1
2024,30101,hombre,18,1996,380,1
2024,30101,hombre,18,1996,724,2
2024,30101,hombre,18,1997,032,3
2024,30101,hombre,18,1997,076,2
2024,30101,hombre,18,1997,152,1
2024,30101,hombre,18,1997,380,1
2024,30101,hombre,18,1998,032,3
2024,30101,hombre,18,1998,380,1
2024,30101,hombre,18,1998,840,3
2024,30101,hombre,18,1999,032,5
2024,30101,hombre,18,1999,076,1
2024,30101,hombre,18,1999,124,1
2024,30101,hombre,18,1999,380,1
2024,30101,hombre,18,1999,724,3
2024,30101,hombre,18,1999,840,2
2024,30101,hombre,18,1999,999,1
2024,30101,hombre,18,2000,032,13
2024,30101,hombre,18,2000,076,6
2024,30101,hombre,18,2000,724,9
2024,30101,hombre,18,2000,840,7
2024,30101,hombre,18,2001,032,5
2024,30101,hombre,18,2001,152,1
2024,30101,hombre,18,2001,724,6
2024,30101,hombre,18,2001,999,1
2024,30101,hombre,18,2002,032,5
2024,30101,hombre,18,2002,380,4
2024,30101,hombre,18,2002,724,12
2024,30101,hombre,18,2002,826,1
2024,30101,hombre,18,2002,840,1
2024,30101,hombre,18,2002,999,1
2024,30101,hombre,18,2003,032,8
2024,30101,hombre,18,2003,380,1
2024,30101,hombre,18,2003,724,9
2024,30101,hombre,18,2003,840,1
2024,30101,hombre,18,2003,999,1
2024,30101,hombre,18,2004,032,8
2024,30101,hombre,18,2004,076,1
2024,30101,hombre,18,2004,152,1
2024,30101,hombre,18,2004,724,16
2024,30101,hombre,18,2004,826,1
2024,30101,hombre,18,2004,840,7
2024,30101,hombre,18,2005,032,7
2024,30101,hombre,18,2005,152,2
2024,30101,hombre,18,2005,250,1
2024,30101,hombre,18,2005,380,5
2024,30101,hombre,18,2005,724,14
2024,30101,hombre,18,2005,818,1
2024,30101,hombre,18,2005,840,2
2024,30101,hombre,18,2005,999,1
2024,30101,hombre,18,2006,032,7
2024,30101,hombre,18,2006,076,1
2024,30101,hombre,18,2006,152,3
2024,30101,hombre,18,2006,276,1
2024,30101,hombre,18,2006,380,1
2024,30101,hombre,18,2006,604,1
2024,30101,hombre,18,2006,724,27
2024,30101,hombre,18,2006,840,5
2024,30101,hombre,18,2006,999,1
2024,30101,hombre,18,2007,032,6
2024,30101,hombre,18,2007,076,2
2024,30101,hombre,18,2007,724,9
2024,30101,hombre,18,2007,840,1
2024,30101,hombre,18,2007,999,1
2024,30101,hombre,18,2008,032,8
2024,30101,hombre,18,2008,076,3
2024,30101,hombre,18,2008,152,1
2024,30101,hombre,18,2008,250,1
2024,30101,hombre,18,2008,380,1
2024,30101,hombre,18,2008,724,10
2024,30101,hombre,18,2008,826,1
2024,30101,hombre,18,2008,840,1
2024,30101,hombre,18,2009,032,7
2024,30101,hombre,18,2009,152,2
2024,30101,hombre,18,2009,380,3
2024,30101,hombre,18,2009,724,4
2024,30101,hombre,18,2009,840,3
2024,30101,hombre,18,2010,032,15
2024,30101,hombre,18,2010,076,4
2024,30101,hombre,18,2010,152,1
2024,30101,hombre,18,2010,250,1
2024,30101,hombre,18,2010,380,3
2024,30101,hombre,18,2010,724,9
2024,30101,hombre,18,2010,840,2
2024,30101,hombre,18,2011,032,6
2024,30101,hombre,18,2011,152,2
2024,30101,hombre,18,2011,724,2
2024,30101,hombre,18,2011,826,1
2024,30101,hombre,18,2011,840,2
2024,30101,hombre,18,2012,032,4
2024,30101,hombre,18,2012,076,2
2024,30101,hombre,18,2012,152,5
2024,30101,hombre,18,2012,604,1
2024,30101,hombre,18,2012,724,4
2024,30101,hombre,18,2012,840,1
2024,30101,hombre,18,2013,032,7
2024,30101,hombre,18,2013,152,3
2024,30101,hombre,18,2013,250,1
2024,30101,hombre,18,2013,724,2
2024,30101,hombre,18,2013,840,3
2024,30101,hombre,18,2014,032,9
2024,30101,hombre,18,2014,076,2
2024,30101,hombre,18,2014,152,6
2024,30101,hombre,18,2014,276,1
2024,30101,hombre,18,2014,380,1
2024,30101,hombre,18,2014,724,6
2024,30101,hombre,18,2014,752,1
2024,30101,hombre,18,2014,840,2
2024,30101,hombre,18,2015,032,6
2024,30101,hombre,18,2015,076,2
2024,30101,hombre,18,2015,152,5
2024,30101,hombre,18,2015,250,2
2024,30101,hombre,18,2015,380,1
2024,30101,hombre,18,2015,724,8
2024,30101,hombre,18,2015,996,1
2024,30101,hombre,18,2016,032,7
2024,30101,hombre,18,2016,076,2
2024,30101,hombre,18,2016,152,8
2024,30101,hombre,18,2016,170,1
2024,30101,hombre,18,2016,250,1
2024,30101,hombre,18,2016,724,8
2024,30101,hombre,18,2016,840,2
2024,30101,hombre,18,2017,032,6
2024,30101,hombre,18,2017,076,7
2024,30101,hombre,18,2017,152,8
2024,30101,hombre,18,2017,250,3
2024,30101,hombre,18,2017,276,1
2024,30101,hombre,18,2017,380,1
2024,30101,hombre,18,2017,724,11
2024,30101,hombre,18,2017,840,4
2024,30101,hombre,18,2017,999,1
2024,30101,hombre,18,2018,032,16
2024,30101,hombre,18,2018,036,1
2024,30101,hombre,18,2018,076,4
2024,30101,hombre,18,2018,152,12
2024,30101,hombre,18,2018,250,3
2024,30101,hombre,18,2018,276,1
2024,30101,hombre,18,2018,380,1
2024,30101,hombre,18,2018,392,1
2024,30101,hombre,18,2018,724,12
2024,30101,hombre,18,2018,840,5
2024,30101,hombre,18,2018,999,1
2024,30101,hombre,18,2019,032,3
2024,30101,hombre,18,2019,076,3
2024,30101,hombre,18,2019,152,9
2024,30101,hombre,18,2019,250,1
2024,30101,hombre,18,2019,484,1
2024,30101,hombre,18,2019,724,7
2024,30101,hombre,18,2019,840,4
2024,30101,hombre,18,2020,032,11
2024,30101,hombre,18,2020,076,7
2024,30101,hombre,18,2020,152,11
2024,30101,hombre,18,2020,604,1
2024,30101,hombre,18,2020,643,1
2024,30101,hombre,18,2020,724,5
2024,30101,hombre,18,2020,840,5
2024,30101,hombre,18,2020,996,1
2024,30101,hombre,18,2021,032,8
2024,30101,hombre,18,2021,076,4
2024,30101,hombre,18,2021,152,13
2024,30101,hombre,18,2021,170,1
2024,30101,hombre,18,2021,276,1
2024,30101,hombre,18,2021,372,1
2024,30101,hombre,18,2021,528,1
2024,30101,hombre,18,2021,724,5
2024,30101,hombre,18,2021,840,6
2024,30101,hombre,18,2022,032,8
2024,30101,hombre,18,2022,076,6
2024,30101,hombre,18,2022,124,1
2024,30101,hombre,18,2022,152,13
2024,30101,hombre,18,2022,484,3
2024,30101,hombre,18,2022,604,1
2024,30101,hombre,18,2022,724,6
2024,30101,hombre,18,2022,826,1
2024,30101,hombre,18,2022,840,13
2024,30101,hombre,18,2022,998,1
2024,30101,hombre,18,2022,999,1
2024,30101,hombre,18,2023,032,11
2024,30101,hombre,18,2023,076,12
2024,30101,hombre,18,2023,152,28
2024,30101,hombre,18,2023,156,1
2024,30101,hombre,18,2023,191,1
2024,30101,hombre,18,2023,250,2
2024,30101,hombre,18,2023,276,3
2024,30101,hombre,18,2023,348,1
2024,30101,hombre,18,2023,604,1
2024,30101,hombre,18,2023,724,14
2024,30101,hombre,18,2023,784,1
2024,30101,hombre,18,2023,840,4
2024,30101,hombre,18,2023,999,1
2024,30101,hombre,18,2024,032,16
2024,30101,hombre,18,2024,076,9
2024,30101,hombre,18,2024,152,39
2024,30101,hombre,18,2024,250,1
2024,30101,hombre,18,2024,604,2
2024,30101,hombre,18,2024,724,6
2024,30101,hombre,18,2024,840,4
2024,30101,hombre,18,9999,032,9
2024,30101,hombre,18,9999,040,1
2024,30101,hombre,18,9999,076,1
2024,30101,hombre,18,9999,124,1
2024,30101,hombre,18,9999,152,2
2024,30101,hombre,18,9999,724,3
2024,30101,hombre,18,9999,840,4
2024,30101,hombre,19,1960,840,1
2024,30101,hombre,19,1967,032,1
2024,30101,hombre,19,1970,032,2
2024,30101,hombre,19,1970,999,1
2024,30101,hombre,19,1971,032,1
2024,30101,hombre,19,1972,840,2
2024,30101,hombre,19,1978,032,1
2024,30101,hombre,19,1980,032,1
2024,30101,hombre,19,1982,840,1
2024,30101,hombre,19,1984,840,2
2024,30101,hombre,19,1985,032,1
2024,30101,hombre,19,1985,276,1
2024,30101,hombre,19,1985,840,1
2024,30101,hombre,19,1986,756,1
2024,30101,hombre,19,1987,840,1
2024,30101,hombre,19,1989,032,2
2024,30101,hombre,19,1990,032,1
2024,30101,hombre,19,1991,752,1
2024,30101,hombre,19,1992,032,1
2024,30101,hombre,19,1992,840,2
2024,30101,hombre,19,1993,032,2
2024,30101,hombre,19,1993,380,1
2024,30101,hombre,19,1993,724,1
2024,30101,hombre,19,1994,032,3
2024,30101,hombre,19,1994,380,1
2024,30101,hombre,19,1994,724,2
2024,30101,hombre,19,1994,996,1
2024,30101,hombre,19,1995,724,2
2024,30101,hombre,19,1995,840,1
2024,30101,hombre,19,1996,724,1
2024,30101,hombre,19,1997,032,2
2024,30101,hombre,19,1997,724,1
2024,30101,hombre,19,1997,840,1
2024,30101,hombre,19,1998,840,1
2024,30101,hombre,19,1999,380,2
2024,30101,hombre,19,1999,724,5
2024,30101,hombre,19,1999,840,3
2024,30101,hombre,19,2000,032,5
2024,30101,hombre,19,2000,076,1
2024,30101,hombre,19,2000,152,2
2024,30101,hombre,19,2000,380,1
2024,30101,hombre,19,2000,724,8
2024,30101,hombre,19,2000,752,1
2024,30101,hombre,19,2000,840,2
2024,30101,hombre,19,2001,032,1
2024,30101,hombre,19,2001,076,2
2024,30101,hombre,19,2001,124,2
2024,30101,hombre,19,2001,724,7
2024,30101,hombre,19,2002,032,1
2024,30101,hombre,19,2002,724,9
2024,30101,hombre,19,2002,840,2
2024,30101,hombre,19,2003,032,1
2024,30101,hombre,19,2003,076,1
2024,30101,hombre,19,2003,250,1
2024,30101,hombre,19,2003,724,7
2024,30101,hombre,19,2003,840,1
2024,30101,hombre,19,2004,032,5
2024,30101,hombre,19,2004,076,1
2024,30101,hombre,19,2004,124,1
2024,30101,hombre,19,2004,218,1
2024,30101,hombre,19,2004,276,1
2024,30101,hombre,19,2004,380,8
2024,30101,hombre,19,2004,724,14
2024,30101,hombre,19,2004,840,2
2024,30101,hombre,19,2005,032,5
2024,30101,hombre,19,2005,218,1
2024,30101,hombre,19,2005,380,2
2024,30101,hombre,19,2005,724,13
2024,30101,hombre,19,2005,826,1
2024,30101,hombre,19,2005,840,2
2024,30101,hombre,19,2006,032,5
2024,30101,hombre,19,2006,152,1
2024,30101,hombre,19,2006,724,11
2024,30101,hombre,19,2006,752,2
2024,30101,hombre,19,2006,826,1
2024,30101,hombre,19,2006,840,5
2024,30101,hombre,19,2007,032,5
2024,30101,hombre,19,2007,076,1
2024,30101,hombre,19,2007,380,1
2024,30101,hombre,19,2007,724,9
2024,30101,hombre,19,2007,840,2
2024,30101,hombre,19,2008,032,2
2024,30101,hombre,19,2008,076,1
2024,30101,hombre,19,2008,724,3
2024,30101,hombre,19,2008,840,2
2024,30101,hombre,19,2009,032,1
2024,30101,hombre,19,2009,076,2
2024,30101,hombre,19,2009,124,1
2024,30101,hombre,19,2009,152,1
2024,30101,hombre,19,2009,724,4
2024,30101,hombre,19,2010,032,5
2024,30101,hombre,19,2010,124,1
2024,30101,hombre,19,2010,152,2
2024,30101,hombre,19,2010,380,1
2024,30101,hombre,19,2010,724,4
2024,30101,hombre,19,2010,826,1
2024,30101,hombre,19,2010,840,4
2024,30101,hombre,19,2010,999,1
2024,30101,hombre,19,2011,032,2
2024,30101,hombre,19,2011,724,1
2024,30101,hombre,19,2011,840,1
2024,30101,hombre,19,2012,032,5
2024,30101,hombre,19,2012,152,3
2024,30101,hombre,19,2012,724,3
2024,30101,hombre,19,2012,826,1
2024,30101,hombre,19,2012,840,2
2024,30101,hombre,19,2013,032,4
2024,30101,hombre,19,2013,056,1
2024,30101,hombre,19,2013,076,2
2024,30101,hombre,19,2013,152,2
2024,30101,hombre,19,2013,484,1
2024,30101,hombre,19,2013,724,1
2024,30101,hombre,19,2014,032,7
2024,30101,hombre,19,2014,076,1
2024,30101,hombre,19,2014,152,2
2024,30101,hombre,19,2014,380,1
2024,30101,hombre,19,2014,724,6
2024,30101,hombre,19,2014,826,1
2024,30101,hombre,19,2014,840,1
2024,30101,hombre,19,2015,032,6
2024,30101,hombre,19,2015,076,2
2024,30101,hombre,19,2015,124,1
2024,30101,hombre,19,2015,152,6
2024,30101,hombre,19,2015,276,2
2024,30101,hombre,19,2015,724,4
2024,30101,hombre,19,2015,792,1
2024,30101,hombre,19,2015,999,1
2024,30101,hombre,19,2016,032,4
2024,30101,hombre,19,2016,076,5
2024,30101,hombre,19,2016,152,6
2024,30101,hombre,19,2016,276,2
2024,30101,hombre,19,2016,604,1
2024,30101,hombre,19,2016,724,5
2024,30101,hombre,19,2016,752,1
2024,30101,hombre,19,2017,032,7
2024,30101,hombre,19,2017,076,2
2024,30101,hombre,19,2017,152,4
2024,30101,hombre,19,2017,276,1
2024,30101,hombre,19,2017,724,6
2024,30101,hombre,19,2018,032,6
2024,30101,hombre,19,2018,076,5
2024,30101,hombre,19,2018,152,10
2024,30101,hombre,19,2018,528,1
2024,30101,hombre,19,2018,724,5
2024,30101,hombre,19,2018,840,1
2024,30101,hombre,19,2019,032,5
2024,30101,hombre,19,2019,076,5
2024,30101,hombre,19,2019,124,1
2024,30101,hombre,19,2019,152,12
2024,30101,hombre,19,2019,380,1
2024,30101,hombre,19,2019,484,1
2024,30101,hombre,19,2019,724,6
2024,30101,hombre,19,2019,999,1
2024,30101,hombre,19,2020,032,3
2024,30101,hombre,19,2020,076,3
2024,30101,hombre,19,2020,124,1
2024,30101,hombre,19,2020,152,5
2024,30101,hombre,19,2020,604,1
2024,30101,hombre,19,2020,724,10
2024,30101,hombre,19,2020,840,2
2024,30101,hombre,19,2021,032,5
2024,30101,hombre,19,2021,076,5
2024,30101,hombre,19,2021,152,10
2024,30101,hombre,19,2021,276,1
2024,30101,hombre,19,2021,380,1
2024,30101,hombre,19,2021,724,2
2024,30101,hombre,19,2021,756,1
2024,30101,hombre,19,2021,840,6
2024,30101,hombre,19,2022,032,11
2024,30101,hombre,19,2022,036,1
2024,30101,hombre,19,2022,040,1
2024,30101,hombre,19,2022,076,3
2024,30101,hombre,19,2022,124,2
2024,30101,hombre,19,2022,152,19
2024,30101,hombre,19,2022,276,1
2024,30101,hombre,19,2022,600,1
2024,30101,hombre,19,2022,604,2
2024,30101,hombre,19,2022,630,1
2024,30101,hombre,19,2022,643,1
2024,30101,hombre,19,2022,724,13
2024,30101,hombre,19,2022,792,1
2024,30101,hombre,19,2022,826,1
2024,30101,hombre,19,2022,840,7
2024,30101,hombre,19,2023,032,10
2024,30101,hombre,19,2023,076,18
2024,30101,hombre,19,2023,152,42
2024,30101,hombre,19,2023,156,2
2024,30101,hombre,19,2023,218,1
2024,30101,hombre,19,2023,276,3
2024,30101,hombre,19,2023,484,2
2024,30101,hombre,19,2023,600,1
2024,30101,hombre,19,2023,604,1
2024,30101,hombre,19,2023,724,9
2024,30101,hombre,19,2023,826,2
2024,30101,hombre,19,2023,840,8
2024,30101,hombre,19,2023,999,1
2024,30101,hombre,19,2024,032,6
2024,30101,hombre,19,2024,076,16
2024,30101,hombre,19,2024,152,27
2024,30101,hombre,19,2024,604,3
2024,30101,hombre,19,2024,724,4
2024,30101,hombre,19,2024,826,1
2024,30101,hombre,19,2024,840,7
2024,30101,hombre,19,2024,999,1
2024,30101,hombre,19,9999,032,1
2024,30101,hombre,19,9999,036,1
2024,30101,hombre,19,9999,124,1
2024,30101,hombre,19,9999,152,2
2024,30101,hombre,19,9999,724,2
2024,30101,hombre,20,1965,840,1
2024,30101,hombre,20,1968,032,1
2024,30101,hombre,20,1970,032,1
2024,30101,hombre,20,1970,840,1
2024,30101,hombre,20,1970,862,1
2024,30101,hombre,20,1973,840,2
2024,30101,hombre,20,1974,152,1
2024,30101,hombre,20,1974,840,1
2024,30101,hombre,20,1976,076,1
2024,30101,hombre,20,1979,840,1
2024,30101,hombre,20,1980,032,2
2024,30101,hombre,20,1980,076,1
2024,30101,hombre,20,1980,724,1
2024,30101,hombre,20,1982,724,1
2024,30101,hombre,20,1982,840,1
2024,30101,hombre,20,1984,032,3
2024,30101,hombre,20,1985,032,1
2024,30101,hombre,20,1986,032,2
2024,30101,hombre,20,1987,840,1
2024,30101,hombre,20,1988,276,1
2024,30101,hombre,20,1990,032,10
2024,30101,hombre,20,1990,076,1
2024,30101,hombre,20,1990,380,1
2024,30101,hombre,20,1990,724,6
2024,30101,hombre,20,1990,840,4
2024,30101,hombre,20,1991,032,3
2024,30101,hombre,20,1992,032,3
2024,30101,hombre,20,1992,840,1
2024,30101,hombre,20,1993,032,3
2024,30101,hombre,20,1993,036,1
2024,30101,hombre,20,1993,724,2
2024,30101,hombre,20,1994,032,4
2024,30101,hombre,20,1994,380,2
2024,30101,hombre,20,1994,840,2
2024,30101,hombre,20,1995,032,6
2024,30101,hombre,20,1995,124,1
2024,30101,hombre,20,1995,152,1
2024,30101,hombre,20,1995,840,1
2024,30101,hombre,20,1996,032,2
2024,30101,hombre,20,1996,036,1
2024,30101,hombre,20,1996,724,3
2024,30101,hombre,20,1996,840,1
2024,30101,hombre,20,1997,032,3
2024,30101,hombre,20,1997,724,2
2024,30101,hombre,20,1997,840,1
2024,30101,hombre,20,1998,032,6
2024,30101,hombre,20,1998,380,3
2024,30101,hombre,20,1998,724,2
2024,30101,hombre,20,1998,826,2
2024,30101,hombre,20,1998,840,2
2024,30101,hombre,20,1999,032,1
2024,30101,hombre,20,1999,380,1
2024,30101,hombre,20,1999,724,2
2024,30101,hombre,20,1999,840,1
2024,30101,hombre,20,2000,032,13
2024,30101,hombre,20,2000,152,3
2024,30101,hombre,20,2000,276,1
2024,30101,hombre,20,2000,380,6
2024,30101,hombre,20,2000,724,19
2024,30101,hombre,20,2000,752,1
2024,30101,hombre,20,2000,826,3
2024,30101,hombre,20,2000,840,9
2024,30101,hombre,20,2000,996,1
2024,30101,hombre,20,2000,999,1
2024,30101,hombre,20,2001,032,2
2024,30101,hombre,20,2001,076,1
2024,30101,hombre,20,2001,152,2
2024,30101,hombre,20,2001,380,3
2024,30101,hombre,20,2001,724,8
2024,30101,hombre,20,2001,840,2
2024,30101,hombre,20,2002,032,9
2024,30101,hombre,20,2002,076,2
2024,30101,hombre,20,2002,250,1
2024,30101,hombre,20,2002,380,3
2024,30101,hombre,20,2002,724,14
2024,30101,hombre,20,2002,840,4
2024,30101,hombre,20,2003,032,6
2024,30101,hombre,20,2003,380,1
2024,30101,hombre,20,2003,724,20
2024,30101,hombre,20,2003,999,1
2024,30101,hombre,20,2004,032,19
2024,30101,hombre,20,2004,076,3
2024,30101,hombre,20,2004,152,2
2024,30101,hombre,20,2004,380,5
2024,30101,hombre,20,2004,724,32
2024,30101,hombre,20,2004,840,7
2024,30101,hombre,20,2005,032,7
2024,30101,hombre,20,2005,076,1
2024,30101,hombre,20,2005,152,1
2024,30101,hombre,20,2005,250,1
2024,30101,hombre,20,2005,380,1
2024,30101,hombre,20,2005,724,16
2024,30101,hombre,20,2005,840,5
2024,30101,hombre,20,2006,032,6
2024,30101,hombre,20,2006,076,1
2024,30101,hombre,20,2006,152,1
2024,30101,hombre,20,2006,380,2
2024,30101,hombre,20,2006,724,24
2024,30101,hombre,20,2006,752,1
2024,30101,hombre,20,2006,756,1
2024,30101,hombre,20,2006,840,4
2024,30101,hombre,20,2007,036,1
2024,30101,hombre,20,2007,076,1
2024,30101,hombre,20,2007,152,2
2024,30101,hombre,20,2007,156,1
2024,30101,hombre,20,2007,724,12
2024,30101,hombre,20,2008,032,5
2024,30101,hombre,20,2008,076,2
2024,30101,hombre,20,2008,152,3
2024,30101,hombre,20,2008,380,1
2024,30101,hombre,20,2008,724,10
2024,30101,hombre,20,2009,032,7
2024,30101,hombre,20,2009,076,5
2024,30101,hombre,20,2009,152,2
2024,30101,hombre,20,2009,276,1
2024,30101,hombre,20,2009,380,2
2024,30101,hombre,20,2009,724,11
2024,30101,hombre,20,2009,840,4
2024,30101,hombre,20,2010,032,14
2024,30101,hombre,20,2010,076,1
2024,30101,hombre,20,2010,152,3
2024,30101,hombre,20,2010,380,2
2024,30101,hombre,20,2010,528,1
2024,30101,hombre,20,2010,724,12
2024,30101,hombre,20,2010,826,1
2024,30101,hombre,20,2010,840,5
2024,30101,hombre,20,2011,032,1
2024,30101,hombre,20,2011,076,1
2024,30101,hombre,20,2011,124,1
2024,30101,hombre,20,2011,152,6
2024,30101,hombre,20,2011,380,1
2024,30101,hombre,20,2011,724,9
2024,30101,hombre,20,2012,032,10
2024,30101,hombre,20,2012,076,5
2024,30101,hombre,20,2012,152,4
2024,30101,hombre,20,2012,724,12
2024,30101,hombre,20,2013,032,6
2024,30101,hombre,20,2013,036,1
2024,30101,hombre,20,2013,152,4
2024,30101,hombre,20,2013,724,2
2024,30101,hombre,20,2013,996,1
2024,30101,hombre,20,2014,032,12
2024,30101,hombre,20,2014,040,1
2024,30101,hombre,20,2014,076,2
2024,30101,hombre,20,2014,152,19
2024,30101,hombre,20,2014,380,1
2024,30101,hombre,20,2014,484,1
2024,30101,hombre,20,2014,724,12
2024,30101,hombre,20,2014,826,1
2024,30101,hombre,20,2014,840,1
2024,30101,hombre,20,2014,999,1
2024,30101,hombre,20,2015,032,7
2024,30101,hombre,20,2015,076,3
2024,30101,hombre,20,2015,152,10
2024,30101,hombre,20,2015,380,2
2024,30101,hombre,20,2015,724,4
2024,30101,hombre,20,2015,840,1
2024,30101,hombre,20,2016,032,6
2024,30101,hombre,20,2016,076,3
2024,30101,hombre,20,2016,152,8
2024,30101,hombre,20,2016,276,1
2024,30101,hombre,20,2016,372,1
2024,30101,hombre,20,2016,604,1
2024,30101,hombre,20,2016,724,3
2024,30101,hombre,20,2016,840,1
2024,30101,hombre,20,2017,032,6
2024,30101,hombre,20,2017,076,2
2024,30101,hombre,20,2017,152,5
2024,30101,hombre,20,2017,250,1
2024,30101,hombre,20,2017,724,8
2024,30101,hombre,20,2018,032,14
2024,30101,hombre,20,2018,076,1
2024,30101,hombre,20,2018,152,13
2024,30101,hombre,20,2018,250,1
2024,30101,hombre,20,2018,724,7
2024,30101,hombre,20,2018,999,1
2024,30101,hombre,20,2019,032,11
2024,30101,hombre,20,2019,076,6
2024,30101,hombre,20,2019,152,8
2024,30101,hombre,20,2019,250,1
2024,30101,hombre,20,2019,380,2
2024,30101,hombre,20,2019,724,7
2024,30101,hombre,20,2019,840,1
2024,30101,hombre,20,2019,999,1
2024,30101,hombre,20,2020,032,4
2024,30101,hombre,20,2020,076,7
2024,30101,hombre,20,2020,152,24
2024,30101,hombre,20,2020,250,1
2024,30101,hombre,20,2020,458,1
2024,30101,hombre,20,2020,604,1
2024,30101,hombre,20,2020,724,12
2024,30101,hombre,20,2020,840,3
2024,30101,hombre,20,2021,032,5
2024,30101,hombre,20,2021,076,8
2024,30101,hombre,20,2021,152,11
2024,30101,hombre,20,2021,276,1
2024,30101,hombre,20,2021,352,1
2024,30101,hombre,20,2021,380,1
2024,30101,hombre,20,2021,410,1
2024,30101,hombre,20,2021,604,1
2024,30101,hombre,20,2021,724,14
2024,30101,hombre,20,2021,840,1
2024,30101,hombre,20,2022,032,9
2024,30101,hombre,20,2022,036,1
2024,30101,hombre,20,2022,076,7
2024,30101,hombre,20,2022,152,28
2024,30101,hombre,20,2022,372,2
2024,30101,hombre,20,2022,484,1
2024,30101,hombre,20,2022,724,16
2024,30101,hombre,20,2022,840,5
2024,30101,hombre,20,2023,032,15
2024,30101,hombre,20,2023,076,17
2024,30101,hombre,20,2023,124,1
2024,30101,hombre,20,2023,152,28
2024,30101,hombre,20,2023,156,1
2024,30101,hombre,20,2023,276,1
2024,30101,hombre,20,2023,372,1
2024,30101,hombre,20,2023,380,2
2024,30101,hombre,20,2023,484,2
