gestion,codigo_departamento,area,edad,sexo,estadistico,observaciones,poblacion_estimada,valor,cv
2025,1,urbana,27,mujer,media,12,1465.8579601457552,1676.7262222092684,0.14492203439284002
2025,1,urbana,27,mujer,mediana,12,1465.8579601457552,2000.0,0.09607293446686452
2025,1,urbana,28,hombre,media,17,1976.250887656757,3068.603283179352,0.17132514608636373
2025,1,urbana,28,hombre,mediana,17,1976.250887656757,3000.0,0.08657220177559329
2025,1,urbana,28,mujer,media,20,1914.1297117975216,1723.9192838265005,0.09396915354924877
2025,1,urbana,28,mujer,mediana,20,1914.1297117975216,1732.0,0.1522380256283656
2025,2,rural,16,hombre,media,1,446.39605696169156,346.3999938964844,0.0
2025,2,rural,16,hombre,mediana,1,446.39605696169156,346.3999938964844,0.0
2025,2,rural,16,mujer,media,1,571.9239707238517,606.2000122070312,0.0
2025,2,rural,16,mujer,mediana,1,571.9239707238517,606.2000122070312,0.0
2025,2,rural,17,hombre,media,1,571.9239707238517,606.2000122070312,0.0
2025,2,rural,17,hombre,mediana,1,571.9239707238517,606.2000122070312,0.0
2025,2,rural,17,mujer,media,1,488.13258659804376,1407.25,0.0
2025,2,rural,17,mujer,mediana,1,488.13258659804376,1407.25,0.0
2025,2,rural,18,hombre,media,1,344.0949808473194,2000.0000000000002,1.13686837721616e-16
2025,2,rural,18,hombre,mediana,1,344.0949808473194,2000.0,0.0
2025,2,rural,18,mujer,media,1,356.83923939722007,1500.0,0.0
2025,2,rural,18,mujer,mediana,1,356.83923939722007,1500.0,0.0
2025,2,rural,19,hombre,media,5,1835.5623670207385,2051.2051125117864,0.26172518788542887
2025,2,rural,19,hombre,mediana,5,1835.5623670207385,2598.0,0.34099062710106626
2025,2,rural,19,mujer,media,4,2347.255655441221,1969.880025047761,0.2403512730914329
2025,2,rural,19,mujer,mediana,4,2347.255655441221,1700.0,0.5465847468159233
2025,2,rural,20,hombre,media,5,2425.0306677857284,2553.3555509739854,0.19523535799873729
2025,2,rural,20,hombre,mediana,5,2425.0306677857284,2598.0,0.2960480689939943
2025,2,rural,20,mujer,media,5,1728.2499596326875,1167.420456794339,0.4267002627036446
2025,2,rural,20,mujer,mediana,5,1728.2499596326875,866.0,0.24266369913964522
2025,2,rural,21,hombre,media,4,1657.0800544441336,1644.3786198149558,0.41377463368072515
2025,2,rural,21,hombre,mediana,4,1657.0800544441336,1039.199951171875,0.6923763548206021
2025,2,rural,21,mujer,media,9,3893.9870697585607,2389.5003363903093,0.2202090376977638
2025,2,rural,21,mujer,mediana,9,3893.9870697585607,2165.0,0.39794388466541947
2025,2,rural,22,hombre,media,7,3678.3642068743984,3288.351795423982,0.2209322826291575
2025,2,rural,22,hombre,mediana,7,3678.3642068743984,2598.0,0.3468134340716706
2025,2,rural,22,mujer,media,4,2043.734412517422,1014.0296348336136,0.07732544067383501
2025,2,rural,22,mujer,mediana,4,2043.734412517422,1000.0,0.08503863195269834
2025,2,rural,23,hombre,media,11,4597.605222397398,2772.0250103929857,0.09457950156473402
2025,2,rural,23,hombre,mediana,11,4597.605222397398,2775.0,0.1644640735302459
2025,2,rural,23,mujer,media,2,919.7834377128193,901.2716186481971,0.6117378709390839
2025,2,rural,23,mujer,mediana,2,919.7834377128193,166.6666717529297,6.616103571648585
2025,2,rural,24,hombre,media,11,4575.278655267941,3389.978696815505,0.10516479209633663
2025,2,rural,24,hombre,mediana,11,4575.278655267941,2800.0,0.14161448767986476
2025,2,rural,24,mujer,media,7,3288.6215464313786,2135.628656596974,0.3534132284936063
2025,2,rural,24,mujer,mediana,7,3288.6215464313786,866.0,1.6429656887298465
2025,2,rural,25,hombre,media,8,3080.5253510302477,4052.5691895585887,0.14520732808491013
2025,2,rural,25,hombre,mediana,8,3080.5253510302477,4330.0,0.13219205936217449
2025,2,rural,25,mujer,media,16,7656.036833591734,2136.1875839551594,0.09878197258925725
2025,2,rural,25,mujer,mediana,16,7656.036833591734,1800.0,0.10578938756739437
2025,2,rural,26,hombre,media,16,7712.488240703728,3323.840471765534,0.1501038145648782
2025,2,rural,26,hombre,mediana,16,7712.488240703728,2598.0,0.2502377020198893
2025,2,rural,26,mujer,media,5,1907.059869114274,1027.7964037528343,0.22669135094308387
2025,2,rural,26,mujer,mediana,5,1907.059869114274,866.0,0.3799579069726538
2025,2,rural,27,hombre,media,9,2878.8322166204694,3424.668639285415,0.15486688271345317
2025,2,rural,27,hombre,mediana,9,2878.8322166204694,3464.0,0.12699699746239973
2025,2,rural,27,mujer,media,9,5278.957495385788,3350.7192483203653,0.23820331788654106
2025,2,rural,27,mujer,mediana,9,5278.957495385788,2814.5,0.3746223565353991
2025,2,rural,28,hombre,media,7,3209.2539736832027,2478.2949474089983,0.23408216287488315
2025,2,rural,28,hombre,mediana,7,3209.2539736832027,3031.0,0.3958838277641257
2025,2,rural,28,mujer,media,8,3284.6982648079506,2820.1016417800674,0.3085722138012367
2025,2,rural,28,mujer,mediana,8,3284.6982648079506,3116.666748046875,0.6036046105127892
2025,2,urbana,16,hombre,media,14,2310.7837052649184,1247.8963416286012,0.12250180248456699
2025,2,urbana,16,hombre,mediana,14,2310.7837052649184,1299.0,0.22053817897034636
2025,2,urbana,16,mujer,media,7,1081.9518228291263,641.445347351579,0.19468209103248163
2025,2,urbana,16,mujer,mediana,7,1081.9518228291263,649.5,0.2083805522809129
2025,2,urbana,17,hombre,media,12,1901.2188307905212,1433.9142410460456,0.2853968118163138
2025,2,urbana,17,hombre,mediana,12,1901.2188307905212,866.0,0.3781119119152426
2025,2,urbana,17,mujer,media,12,2163.157460914969,1127.7622184781633,0.22836335250228476
2025,2,urbana,17,mujer,mediana,12,2163.157460914969,866.0,0.29409104331916247
2025,2,urbana,18,hombre,media,21,5297.5001159394205,1450.4562416577562,0.10053584448346096
2025,2,urbana,18,hombre,mediana,21,5297.5001159394205,1082.5,0.25830797677108475
2025,2,urbana,18,mujer,media,18,3065.241606125346,1721.8593687907698,0.11981174411098788
2025,2,urbana,18,mujer,mediana,18,3065.241606125346,1515.5,0.28799788293743295
2025,2,urbana,19,hombre,media,36,6344.842300805756,2291.6598709044843,0.11026168687563354
2025,2,urbana,19,hombre,mediana,36,6344.842300805756,2000.0,0.09630785727919008
2025,2,urbana,19,mujer,media,27,4599.707384392242,1409.3988959899755,0.10322049180975015
2025,2,urbana,19,mujer,mediana,27,4599.707384392242,1500.0,0.12878463619911446
2025,2,urbana,20,hombre,media,31,6297.504705509894,2056.439101801054,0.0964371877071889
2025,2,urbana,20,hombre,mediana,31,6297.504705509894,2100.0,0.1313685282495208
2025,2,urbana,20,mujer,media,37,6832.766885676341,1447.712929359123,0.06576713033185144
2025,2,urbana,20,mujer,mediana,37,6832.766885676341,1500.0,0.08732085333847961
2025,2,urbana,21,hombre,media,49,9772.34784048378,2231.08432771916,0.11355081965177784
2025,2,urbana,21,hombre,mediana,49,9772.34784048378,1948.5,0.10957747595940052
2025,2,urbana,21,mujer,media,20,4322.661594314959,1634.6438012126785,0.14582319983200848
2025,2,urbana,21,mujer,mediana,20,4322.661594314959,1700.0,0.25865405236349714
2025,2,urbana,22,hombre,media,37,6846.527935496332,2128.5670111118266,0.08798124810446943
2025,2,urbana,22,hombre,mediana,37,6846.527935496332,2165.0,0.12218903911737507
2025,2,urbana,22,mujer,media,47,8583.379955658935,1836.472369041224,0.12483113320569422
2025,2,urbana,22,mujer,mediana,47,8583.379955658935,1688.699951171875,0.12328819080531964
2025,2,urbana,23,hombre,media,68,13169.372581238553,2804.7000251143945,0.13304784051140475
2025,2,urbana,23,hombre,mediana,68,13169.372581238553,2165.0,0.09431498284068947
2025,2,urbana,23,mujer,media,56,10278.199690444206,2212.2754750158856,0.17541503877344675
2025,2,urbana,23,mujer,mediana,56,10278.199690444206,1800.0,0.1009215851043064
2025,2,urbana,24,hombre,media,52,10542.900597486367,2760.8469013784425,0.04926946632530336
2025,2,urbana,24,hombre,mediana,52,10542.900597486367,2598.0,0.04900848716360779
2025,2,urbana,24,mujer,media,34,6632.227954254615,1814.7903558480625,0.10648597998337185
2025,2,urbana,24,mujer,mediana,34,6632.227954254615,1515.5,0.19943124324255201
2025,2,urbana,25,hombre,media,78,17594.59267074545,2717.362255542616,0.05143541898216747
2025,2,urbana,25,hombre,mediana,78,17594.59267074545,2800.0,0.06217284167832643
2025,2,urbana,25,mujer,media,54,10225.658585457682,1617.8874530581659,0.12035567179669696
2025,2,urbana,25,mujer,mediana,54,10225.658585457682,1299.0,0.20761867684873753
2025,2,urbana,26,hombre,media,69,14802.986491088592,2938.773915701626,0.06498971964887018
2025,2,urbana,26,hombre,mediana,69,14802.986491088592,2700.0,0.09693432053118015
2025,2,urbana,26,mujer,media,62,12596.731792086057,2158.648278704957,0.1067094553658942
2025,2,urbana,26,mujer,mediana,62,12596.731792086057,2000.0,0.14046987644202108
2025,2,urbana,27,hombre,media,69,13304.559468542087,3331.044770253694,0.10496560759021326
2025,2,urbana,27,hombre,mediana,69,13304.559468542087,2800.0,0.07560768202713723
2025,2,urbana,27,mujer,media,61,11711.29533724925,2208.167044004302,0.07946913938991043
2025,2,urbana,27,mujer,mediana,61,11711.29533724925,2078.39990234375,0.12092696116046285
2025,2,urbana,28,hombre,media,77,16161.291558203398,3438.9156139913816,0.07100382088030513
2025,2,urbana,28,hombre,mediana,77,16161.291558203398,3117.599853515625,0.06836449406324625
2025,2,urbana,28,mujer,media,62,13773.839684936276,2327.4025135323395,0.06339574847897873
2025,2,urbana,28,mujer,mediana,62,13773.839684936276,2200.0,0.10405202417018851
2025,3,rural,16,hombre,media,2,660.7185773969602,1142.2587825109727,0.12752358322809013
2025,3,rural,16,hombre,mediana,2,660.7185773969602,1000.0,0.29132986583910986
2025,3,rural,16,mujer,media,2,1271.5147101103694,573.8079137968616,0.09178706212990677
2025,3,rural,16,mujer,mediana,2,1271.5147101103694,519.5999755859375,0.20272573175128583
2025,3,rural,17,hombre,media,3,1604.1606949129637,2816.2635702376333,0.3375279698107221
2025,3,rural,17,hombre,mediana,3,1604.1606949129637,3117.599853515625,0.2249726275284997
2025,3,rural,17,mujer,media,2,1194.1873600069046,657.8325072426769,0.3416621594286438
2025,3,rural,17,mujer,mediana,2,1194.1873600069046,433.0,1.0381361430341434
2025,3,rural,18,hombre,media,5,1895.6249096220095,1810.1029298846395,0.3173380362746991
2025,3,rural,18,hombre,mediana,5,1895.6249096220095,1299.0,0.03288534149258968
2025,3,rural,18,mujer,media,3,1590.1517064255327,379.5379859743924,0.5438528936722666
2025,3,rural,18,mujer,mediana,3,1590.1517064255327,259.79998779296875,0.3132062214101621
2025,3,rural,19,hombre,media,3,572.4142882730085,1830.5900833986493,0.1274939833232844
2025,3,rural,19,hombre,mediana,3,572.4142882730085,2165.0,0.36311923916606903
2025,3,rural,19,mujer,media,2,831.1719988214818,1094.6635867282655,0.16281720594203763
2025,3,rural,19,mujer,mediana,2,831.1719988214818,1299.0,0.0
2025,3,rural,20,hombre,media,3,770.1196972148033,7012.861237205688,0.16242016210245236
2025,3,rural,20,hombre,mediana,3,770.1196972148033,692.7999877929688,3.0258400640204837
2025,3,rural,20,mujer,media,1,503.8240114976918,1533.3333740234375,0.0
2025,3,rural,20,mujer,mediana,1,503.8240114976918,1533.3333740234375,0.0
2025,3,rural,21,hombre,media,4,1629.6829820668409,2361.4596008083813,0.10419989011446888
2025,3,rural,21,hombre,mediana,4,1629.6829820668409,2338.199951171875,0.15673463604500773
2025,3,rural,22,hombre,media,4,2370.4461839677324,1760.1164160750816,0.3577656891844592
2025,3,rural,22,hombre,mediana,4,2370.4461839677324,1200.0,1.0500620540772752
2025,3,rural,22,mujer,media,1,943.4421175160035,2078.39990234375,0.0
2025,3,rural,22,mujer,mediana,1,943.4421175160035,2078.39990234375,0.0
2025,3,rural,23,hombre,media,4,2324.2220015092785,3469.4206341354884,0.3087287748492646
2025,3,rural,23,hombre,mediana,4,2324.2220015092785,2598.0,0.07991201882819343
2025,3,rural,23,mujer,media,2,477.30682260771823,2144.3035542747357,0.16192306668367124
2025,3,rural,23,mujer,mediana,2,477.30682260771823,1800.0,0.3857913415654014
2025,3,rural,24,hombre,media,3,1354.7269562400902,3428.4120652025404,0.06926113808295334
2025,3,rural,24,hombre,mediana,3,1354.7269562400902,3783.33349609375,0.2174496124998992
2025,3,rural,24,mujer,media,2,1217.217290208979,1867.3875289917776,0.29275190559396286
2025,3,rural,24,mujer,mediana,2,1217.217290208979,2424.800048828125,0.0
2025,3,rural,25,hombre,media,7,3869.4597856494474,2241.0951598700167,0.20083432567731516
2025,3,rural,25,hombre,mediana,7,3869.4597856494474,2598.0,0.21723482355117024
2025,3,rural,25,mujer,media,4,2475.557090835782,1859.798499732604,0.31235533672483734
2025,3,rural,25,mujer,mediana,4,2475.557090835782,2500.0,0.4792749129641991
2025,3,rural,26,hombre,media,5,1833.4974315819532,4389.670168912631,0.39629957199173277
2025,3,rural,26,hombre,mediana,5,1833.4974315819532,3000.0,0.10383325151340966
2025,3,rural,26,mujer,media,2,816.1531729325807,3597.328595938105,0.21188151574117392
2025,3,rural,26,mujer,mediana,2,816.1531729325807,4330.0,0.0
2025,3,rural,27,hombre,media,9,3705.569224492247,2982.396390025722,0.09322117353874727
2025,3,rural,27,hombre,mediana,9,3705.569224492247,3247.5,0.06711091592128103
2025,3,rural,27,mujer,media,3,997.7747122617322,1421.5540825164014,0.2873593247634312
2025,3,rural,27,mujer,mediana,3,997.7747122617322,1039.199951171875,0.9034139747496162
2025,3,rural,28,hombre,media,4,2316.9566005549373,2348.0087787067923,0.15537587303153014
2025,3,rural,28,hombre,mediana,4,2316.9566005549373,1800.0,0.21409128006523653
2025,3,rural,28,mujer,media,3,1441.241068139238,3478.8922358341642,0.13246727869694827
2025,3,rural,28,mujer,mediana,3,1441.241068139238,3300.0,0.18393418138127485
2025,3,urbana,16,hombre,media,14,2726.684668361749,1194.162428721895,0.1436203968262764
2025,3,urbana,16,hombre,mediana,14,2726.684668361749,1082.5,0.19074537432314226
2025,3,urbana,16,mujer,media,9,1671.8966517956765,906.9679203285752,0.20837481345021852
2025,3,urbana,16,mujer,mediana,9,1671.8966517956765,779.3999633789062,0.26209775453534895
2025,3,urbana,17,hombre,media,27,6579.538229774856,1321.6085038777826,0.1603654848049985
2025,3,urbana,17,hombre,mediana,27,6579.538229774856,779.3999633789062,0.4633249100459839
2025,3,urbana,17,mujer,media,12,2000.5640588351694,795.7469629095948,0.15775912097086153
2025,3,urbana,17,mujer,mediana,12,2000.5640588351694,800.0,0.2475633363553236
2025,3,urbana,18,hombre,media,18,3397.6256226432147,1625.1934655215164,0.1312386415327607
2025,3,urbana,18,hombre,mediana,18,3397.6256226432147,1558.7999267578125,0.19829899434543352
2025,3,urbana,18,mujer,media,16,3678.2693259817274,1173.2207633904754,0.12877900218016133
2025,3,urbana,18,mujer,mediana,16,3678.2693259817274,1000.0,0.24932715153239407
2025,3,urbana,19,hombre,media,27,6153.011511194998,1485.4056859111142,0.1247882388112669
2025,3,urbana,19,hombre,mediana,27,6153.011511194998,1299.0,0.25006506682815893
2025,3,urbana,19,mujer,media,36,7759.533719626775,1438.0589834517334,0.10407493702799381
2025,3,urbana,19,mujer,mediana,36,7759.533719626775,1299.0,0.19166486719189932
2025,3,urbana,20,hombre,media,25,5175.494692411311,2686.7269845005476,0.16296254074840208
2025,3,urbana,20,hombre,mediana,25,5175.494692411311,2424.800048828125,0.17008148611530605
2025,3,urbana,20,mujer,media,27,5778.265653174338,1423.9543104515033,0.14532434128645497
2025,3,urbana,20,mujer,mediana,27,5778.265653174338,1200.0,0.26350415441351527
2025,3,urbana,21,hombre,media,31,6273.872805993892,2385.235331415597,0.12353744733358973
2025,3,urbana,21,hombre,mediana,31,6273.872805993892,2078.39990234375,0.20768838869015138
2025,3,urbana,21,mujer,media,18,4844.979703289196,1590.6795945385816,0.13791896362480552
2025,3,urbana,21,mujer,mediana,18,4844.979703289196,1300.0,0.1752602368557404
2025,3,urbana,22,hombre,media,50,10893.296943882471,2630.990813963293,0.15037833966121902
2025,3,urbana,22,hombre,mediana,50,10893.296943882471,2200.0,0.11041956527065497
2025,3,urbana,22,mujer,media,31,5927.822107591567,1360.3111859227777,0.08934235271281898
2025,3,urbana,22,mujer,mediana,31,5927.822107591567,1299.0,0.11985728751972727
2025,3,urbana,23,hombre,media,44,9079.35202954821,2211.0410079082553,0.08425745588130017
2025,3,urbana,23,hombre,mediana,44,9079.35202954821,2000.0,0.14073455284282696
2025,3,urbana,23,mujer,media,31,5838.462561925253,1966.8693020339335,0.08784555262535754
2025,3,urbana,23,mujer,mediana,31,5838.462561925253,2000.0,0.11444996304689246
2025,3,urbana,24,hombre,media,40,7506.189895268219,2626.2050667440153,0.11684322501551761
2025,3,urbana,24,hombre,mediana,40,7506.189895268219,2400.0,0.08497664039766682
2025,3,urbana,24,mujer,media,38,8282.050270931411,1704.8291057576423,0.09485059817560672
2025,3,urbana,24,mujer,mediana,38,8282.050270931411,1500.0,0.16325803789331175
2025,3,urbana,25,hombre,media,49,10773.993280702534,2841.763230662694,0.0933334953786334
2025,3,urbana,25,hombre,mediana,49,10773.993280702534,2598.0,0.09929217830944602
2025,3,urbana,25,mujer,media,39,7865.480773036198,1848.8562816997999,0.09497652264650461
2025,3,urbana,25,mujer,mediana,39,7865.480773036198,1800.0,0.16431094706997265
2025,3,urbana,26,hombre,media,54,10452.062355480155,3000.7299713973457,0.08789366048334828
2025,3,urbana,26,hombre,mediana,54,10452.062355480155,2598.0,0.0793035389698202
2025,3,urbana,26,mujer,media,46,9149.627040867314,2128.76024754305,0.13653900082470333
2025,3,urbana,26,mujer,mediana,46,9149.627040867314,1732.0,0.1374858468730865
2025,3,urbana,27,hombre,media,54,11495.718629944336,3027.2865715502944,0.09633628125809358
2025,3,urbana,27,hombre,mediana,54,11495.718629944336,2750.0,0.0788252841452227
2025,3,urbana,27,mujer,media,32,6075.52505237315,2376.898379905574,0.13646723354322138
2025,3,urbana,27,mujer,mediana,32,6075.52505237315,2165.0,0.12692494662105588
2025,3,urbana,28,hombre,media,62,14355.984904499568,3223.7161798124785,0.08617525506364135
2025,3,urbana,28,hombre,mediana,62,14355.984904499568,2598.0,0.06818671660703182
2025,3,urbana,28,mujer,media,50,10587.993434746062,2745.3076310321003,0.07324087681331731
2025,3,urbana,28,mujer,mediana,50,10587.993434746062,2500.0,0.0643311304822536
2025,4,rural,17,mujer,media,1,717.1659229708682,800.0,0.0
2025,4,rural,17,mujer,mediana,1,717.1659229708682,800.0,0.0
2025,4,rural,19,mujer,media,2,723.0906604610182,586.4490840732741,0.2960085331598559
2025,4,rural,19,mujer,mediana,2,723.0906604610182,433.0,0.0
2025,4,rural,20,hombre,media,1,340.97811324713115,2100.0,0.0
2025,4,rural,20,hombre,mediana,1,340.97811324713115,2100.0,0.0
2025,4,rural,22,mujer,media,1,578.426254268473,692.7999877929688,0.0
2025,4,rural,22,mujer,mediana,1,578.426254268473,692.7999877929688,0.0
2025,4,rural,23,hombre,media,1,340.97811324713115,2500.0,0.0
2025,4,rural,23,hombre,mediana,1,340.97811324713115,2500.0,0.0
2025,4,rural,23,mujer,media,1,239.44453438766087,2958.33349609375,0.0
2025,4,rural,23,mujer,mediana,1,239.44453438766087,2958.33349609375,0.0
2025,4,rural,24,hombre,media,2,668.0798119952019,3360.2876106194685,0.3726832692048057
2025,4,rural,24,hombre,mediana,2,668.0798119952019,2165.0,1.1568803438282393
2025,4,rural,25,mujer,media,1,877.608229484516,2500.0,0.0
2025,4,rural,25,mujer,mediana,1,877.608229484516,2500.0,0.0
2025,4,rural,26,hombre,media,2,776.5546276369572,3325.3563964223126,0.022901419395636793
2025,4,rural,26,hombre,mediana,2,776.5546276369572,3247.5,0.04690092777486117
2025,4,rural,26,mujer,media,3,1563.5293473398444,2107.286428562661,0.14899325918218678
2025,4,rural,26,mujer,mediana,3,1563.5293473398444,2000.0,0.30368318566032354
2025,4,rural,27,mujer,media,1,717.1659229708682,3031.0,0.0
2025,4,rural,27,mujer,mediana,1,717.1659229708682,3031.0,0.0
2025,4,urbana,16,hombre,media,2,339.65604328433096,624.731733818092,0.16932432412495443
2025,4,urbana,16,hombre,mediana,2,339.65604328433096,519.5999755859375,0.40716814302722726
2025,4,urbana,16,mujer,media,1,142.75636844135497,736.0999755859375,0.0
2025,4,urbana,16,mujer,mediana,1,142.75636844135497,736.0999755859375,0.0
2025,4,urbana,17,hombre,media,5,933.1664562302636,1446.8963658659482,0.24313159310065757
2025,4,urbana,17,hombre,mediana,5,933.1664562302636,1000.0,0.48039682513782056
2025,4,urbana,17,mujer,media,1,323.36739844635196,346.3999938964844,0.0
2025,4,urbana,17,mujer,mediana,1,323.36739844635196,346.3999938964844,0.0
2025,4,urbana,18,hombre,media,9,2436.2721829700463,1807.758446063877,0.21513056047156126
2025,4,urbana,18,hombre,mediana,9,2436.2721829700463,1558.7999267578125,0.37591093645554347
2025,4,urbana,18,mujer,media,6,982.3564473530578,1153.8839973242748,0.258666293834519
2025,4,urbana,18,mujer,mediana,6,982.3564473530578,866.0,0.3192699987985096
2025,4,urbana,19,hombre,media,6,1636.7231025192702,1486.4904159365854,0.11710948888664391
2025,4,urbana,19,hombre,mediana,6,1636.7231025192702,1039.199951171875,0.3248409320857238
2025,4,urbana,19,mujer,media,4,990.7743584732074,1295.9921900423114,0.11514731554544455
2025,4,urbana,19,mujer,mediana,4,990.7743584732074,1200.0,0.19950233810457718
2025,4,urbana,20,hombre,media,7,1672.9669258426015,1660.938829816468,0.304019244867286
2025,4,urbana,20,hombre,mediana,7,1672.9669258426015,866.0,1.2356216805107616
2025,4,urbana,20,mujer,media,10,1261.627071755784,1054.5719981136215,0.1649531447212941
2025,4,urbana,20,mujer,mediana,10,1261.627071755784,779.3999633789062,0.2994485280779703
2025,4,urbana,21,hombre,media,8,1788.778384239038,2699.4531425236373,0.2662819292350249
2025,4,urbana,21,hombre,mediana,8,1788.778384239038,2500.0,0.24908759861937715
2025,4,urbana,21,mujer,media,8,1222.5120883958616,1674.159959270784,0.21143128552631058
2025,4,urbana,21,mujer,mediana,8,1222.5120883958616,1300.0,0.5056403359399088
2025,4,urbana,22,hombre,media,8,1688.8520929863469,2231.8622539969356,0.13189557974978286
2025,4,urbana,22,hombre,mediana,8,1688.8520929863469,2000.0,0.2024192817780147
